date,slot,interval,price,net_actual,q,reserve,charge,discharge,emergency,spill,soc_start,soc_end
2025-02-18,67,11:10-11:20,0.5007000000,-42.9437666667,849.2266572413,2434.8837170793,833.3333333333,0.0000000000,0.0000000000,58.8370905746,4622.6736463481,5372.6736463481
2025-02-18,68,11:20-11:30,0.4827000000,-33.7504166667,861.6393188870,2809.8837170793,833.3333333333,0.0000000000,0.0000000000,62.0564022203,5372.6736463481,6122.6736463481
2025-02-18,69,11:30-11:40,0.4785000000,-67.1713833333,871.6845605138,3184.8837170793,833.3333333333,0.0000000000,0.0000000000,105.5226105138,6122.6736463481,6872.6736463481
2025-02-18,70,11:40-11:50,0.4662000000,-127.5930333333,843.6319333504,3559.8837170793,833.3333333333,0.0000000000,0.0000000000,137.8916333504,6872.6736463481,7622.6736463481
2025-02-18,71,11:50-12:00,0.4432000000,-162.2508333333,794.6466066581,3934.8837170793,833.3333333333,0.0000000000,0.0000000000,123.5641066581,7622.6736463481,8372.6736463481
2025-02-18,72,12:00-12:10,0.4411000000,-133.5385333333,776.5094150426,4309.8837170793,833.3333333333,0.0000000000,0.0000000000,76.7146150426,8372.6736463481,9122.6736463481
2025-02-18,73,12:10-12:20,0.4551000000,-123.9605000000,781.5039751013,4684.8837170793,833.3333333333,0.0000000000,0.0000000000,72.1311417680,9122.6736463481,9872.6736463481
2025-02-18,74,12:20-12:30,0.4463000000,-151.8566666667,780.2410649917,5059.8837170793,833.3333333333,0.0000000000,0.0000000000,98.7643983250,9872.6736463481,10622.6736463481
2025-02-18,75,12:30-12:40,0.4113000000,-145.6184166667,774.4084513072,5434.8837170793,197.0292818354,0.0000000000,0.0000000000,722.9975861385,10622.6736463481,10800.0000000000
2025-02-18,76,12:40-12:50,0.5682000000,-56.9461166667,787.9629153227,5809.8837170793,0.0000000000,0.0000000000,0.0000000000,844.9090319894,10800.0000000000,10800.0000000000
2025-02-18,77,12:50-13:00,0.8279000000,27.3670833333,0.0000000000,5816.5543903842,0.0000000000,27.3670833333,0.0000000000,0.0000000000,10800.0000000000,10769.5921296296
2025-02-18,78,13:00-13:10,0.8636000000,-27.5231333333,2.7203474048,5816.5543903842,30.2434807381,0.0000000000,0.0000000000,0.0000000000,10769.5921296296,10796.8112622939
2025-02-18,79,13:10-13:20,0.8416000000,-45.1535833333,0.0000000000,5819.7905048056,3.5430418956,0.0000000000,0.0000000000,41.6105414377,10796.8112622939,10800.0000000000
2025-02-18,80,13:20-13:30,0.8618000000,16.2820833333,0.0000000000,5827.1145044674,0.0000000000,16.2820833333,0.0000000000,0.0000000000,10800.0000000000,10781.9087962963
2025-02-18,81,13:30-13:40,0.8623000000,32.3176333333,8.8236291891,5827.1145044674,0.0000000000,23.4940041442,0.0000000000,0.0000000000,10781.9087962963,10755.8043472472
2025-02-18,82,13:40-13:50,0.9026000000,64.0968666667,0.0000000000,5802.0891181802,0.0000000000,64.0968666667,0.0000000000,0.0000000000,10755.8043472472,10684.5856065065
2025-02-18,83,13:50-14:00,0.9754000000,110.7133333333,0.0000000000,5760.2445311445,0.0000000000,110.7133333333,0.0000000000,0.0000000000,10684.5856065065,10561.5707916916
2025-02-18,84,14:00-14:10,1.0002000000,100.8630000000,0.0000000000,5699.9934793740,0.0000000000,100.8630000000,0.0000000000,0.0000000000,10561.5707916916,10449.5007916916
2025-02-18,85,14:10-14:20,0.9978000000,119.6395666667,0.0000000000,5619.0275980198,0.0000000000,119.6395666667,0.0000000000,0.0000000000,10449.5007916916,10316.5679398398
2025-02-18,86,14:20-14:30,1.0271000000,173.5916666667,0.0000000000,5516.9031297276,0.0000000000,173.5916666667,0.0000000000,0.0000000000,10316.5679398398,10123.6883102102
2025-02-18,87,14:30-14:40,1.0906000000,188.8731166667,0.0000000000,5395.2993999171,0.0000000000,188.8731166667,0.0000000000,0.0000000000,10123.6883102102,9913.8292916916
2025-02-18,88,14:40-14:50,0.9376000000,240.0331000000,0.0000000000,5250.0000000000,0.0000000000,240.0331000000,0.0000000000,0.0000000000,9913.8292916916,9647.1258472472
2025-02-18,89,14:50-15:00,0.6694000000,315.4916666667,1139.7803825952,5625.0000000000,824.2887159285,0.0000000000,0.0000000000,0.0000000000,9647.1258472472,10388.9856915829
