date,slot,interval,price,net_actual,q,reserve,charge,discharge,emergency,spill,soc_start,soc_end
2025-03-07,109,18:10-18:20,1.2447000000,441.0071000000,0.0000000000,5094.0365603175,0.0000000000,441.0071000000,0.0000000000,0.0000000000,9575.5082989418,9085.5004100529
2025-03-07,110,18:20-18:30,1.2545000000,422.6316666667,0.0000000000,4829.7635047619,0.0000000000,422.6316666667,0.0000000000,0.0000000000,9085.5004100529,8615.9096693122
2025-03-07,111,18:30-18:40,1.2522000000,440.8650666667,0.0000000000,4580.5445662698,0.0000000000,440.8650666667,0.0000000000,0.0000000000,8615.9096693122,8126.0595952381
2025-03-07,112,18:40-18:50,1.2881000000,453.5432333333,0.0000000000,4332.2882190476,0.0000000000,453.5432333333,0.0000000000,0.0000000000,8126.0595952381,7622.1226693122
2025-03-07,113,18:50-19:00,1.3466000000,449.7700000000,0.0000000000,4068.4154412698,0.0000000000,449.7700000000,0.0000000000,0.0000000000,7622.1226693122,7122.3782248677
2025-03-07,114,19:00-19:10,1.3523000000,456.5311666667,0.0000000000,3808.8895541005,0.0000000000,456.5311666667,0.0000000000,0.0000000000,7122.3782248677,6615.1213730159
2025-03-07,115,19:10-19:20,1.3445000000,440.2497000000,0.0000000000,3553.1223791005,0.0000000000,440.2497000000,0.0000000000,0.0000000000,6615.1213730159,6125.9550396825
2025-03-07,116,19:20-19:30,1.3483000000,420.0800000000,0.0000000000,3292.5982124339,0.0000000000,420.0800000000,0.0000000000,0.0000000000,6125.9550396825,5659.1994841270
2025-03-07,117,19:30-19:40,1.3490000000,450.1736000000,0.0000000000,3032.6457962963,0.0000000000,450.1736000000,0.0000000000,0.0000000000,5659.1994841270,5159.0065952381
2025-03-07,118,19:40-19:50,1.3473000000,455.1370000000,0.0000000000,2777.1929787037,0.0000000000,455.1370000000,0.0000000000,0.0000000000,5159.0065952381,4653.2988174603
2025-03-07,119,19:50-20:00,1.3482000000,426.9550000000,0.0000000000,2519.9743675926,0.0000000000,426.9550000000,0.0000000000,0.0000000000,4653.2988174603,4178.9043730159
2025-03-07,120,20:00-20:10,1.3513000000,433.3021166667,0.0000000000,2266.8368157407,0.0000000000,433.3021166667,0.0000000000,0.0000000000,4178.9043730159,3697.4575767196
2025-03-07,121,20:10-20:20,1.3400000000,444.1850833333,0.0000000000,2005.9030537037,0.0000000000,444.1850833333,0.0000000000,0.0000000000,3697.4575767196,3203.9185952381
