date,balance_max_abs,soc_equation_max_abs,soc_min,soc_max,charge_max,discharge_max,negative_min,simultaneous_max,pass,lp_eq_residual,lp_dual_gap_relative,lp_stationarity
2025-08-20,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-08-21,0.0000000000,0.0000000000,1501.1429585352,10800.0000000000,833.3333333333,831.6768006667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-08-22,0.0000000000,0.0000000000,1309.7918071852,10800.0000000000,833.3333333333,751.1733333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-08-23,0.0000000000,0.0000000000,1727.9316117704,10800.0000000000,833.3333333333,698.8283333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-08-24,0.0000000000,0.0000000000,1660.6260973833,10800.0000000000,833.3333333333,824.6750550000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-08-25,0.0000000000,0.0000000000,1239.7568007000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-08-26,0.0000000000,0.0000000000,1651.4146220370,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-08-27,0.0000000000,0.0000000000,1367.6486342593,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-08-28,0.0000000000,0.0000000000,1585.7785120370,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-08-29,0.0000000000,0.0000000000,1544.2912942222,10800.0000000000,833.3333333333,729.1532333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-08-30,0.0000000000,0.0000000000,1495.4479304741,10800.0000000000,833.3333333333,703.5511333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-08-31,0.0000000000,0.0000000000,1562.5109583333,10800.0000000000,833.3333333333,829.5273056667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-01,0.0000000000,0.0000000000,2685.2825342593,10800.0000000000,833.3333333333,764.5891675000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-02,0.0000000000,0.0000000000,2155.3479937037,10800.0000000000,833.3333333333,780.2527690000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-03,0.0000000000,0.0000000000,2413.5322877778,10800.0000000000,833.3333333333,799.4174778333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-04,0.0000000000,0.0000000000,1811.6184807407,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-05,0.0000000000,0.0000000000,1924.5637685111,10800.0000000000,833.3333333333,588.7583333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-06,0.0000000000,0.0000000000,2082.5468824759,10800.0000000000,833.3333333333,588.4176000000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-07,0.0000000000,0.0000000000,1775.9754766667,10800.0000000000,833.3333333333,819.8683333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-08,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,803.5330023333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-09,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,822.2491058333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-10,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,819.7666666667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-11,0.0000000000,0.0000000000,1405.2468692870,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-12,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,583.2223166667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-13,0.0000000000,0.0000000000,1578.3244662389,10800.0000000000,833.3333333333,571.3068333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-14,0.0000000000,0.0000000000,1408.1703574074,10800.0000000000,833.3333333333,831.9316666667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-15,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-16,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-17,0.0000000000,0.0000000000,1299.8150605556,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-18,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.1831333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-19,0.0000000000,0.0000000000,1444.5660700759,10800.0000000000,833.3333333333,545.1881666667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-20,0.0000000000,0.0000000000,1365.6779344444,10800.0000000000,833.3333333333,572.0883333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-21,0.0000000000,0.0000000000,1372.5198253704,10800.0000000000,833.3333333333,826.6363261667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-22,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-23,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,827.1781166667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-24,0.0000000000,0.0000000000,1320.7119355556,10800.0000000000,833.3333333333,825.1169333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-25,0.0000000000,0.0000000000,1257.2954874074,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-26,0.0000000000,0.0000000000,1668.1584601852,10800.0000000000,833.3333333333,562.1766666667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-27,0.0000000000,0.0000000000,1285.0748045000,10800.0000000000,833.3333333333,548.6300000000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-28,0.0000000000,0.0000000000,1474.1853385185,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-29,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-09-30,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-01,0.0000000000,0.0000000000,2038.9345925926,10800.0000000000,833.3333333333,816.4716666667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-02,0.0000000000,0.0000000000,2098.2640740741,10800.0000000000,833.3333333333,828.9116666667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-03,0.0000000000,0.0000000000,1816.4374542852,10800.0000000000,833.3333333333,498.6756500000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-04,0.0000000000,0.0000000000,1285.5084701574,10800.0000000000,833.3333333333,501.8200000000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-05,0.0000000000,0.0000000000,1624.0361599759,10800.0000000000,833.3333333333,814.7684000000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-06,0.0000000000,0.0000000000,1308.5948240722,10800.0000000000,833.3333333333,789.2292166667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-07,0.0000000000,0.0000000000,1478.3193299982,10800.0000000000,833.3333333333,810.2468000000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-08,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,821.6677166667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-09,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,820.1652000000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-10,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,471.3515166667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-11,0.0000000000,0.0000000000,1285.4153293593,10800.0000000000,833.3333333333,496.5483333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-12,0.0000000000,0.0000000000,1401.6562629630,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-13,0.0000000000,0.0000000000,1389.9205175926,10800.0000000000,833.3333333333,806.2616666667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-14,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,814.6924166667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-15,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,796.8936830000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-16,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,814.5196333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-17,0.0000000000,0.0000000000,1268.6275821593,10800.0000000000,833.3333333333,489.1051833333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-18,0.0000000000,0.0000000000,1870.7351175926,10800.0000000000,833.3333333333,466.4000333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-19,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,825.5608333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-20,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,819.6775666667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-21,0.0000000000,0.0000000000,1251.5764501056,10800.0000000000,833.3333333333,831.9733333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-22,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,825.7539500000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-23,0.0000000000,0.0000000000,1311.9603492593,10800.0000000000,833.3333333333,818.0559833333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-24,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,509.0331333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-25,0.0000000000,0.0000000000,1479.7106318037,10800.0000000000,833.3333333333,485.5650000000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-26,0.0000000000,0.0000000000,1587.8196588944,10800.0000000000,833.3333333333,830.1616666667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-27,0.0000000000,0.0000000000,1393.0704845667,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-28,0.0000000000,0.0000000000,1525.5595668519,10800.0000000000,833.3333333333,820.3266666667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-29,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,816.2304500000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-30,0.0000000000,0.0000000000,1349.1623449111,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-10-31,0.0000000000,0.0000000000,1312.1153378444,10800.0000000000,833.3333333333,487.6216666667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-01,0.0000000000,0.0000000000,1975.9077592593,10800.0000000000,833.3333333333,477.1737833333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-02,0.0000000000,0.0000000000,1221.8857790741,10800.0000000000,833.3333333333,805.4197016667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-03,0.0000000000,0.0000000000,1831.0353292593,10800.0000000000,833.3333333333,808.0150000000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-04,0.0000000000,0.0000000000,1264.2015187037,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-05,0.0000000000,0.0000000000,1704.0365114815,10800.0000000000,833.3333333333,797.2747806667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-06,0.0000000000,0.0000000000,1299.9886407870,10800.0000000000,833.3333333333,803.2991000000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-07,0.0000000000,0.0000000000,1606.9170074074,10800.0000000000,833.3333333333,491.6083333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-08,0.0000000000,0.0000000000,1739.1863318519,10800.0000000000,833.3333333333,481.4116666667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-09,0.0000000000,0.0000000000,1278.3294412074,10800.0000000000,833.3333333333,808.1183333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-10,0.0000000000,0.0000000000,1461.4371806056,10800.0000000000,833.3333333333,821.7065298333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-11,0.0000000000,0.0000000000,1577.8113835185,10800.0000000000,833.3333333333,787.0636845000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-12,0.0000000000,0.0000000000,1321.8487235185,10800.0000000000,833.3333333333,814.9408795000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-13,0.0000000000,0.0000000000,1269.2136175926,10800.0000000000,833.3333333333,828.5458061667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-14,0.0000000000,0.0000000000,1622.9652783333,10800.0000000000,833.3333333333,474.0410500000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-15,0.0000000000,0.0000000000,1463.9688868519,10800.0000000000,833.3333333333,486.8850000000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-16,0.0000000000,0.0000000000,1565.2253485185,10800.0000000000,833.3333333333,832.3133333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-17,0.0000000000,0.0000000000,1564.3499268519,10800.0000000000,833.3333333333,777.6922875000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-18,0.0000000000,0.0000000000,1445.8041881481,10800.0000000000,833.3333333333,817.5675666667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-19,0.0000000000,0.0000000000,1349.6153235185,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-20,0.0000000000,0.0000000000,1404.6791442630,10800.0000000000,833.3333333333,804.2333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-21,0.0000000000,0.0000000000,1729.9883175870,10800.0000000000,833.3333333333,489.4308333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-22,0.0000000000,0.0000000000,1495.1431201852,10800.0000000000,833.3333333333,537.3437500000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-23,0.0000000000,0.0000000000,1446.1017341741,10800.0000000000,833.3333333333,805.6600000000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-24,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-25,0.0000000000,0.0000000000,1493.9223053704,10800.0000000000,833.3333333333,798.4025000000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-26,0.0000000000,0.0000000000,1462.1895044444,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-27,0.0000000000,0.0000000000,1355.5177230389,10800.0000000000,833.3333333333,815.2400000000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-28,0.0000000000,0.0000000000,1281.2482946296,10800.0000000000,833.3333333333,511.0125000000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-29,0.0000000000,0.0000000000,1573.9083664815,10800.0000000000,833.3333333333,499.8883333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-11-30,0.0000000000,0.0000000000,1364.9851479593,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-01,0.0000000000,0.0000000000,1219.2675205556,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-02,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-03,0.0000000000,0.0000000000,1691.4850117352,10800.0000000000,833.3333333333,817.8705795000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-04,0.0000000000,0.0000000000,1389.7701568519,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-05,0.0000000000,0.0000000000,1690.2870759259,10800.0000000000,833.3333333333,665.5750000000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-06,0.0000000000,0.0000000000,1542.0246113722,10800.0000000000,833.3333333333,655.6695833333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-07,0.0000000000,0.0000000000,1442.3808711111,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-08,0.0000000000,0.0000000000,1592.1097931481,10800.0000000000,833.3333333333,768.9918333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-09,0.0000000000,0.0000000000,1448.0529649889,10800.0000000000,833.3333333333,826.9633886667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-10,0.0000000000,0.0000000000,1639.8553448148,10800.0000000000,833.3333333333,748.9394666667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-11,0.0000000000,0.0000000000,1627.6549498148,10800.0000000000,833.3333333333,773.3083333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-12,0.0000000000,0.0000000000,1645.9198398148,10800.0000000000,833.3333333333,625.3124500000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-13,0.0000000000,0.0000000000,1656.1001240741,10800.0000000000,833.3333333333,633.9050000000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-14,0.0000000000,0.0000000000,1496.2770098148,10800.0000000000,833.3333333333,784.6218301667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-15,0.0000000000,0.0000000000,1525.5863562963,10800.0000000000,833.3333333333,805.7693216667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-16,0.0000000000,0.0000000000,1582.0868898148,10800.0000000000,833.3333333333,796.9617186667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-17,0.0000000000,0.0000000000,1492.1969292593,10800.0000000000,833.3333333333,812.9232921667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-18,0.0000000000,0.0000000000,1518.3066613407,10800.0000000000,833.3333333333,826.7782725000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-19,0.0000000000,0.0000000000,1479.4637461111,10800.0000000000,833.3333333333,626.0969500000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-20,0.0000000000,0.0000000000,1623.7341643426,10800.0000000000,833.3333333333,619.5816666667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-21,0.0000000000,0.0000000000,1419.9079566667,10800.0000000000,833.3333333333,820.2672220000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-22,0.0000000000,0.0000000000,1382.2363336833,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-23,0.0000000000,0.0000000000,1609.8168650000,10800.0000000000,833.3333333333,771.7065238333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-24,0.0000000000,0.0000000000,1266.4700929630,10800.0000000000,833.3333333333,814.5734513333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-25,0.0000000000,0.0000000000,1388.9610448148,10800.0000000000,833.3333333333,798.3765545000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-26,0.0000000000,0.0000000000,1643.2421703704,10800.0000000000,833.3333333333,651.6783333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-27,0.0000000000,0.0000000000,1576.1318495778,10800.0000000000,833.3333333333,648.7416666667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-28,0.0000000000,0.0000000000,1729.0611661796,10800.0000000000,833.3333333333,833.3333333333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-29,0.0000000000,0.0000000000,1389.0046924074,10800.0000000000,833.3333333333,795.8521943333,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-30,0.0000000000,0.0000000000,1556.4929453704,10800.0000000000,833.3333333333,824.8241235000,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
2025-12-31,0.0000000000,0.0000000000,1255.3244935222,10800.0000000000,833.3333333333,805.8158411667,0.0000000000,0.0000000000,True,0.0000000000,0.0000000000,0.0000000000
