date,slot,interval,price,net_actual,q,reserve,charge,discharge,emergency,spill,soc_start,soc_end
2025-02-01,56,09:20-09:30,0.9700000000,-61.7008333333,0.0000000000,1323.5310229628,61.7008333333,0.0000000000,0.0000000000,0.0000000000,3299.9162833333,3355.4470333333
2025-02-01,57,09:30-09:40,0.9422000000,-105.1081166667,0.0000000000,1328.7375617235,105.1081166667,0.0000000000,0.0000000000,0.0000000000,3355.4470333333,3450.0443383333
2025-02-01,58,09:40-09:50,0.9569000000,-170.1972500000,0.0000000000,1349.1066123790,170.1972500000,0.0000000000,0.0000000000,0.0000000000,3450.0443383333,3603.2218633333
2025-02-01,59,09:50-10:00,0.9977000000,-215.4304166667,0.0000000000,1391.0527666101,215.4304166667,0.0000000000,0.0000000000,0.0000000000,3603.2218633333,3797.1092383333
2025-02-01,60,10:00-10:10,0.9919000000,-200.4176333333,0.0000000000,1453.9848582192,200.4176333333,0.0000000000,0.0000000000,0.0000000000,3797.1092383333,3977.4851083333
2025-02-01,61,10:10-10:20,0.9588000000,-226.9201833333,0.0000000000,1531.8799809367,226.9201833333,0.0000000000,0.0000000000,0.0000000000,3977.4851083333,4181.7132733333
2025-02-01,62,10:20-10:30,0.9549000000,-292.2254166667,0.0000000000,1620.0443313765,292.2254166667,0.0000000000,0.0000000000,0.0000000000,4181.7132733333,4444.7161483333
2025-02-01,63,10:30-10:40,0.9839000000,-301.0877333333,0.0000000000,1717.3661888069,301.0877333333,0.0000000000,0.0000000000,0.0000000000,4444.7161483333,4715.6951083333
2025-02-01,64,10:40-10:50,0.7990000000,-343.2174000000,0.0000000000,1825.3153099116,343.2174000000,0.0000000000,0.0000000000,0.0000000000,4715.6951083333,5024.5907683333
2025-02-01,65,10:50-11:00,0.5025000000,-407.3500000000,0.0000000000,1940.4037560743,407.3500000000,0.0000000000,0.0000000000,0.0000000000,5024.5907683333,5391.2057683333
2025-02-01,66,11:00-11:10,0.4662000000,-388.4834666667,571.8432438365,2315.4037560743,833.3333333333,0.0000000000,0.0000000000,126.9933771698,5391.2057683333,6141.2057683333
2025-02-01,67,11:10-11:20,0.5007000000,-395.2400666667,0.0000000000,2437.7197715371,395.2400666667,0.0000000000,0.0000000000,0.0000000000,6141.2057683333,6496.9218283333
2025-02-01,68,11:20-11:30,0.4827000000,-444.5275000000,0.0000000000,2562.1621992573,444.5275000000,0.0000000000,0.0000000000,0.0000000000,6496.9218283333,6896.9965783333
2025-02-01,69,11:30-11:40,0.4785000000,-444.1071000000,14.8268327402,2692.5478697408,458.9339327402,0.0000000000,0.0000000000,0.0000000000,6896.9965783333,7310.0371177995
2025-02-01,70,11:40-11:50,0.4662000000,-448.2673333333,546.4890928114,3067.5478697408,833.3333333333,0.0000000000,0.0000000000,161.4230928114,7310.0371177995,8060.0371177995
2025-02-01,71,11:50-12:00,0.4432000000,-460.6229166667,537.6680918038,3442.5478697408,833.3333333333,0.0000000000,0.0000000000,164.9576751371,8060.0371177995,8810.0371177995
2025-02-01,72,12:00-12:10,0.4411000000,-428.6418166667,550.7046323253,3817.5478697408,833.3333333333,0.0000000000,0.0000000000,146.0131156586,8810.0371177995,9560.0371177995
2025-02-01,73,12:10-12:20,0.4551000000,-426.3872666667,558.2637724987,4192.5478697408,833.3333333333,0.0000000000,0.0000000000,151.3177058321,9560.0371177995,10310.0371177995
2025-02-01,74,12:20-12:30,0.4463000000,-458.3908333333,547.1093500981,4567.5478697408,544.4032024450,0.0000000000,0.0000000000,461.0969809864,10310.0371177995,10800.0000000000
2025-02-01,75,12:30-12:40,0.4113000000,-450.9836000000,543.7214197288,4942.5478697408,0.0000000000,0.0000000000,0.0000000000,994.7050197288,10800.0000000000,10800.0000000000
2025-02-01,76,12:40-12:50,0.5682000000,-425.6543833333,0.0000000000,5064.2141197194,0.0000000000,0.0000000000,0.0000000000,425.6543833333,10800.0000000000,10800.0000000000
2025-02-01,77,12:50-13:00,0.8279000000,-413.5433333333,0.0000000000,5175.0184913970,0.0000000000,0.0000000000,0.0000000000,413.5433333333,10800.0000000000,10800.0000000000
2025-02-01,78,13:00-13:10,0.8636000000,-421.6486833333,0.0000000000,5283.8149096063,0.0000000000,0.0000000000,0.0000000000,421.6486833333,10800.0000000000,10800.0000000000
2025-02-01,79,13:10-13:20,0.8416000000,-422.7244333333,0.0000000000,5397.0629381629,0.0000000000,0.0000000000,0.0000000000,422.7244333333,10800.0000000000,10800.0000000000
2025-02-01,80,13:20-13:30,0.8618000000,-410.2679166667,0.0000000000,5507.7422041158,0.0000000000,0.0000000000,0.0000000000,410.2679166667,10800.0000000000,10800.0000000000
2025-02-01,81,13:30-13:40,0.8623000000,-392.4757166667,0.0000000000,5605.6261640789,0.0000000000,0.0000000000,0.0000000000,392.4757166667,10800.0000000000,10800.0000000000
2025-02-01,82,13:40-13:50,0.9026000000,-323.7071333333,0.0000000000,5692.3039290131,0.0000000000,0.0000000000,0.0000000000,323.7071333333,10800.0000000000,10800.0000000000
2025-02-01,83,13:50-14:00,0.9754000000,-233.5425000000,0.0000000000,5771.6892052528,0.0000000000,0.0000000000,0.0000000000,233.5425000000,10800.0000000000,10800.0000000000
2025-02-01,84,14:00-14:10,1.0002000000,-202.9000333333,0.0000000000,5840.7650925480,0.0000000000,0.0000000000,0.0000000000,202.9000333333,10800.0000000000,10800.0000000000
2025-02-01,85,14:10-14:20,0.9978000000,-166.2688166667,0.0000000000,5899.3604494389,0.0000000000,0.0000000000,0.0000000000,166.2688166667,10800.0000000000,10800.0000000000
2025-02-01,86,14:20-14:30,1.0271000000,-116.5883333333,0.0000000000,5949.4595111927,0.0000000000,0.0000000000,0.0000000000,116.5883333333,10800.0000000000,10800.0000000000
2025-02-01,87,14:30-14:40,1.0906000000,-112.4443166667,0.0000000000,5984.6674070692,0.0000000000,0.0000000000,0.0000000000,112.4443166667,10800.0000000000,10800.0000000000
2025-02-01,88,14:40-14:50,0.9376000000,-93.7672333333,0.0000000000,6000.0000000000,0.0000000000,0.0000000000,0.0000000000,93.7672333333,10800.0000000000,10800.0000000000
2025-02-01,89,14:50-15:00,0.6694000000,-35.8016666667,6.4519359696,6000.0000000000,0.0000000000,0.0000000000,0.0000000000,42.2536026362,10800.0000000000,10800.0000000000
2025-02-01,90,15:00-15:10,0.6600000000,28.4291500000,51.5994152897,6000.0000000000,0.0000000000,0.0000000000,0.0000000000,23.1702652897,10800.0000000000,10800.0000000000
2025-02-01,91,15:10-15:20,0.7217000000,97.9340666667,98.4474419276,6000.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5133752609,10800.0000000000,10800.0000000000
2025-02-01,92,15:20-15:30,0.7308000000,158.0175000000,141.0471893657,6000.0000000000,0.0000000000,16.9703106343,0.0000000000,0.0000000000,10800.0000000000,10781.1440992952
2025-02-01,93,15:30-15:40,0.7534000000,183.1603500000,183.7239949779,6000.0000000000,0.5636449779,0.0000000000,0.0000000000,0.0000000000,10781.1440992952,10781.6513797753
2025-02-01,94,15:40-15:50,0.7823000000,194.1380500000,225.7929660216,6000.0000000000,20.3873558052,0.0000000000,0.0000000000,11.2675602165,10781.6513797753,10800.0000000000
2025-02-01,95,15:50-16:00,0.8055000000,219.8187500000,265.0983229353,6000.0000000000,0.0000000000,0.0000000000,0.0000000000,45.2795729353,10800.0000000000,10800.0000000000
2025-02-01,96,16:00-16:10,0.8271000000,272.9083500000,308.9118306621,6000.0000000000,0.0000000000,0.0000000000,0.0000000000,36.0034806621,10800.0000000000,10800.0000000000
2025-02-01,97,16:10-16:20,0.8519000000,318.5945500000,365.9499556923,6000.0000000000,0.0000000000,0.0000000000,0.0000000000,47.3554056923,10800.0000000000,10800.0000000000
2025-02-01,98,16:20-16:30,0.8791000000,360.7441666667,419.9369614136,6000.0000000000,0.0000000000,0.0000000000,0.0000000000,59.1927947470,10800.0000000000,10800.0000000000
2025-02-01,99,16:30-16:40,0.9024000000,424.7672666667,449.4359672809,6000.0000000000,0.0000000000,0.0000000000,0.0000000000,24.6687006143,10800.0000000000,10800.0000000000
2025-02-01,100,16:40-16:50,0.9163000000,426.1065500000,458.4481731888,6000.0000000000,0.0000000000,0.0000000000,0.0000000000,32.3416231888,10800.0000000000,10800.0000000000
2025-02-01,101,16:50-17:00,0.9264000000,387.0737500000,464.0395260102,6000.0000000000,0.0000000000,0.0000000000,0.0000000000,76.9657760102,10800.0000000000,10800.0000000000
2025-02-01,102,17:00-17:10,0.9462000000,417.6460833333,473.3845841749,6000.0000000000,0.0000000000,0.0000000000,0.0000000000,55.7385008416,10800.0000000000,10800.0000000000
2025-02-01,103,17:10-17:20,0.9742000000,439.7808000000,487.8131790347,6000.0000000000,0.0000000000,0.0000000000,0.0000000000,48.0323790347,10800.0000000000,10800.0000000000
2025-02-01,104,17:20-17:30,0.9862000000,436.1366666667,507.0968527427,6000.0000000000,0.0000000000,0.0000000000,0.0000000000,70.9601860760,10800.0000000000,10800.0000000000
2025-02-01,105,17:30-17:40,0.9760000000,445.3057166667,532.0971012402,6000.0000000000,0.0000000000,0.0000000000,0.0000000000,86.7913845735,10800.0000000000,10800.0000000000
2025-02-01,106,17:40-17:50,1.0742000000,439.8926333333,515.7281794183,6000.0000000000,0.0000000000,0.0000000000,0.0000000000,75.8355460850,10800.0000000000,10800.0000000000
2025-02-01,107,17:50-18:00,1.2313000000,428.4700000000,0.0000000000,5733.4819640831,0.0000000000,428.4700000000,0.0000000000,0.0000000000,10800.0000000000,10323.9222222222
2025-02-01,108,18:00-18:10,1.2561000000,454.1350500000,0.0000000000,5468.4780497318,0.0000000000,454.1350500000,0.0000000000,0.0000000000,10323.9222222222,9819.3277222222
2025-02-01,109,18:10-18:20,1.2447000000,472.2653166667,0.0000000000,5195.7305186998,0.0000000000,472.2653166667,0.0000000000,0.0000000000,9819.3277222222,9294.5884814815
2025-02-01,110,18:20-18:30,1.2545000000,454.1683333333,0.0000000000,4921.3050527014,0.0000000000,454.1683333333,0.0000000000,0.0000000000,9294.5884814815,8789.9570000000
2025-02-01,111,18:30-18:40,1.2522000000,418.3726333333,0.0000000000,4643.1510296821,0.0000000000,418.3726333333,0.0000000000,0.0000000000,8789.9570000000,8325.0985185185
2025-02-01,112,18:40-18:50,1.2881000000,414.0822333333,0.0000000000,4359.9071680807,0.0000000000,414.0822333333,0.0000000000,0.0000000000,8325.0985185185,7865.0071481481
2025-02-01,113,18:50-19:00,1.3466000000,432.1383333333,0.0000000000,4080.9821789801,0.0000000000,432.1383333333,0.0000000000,0.0000000000,7865.0071481481,7384.8534444444
2025-02-01,114,19:00-19:10,1.3523000000,424.0141166667,0.0000000000,3813.1207329250,0.0000000000,424.0141166667,0.0000000000,0.0000000000,7384.8534444444,6913.7266481481
2025-02-01,115,19:10-19:20,1.3445000000,442.4124666667,0.0000000000,3553.1030457826,0.0000000000,442.4124666667,0.0000000000,0.0000000000,6913.7266481481,6422.1572407407
2025-02-01,116,19:20-19:30,1.3483000000,483.7466666667,0.0000000000,3292.2650018545,0.0000000000,483.7466666667,0.0000000000,0.0000000000,6422.1572407407,5884.6609444444
2025-02-01,117,19:30-19:40,1.3490000000,481.1844666667,0.0000000000,3025.1441122420,0.0000000000,481.1844666667,0.0000000000,0.0000000000,5884.6609444444,5350.0115370370
2025-02-01,118,19:40-19:50,1.3473000000,444.7659333333,0.0000000000,2752.4815418592,0.0000000000,444.7659333333,0.0000000000,0.0000000000,5350.0115370370,4855.8271666667
2025-02-01,119,19:50-20:00,1.3482000000,418.0950000000,0.0000000000,2475.6672258628,0.0000000000,418.0950000000,0.0000000000,0.0000000000,4855.8271666667,4391.2771666667
2025-02-01,120,20:00-20:10,1.3513000000,436.7405166667,0.0000000000,2196.1502144488,0.0000000000,436.7405166667,0.0000000000,0.0000000000,4391.2771666667,3906.0099259259
2025-02-01,121,20:10-20:20,1.3400000000,452.6978500000,0.0000000000,1915.7264971433,0.0000000000,452.6978500000,0.0000000000,0.0000000000,3906.0099259259,3403.0123148148
2025-02-01,122,20:20-20:30,1.3489000000,449.9683333333,0.0000000000,1635.9273314368,0.0000000000,449.9683333333,0.0000000000,0.0000000000,3403.0123148148,2903.0475000000
2025-02-01,123,20:30-20:40,1.3952000000,455.0667000000,0.0000000000,1357.4341368509,0.0000000000,455.0667000000,0.0000000000,0.0000000000,2903.0475000000,2397.4178333333
2025-02-01,124,20:40-20:50,1.2226000000,454.0123666667,222.3768076651,1200.0000000000,0.0000000000,231.6355590016,0.0000000000,0.0000000000,2397.4178333333,2140.0449899982
2025-02-01,125,20:50-21:00,0.9332000000,459.4050000000,513.2107377813,1200.0000000000,53.8057377813,0.0000000000,0.0000000000,0.0000000000,2140.0449899982,2188.4701540014
2025-02-01,126,21:00-21:10,0.9068000000,497.4207666667,510.0707665781,1200.0000000000,12.6499999114,0.0000000000,0.0000000000,0.0000000000,2188.4701540014,2199.8551539216
2025-02-01,127,21:10-21:20,0.9371000000,503.2831333333,503.3854615977,1200.0000000000,0.1023282643,0.0000000000,0.0000000000,0.0000000000,2199.8551539216,2199.9472493595
2025-02-01,128,21:20-21:30,0.9371000000,477.5566666667,513.1574344155,1200.0000000000,35.6007677488,0.0000000000,0.0000000000,0.0000000000,2199.9472493595,2231.9879403334
2025-02-01,129,21:30-21:40,0.9871000000,479.1359500000,526.0034555254,1200.0000000000,46.8675055254,0.0000000000,0.0000000000,0.0000000000,2231.9879403334,2274.1686953063
2025-02-01,130,21:40-21:50,0.7764000000,450.2041000000,502.1642490526,1200.0000000000,51.9601490526,0.0000000000,0.0000000000,0.0000000000,2274.1686953063,2320.9328294536
2025-02-01,131,21:50-22:00,0.4209000000,392.0850000000,1288.2455935567,1575.0000000000,833.3333333333,0.0000000000,0.0000000000,62.8272602234,2320.9328294536,3070.9328294536
2025-02-01,132,22:00-22:10,0.3859000000,371.7698166667,1270.0169920943,1950.0000000000,833.3333333333,0.0000000000,0.0000000000,64.9138420943,3070.9328294536,3820.9328294536
2025-02-01,133,22:10-22:20,0.4368000000,363.5782166667,449.1614689382,1950.0000000000,85.5832522716,0.0000000000,0.0000000000,0.0000000000,3820.9328294536,3897.9577564980
2025-02-01,134,22:20-22:30,0.4198000000,359.1566666667,1289.3283484410,2325.0000000000,833.3333333333,0.0000000000,0.0000000000,96.8383484410,3897.9577564980,4647.9577564980
2025-02-01,135,22:30-22:40,0.4186000000,382.0507166667,1281.4334297187,2700.0000000000,833.3333333333,0.0000000000,0.0000000000,66.0493797187,4647.9577564980,5397.9577564980
2025-02-01,136,22:40-22:50,0.4241000000,417.1684166667,439.9976997157,2700.0000000000,22.8292830490,0.0000000000,0.0000000000,0.0000000000,5397.9577564980,5418.5041112421
2025-02-01,137,22:50-23:00,0.4237000000,431.7966666667,1267.0907364725,3075.0000000000,833.3333333333,0.0000000000,0.0000000000,1.9607364725,5418.5041112421,6168.5041112421
2025-02-01,138,23:00-23:10,0.4248000000,406.4649500000,430.8425444892,3075.0000000000,24.3775944892,0.0000000000,0.0000000000,0.0000000000,6168.5041112421,6190.4439462824
2025-02-01,139,23:10-23:20,0.4240000000,400.9598666667,772.6512330391,3225.0000000000,371.6913663725,0.0000000000,0.0000000000,0.0000000000,6190.4439462824,6524.9661760177
2025-02-01,140,23:20-23:30,0.4220000000,409.9450000000,1289.3347986220,3600.0000000000,833.3333333333,0.0000000000,0.0000000000,46.0564652887,6524.9661760177,7274.9661760177
2025-02-01,141,23:30-23:40,0.4240000000,387.2367000000,479.8858788339,3600.0000000000,92.6491788339,0.0000000000,0.0000000000,0.0000000000,7274.9661760177,7358.3504369682
2025-02-01,142,23:40-23:50,0.4271000000,454.7101500000,527.1057949142,3600.0000000000,72.3956449142,0.0000000000,0.0000000000,0.0000000000,7358.3504369682,7423.5065173910
2025-02-01,143,23:50-24:00,0.4276000000,580.8233333333,584.5825544465,3600.0000000000,3.7592211132,0.0000000000,0.0000000000,0.0000000000,7423.5065173910,7426.8898163929
2025-02-02,0,00:00-00:10,0.4248000000,598.6640500000,1461.6583596554,4688.4449081964,833.3333333333,0.0000000000,0.0000000000,29.6609763220,7426.8898163929,8176.8898163929
2025-02-02,1,00:10-00:20,0.4245000000,581.7344833333,1455.7406567744,5063.4449081964,833.3333333333,0.0000000000,0.0000000000,40.6728401077,8176.8898163929,8926.8898163929
2025-02-02,2,00:20-00:30,0.4269000000,584.5933333333,1447.7967952594,5438.4449081964,833.3333333333,0.0000000000,0.0000000000,29.8701285927,8926.8898163929,9676.8898163929
2025-02-02,3,00:30-00:40,0.4272000000,586.1028666667,615.7103512818,5438.4449081964,29.6074846151,0.0000000000,0.0000000000,0.0000000000,9676.8898163929,9703.5365525465
2025-02-02,4,00:40-00:50,0.4271000000,587.1968666667,1044.4501261680,5625.0000000000,457.2532595014,0.0000000000,0.0000000000,0.0000000000,9703.5365525465,10115.0644860977
2025-02-02,5,00:50-01:00,0.4285000000,596.0733333333,648.3586343579,5625.0000000000,52.2853010246,0.0000000000,0.0000000000,0.0000000000,10115.0644860977,10162.1212570198
2025-02-02,6,01:00-01:10,0.4311000000,612.0548166667,658.4313039390,5625.0000000000,46.3764872724,0.0000000000,0.0000000000,0.0000000000,10162.1212570198,10203.8600955650
2025-02-02,7,01:10-01:20,0.4302000000,598.3243000000,658.4726810116,5625.0000000000,60.1483810116,0.0000000000,0.0000000000,0.0000000000,10203.8600955650,10257.9936384754
2025-02-02,8,01:20-01:30,0.4279000000,572.2333333333,653.0127484621,5625.0000000000,80.7794151288,0.0000000000,0.0000000000,0.0000000000,10257.9936384754,10330.6951120913
