date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,final_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,mean_price,balance_error,dynamics_error,soc_min,soc_max
2025-02-01,18876.479713,0.000000,0.000000,0.000000,18876.479713,19444.241653,44170.529399,44170.529399,0.000000,0.000000,0.000000,18139.061945,15931.226687,7584.518208,5206.484223,3830.276988,0.651493,0.000000,0.000000,1892.959648,10800.000000
2025-02-02,66582.135761,0.000000,0.000000,0.000000,66582.135761,64353.423237,97509.204917,97509.204917,0.000000,0.000000,0.000000,27647.960083,17532.856975,9037.823859,3830.276988,9232.488868,0.836388,0.000000,0.000000,1654.370568,10800.000000
2025-02-03,66252.428574,0.000000,0.000000,49.305851,66301.734425,66434.371826,92867.705181,92867.705181,9.167689,0.000000,0.000000,22119.489524,18206.138237,8746.605083,9232.488868,8910.986954,0.844790,0.000000,0.000000,1441.905890,10800.000000
2025-02-04,68135.860009,0.000000,0.000000,0.000000,68135.860009,68570.563884,94461.573253,94461.573253,0.000000,0.000000,0.000000,22173.212565,18908.619274,10002.116013,8910.986954,7857.301291,0.849190,0.000000,0.000000,1623.710266,10800.000000
2025-02-05,63059.709661,0.000000,0.000000,0.000000,63059.709661,63381.454616,88949.125815,88949.125815,0.000000,0.000000,0.000000,23095.600374,19409.330766,4514.429223,7857.301291,7077.418555,0.848254,0.000000,0.000000,1453.146531,10800.000000
2025-02-06,67725.059055,0.000000,0.000000,0.000000,67725.059055,68294.836624,93849.198032,93849.198032,0.000000,0.000000,0.000000,20678.729296,17992.754384,10892.165904,7077.418555,5696.325606,0.843965,0.000000,0.000000,1655.946048,10800.000000
2025-02-07,18150.459038,0.000000,0.000000,0.000000,18150.459038,18908.341812,43881.133879,43881.133879,0.000000,0.000000,0.000000,19495.720084,17444.873011,10024.607139,5696.325606,3859.281447,0.644039,0.000000,0.000000,1409.424730,10800.000000
2025-02-08,16456.328555,0.000000,0.000000,94.907681,16551.236236,15382.249186,41359.649317,41359.649317,22.213618,0.000000,0.000000,23921.058821,16825.883902,2709.525299,3859.281447,6692.807828,0.642351,0.000000,0.000000,1200.000000,10800.000000
2025-02-09,61217.592753,0.000000,0.000000,0.000000,61217.592753,62676.255566,85458.807567,85458.807567,0.000000,0.000000,0.000000,17642.764366,17472.747616,5733.374850,6692.807828,3157.131739,0.841384,0.000000,0.000000,1414.112648,10800.000000
2025-02-10,59831.871307,0.000000,0.000000,0.000000,59831.871307,57800.866020,90718.798578,90718.798578,0.000000,0.000000,0.000000,26258.407551,16838.622578,6972.376022,3157.131739,8080.117893,0.818064,0.000000,0.000000,1325.577552,10800.000000
2025-02-11,58108.611107,0.000000,0.000000,470.745812,58579.356919,59357.090522,84239.022469,84239.022469,90.367536,0.000000,0.000000,20719.504165,18479.443186,6868.731892,8080.117893,6194.956991,0.828492,0.000000,0.000000,1200.000000,10800.000000
2025-02-12,59299.285174,0.000000,0.000000,0.000000,59299.285174,58844.696234,87826.817399,87826.817399,0.000000,0.000000,0.000000,23531.228396,18068.598148,7097.451018,6194.956991,7296.842382,0.826424,0.000000,0.000000,1274.055989,10800.000000
2025-02-13,51251.465703,0.000000,0.000000,0.000000,51251.465703,53327.192046,75604.244302,75604.244302,0.000000,0.000000,0.000000,16925.436477,18237.851158,5587.179966,7296.842382,2265.456147,0.814791,0.000000,0.000000,1299.567039,10800.000000
2025-02-14,14726.039486,0.000000,0.000000,1224.153114,15950.192601,16301.946062,36481.140478,36481.140478,243.806635,0.000000,0.000000,20478.142843,17354.654452,3799.656906,2265.456147,1412.835314,0.631100,0.000000,0.000000,1200.000000,10800.000000
2025-02-15,16989.063918,0.000000,0.000000,259.593020,17248.656938,15764.742998,41326.108484,41326.108484,65.277683,0.000000,0.000000,23314.835280,15647.822150,4444.281936,1412.835314,5009.718010,0.637847,0.000000,0.000000,1200.000000,10800.000000
2025-02-16,58504.045323,0.000000,0.000000,225.528850,58729.574173,58765.168607,85932.121369,85932.121369,39.274490,0.000000,0.000000,22561.585206,18352.534142,6384.965695,5009.718010,4923.440094,0.830322,0.000000,0.000000,1200.000000,10800.000000
2025-02-17,57750.584864,0.000000,0.000000,810.711517,58561.296381,57950.247976,86860.870191,86860.870191,124.756840,0.000000,0.000000,22966.482431,17269.833780,10105.115213,4923.440094,6404.570082,0.817353,0.000000,0.000000,1200.000000,10800.000000
2025-02-18,50243.642655,0.000000,0.000000,6204.681044,56448.323699,55780.351930,77832.608478,77832.608478,949.726477,0.000000,0.000000,24849.092090,18670.567898,512.422981,6404.570082,8023.677520,0.814522,0.000000,0.000000,1200.000000,10800.000000
2025-02-19,49767.678726,0.000000,0.000000,4869.667576,54637.346301,55046.231688,75938.062655,75938.062655,793.304888,0.000000,0.000000,23871.195270,20227.661605,208.506494,8023.677520,7032.573702,0.816430,0.000000,0.000000,1200.000000,10779.882925
2025-02-20,51472.837870,0.000000,0.000000,1052.293760,52525.131630,53691.024538,76857.327665,76857.327665,182.716473,0.000000,0.000000,19694.582316,18496.035471,4848.363560,7032.573702,4206.547263,0.816807,0.000000,0.000000,1200.000000,10800.000000
2025-02-21,13336.921163,0.000000,0.000000,147.950811,13484.871974,14506.164449,32338.001561,32338.001561,38.194609,0.000000,0.000000,17933.884466,16754.420844,5636.470514,4206.547263,1731.020122,0.620850,0.000000,0.000000,1200.000000,10800.000000
2025-02-22,14324.102425,0.000000,0.000000,1793.113099,16117.215523,16336.290825,34403.943878,34403.943878,378.038095,0.000000,0.000000,19893.781803,16591.881370,3635.318657,1731.020122,1200.000000,0.635284,0.000000,0.000000,1200.000000,10800.000000
2025-02-23,54388.821713,0.000000,0.000000,6443.227807,60832.049520,57781.256815,85919.028154,85919.028154,1170.825293,0.000000,0.000000,30404.306331,17972.109483,3125.802916,1200.000000,8594.865161,0.815378,0.000000,0.000000,1200.000000,10800.000000
2025-02-24,47628.438869,0.000000,0.000000,1044.505898,48672.944768,49555.258474,72065.343928,72065.343928,183.694613,0.000000,0.000000,21200.626564,19097.296371,1942.674732,8594.865161,6456.210878,0.808249,0.000000,0.000000,1200.000000,10800.000000
2025-02-25,50453.100939,0.000000,0.000000,587.545497,51040.646437,50293.091997,79177.372883,79177.372883,118.249701,0.000000,0.000000,23133.506810,17107.332285,7448.124825,6456.210878,8268.220024,0.794097,0.000000,0.000000,1200.000000,10800.000000
2025-02-26,43299.168258,0.000000,0.000000,18525.475092,61824.643350,63216.769466,66397.126294,66397.126294,2941.083502,0.000000,0.000000,18212.312189,17788.929927,99.979501,8268.220024,4893.823298,0.805538,0.000000,0.000000,1200.000000,10722.546881
2025-02-27,44923.478930,0.000000,0.000000,7904.103040,52827.581970,52760.686765,71338.348576,71338.348576,1288.306139,0.000000,0.000000,22876.898344,18384.354139,1177.526309,4893.823298,5055.971653,0.797912,0.000000,0.000000,1200.000000,10800.000000
2025-02-28,12859.789482,0.000000,0.000000,1232.860273,14092.649755,14638.865539,32109.558257,32109.558257,299.286149,0.000000,0.000000,18055.654430,15816.663134,6877.259560,5055.971653,3731.990491,0.616678,0.000000,0.000000,1200.000000,10800.000000
2025-03-01,13717.202761,0.000000,0.000000,0.000000,13717.202761,14354.749385,34264.817116,34264.817116,0.000000,0.000000,0.000000,17321.259781,15421.043922,8705.835324,3731.990491,2186.631048,0.614222,0.000000,0.000000,1247.460938,10800.000000
2025-03-02,52881.246681,0.000000,0.000000,1033.839017,53915.085698,53418.216725,81438.952633,81438.952633,191.706882,0.000000,0.000000,26209.111699,20145.448701,3208.689451,2186.631048,3390.999687,0.812293,0.000000,0.000000,1200.000000,10800.000000
2025-03-03,54177.506013,0.000000,0.000000,6336.641888,60514.147901,59952.661835,83313.307135,83313.307135,1005.091866,0.000000,0.000000,24055.964444,18260.435661,6505.723585,3390.999687,4751.994730,0.811850,0.000000,0.000000,1200.000000,10800.000000
2025-03-04,47753.176985,0.000000,0.000000,3469.941381,51223.118366,50787.950064,74732.919155,74732.919155,547.886804,0.000000,0.000000,24391.331506,18807.648261,497.664780,4751.994730,5806.806128,0.800628,0.000000,0.000000,1200.000000,10800.000000
2025-03-05,49706.670849,0.000000,0.000000,0.000000,49706.670849,49116.425441,79130.114386,79130.114386,0.000000,0.000000,0.000000,22946.398012,17298.947645,7352.192002,5806.806128,7237.511400,0.794501,0.000000,0.000000,1201.620917,10800.000000
2025-03-06,44438.667859,0.000000,0.000000,0.000000,44438.667859,45390.821740,69704.962375,69704.962375,0.000000,0.000000,0.000000,20406.990791,18606.809440,1964.126891,7237.511400,4929.570401,0.791857,0.000000,0.000000,1258.144830,10800.000000
2025-03-07,12461.279805,0.000000,0.000000,0.000000,12461.279805,13867.728565,30188.453356,30188.453356,0.000000,0.000000,0.000000,14597.942221,14892.535450,9560.761052,4929.570401,1520.456789,0.608501,0.000000,0.000000,1414.911921,10800.000000
2025-03-08,12654.684060,0.000000,0.000000,0.000000,12654.684060,12669.466231,31968.549390,31968.549390,0.000000,0.000000,0.000000,19201.239312,15585.251510,9289.422071,1520.456789,1484.626048,0.597263,0.000000,0.000000,1435.306704,10800.000000
2025-03-09,49591.244027,0.000000,0.000000,0.000000,49591.244027,46701.790718,82600.911286,82600.911286,0.000000,0.000000,0.000000,29693.560384,17748.371091,7322.196943,1484.626048,8488.418070,0.783809,0.000000,0.000000,1275.219968,10800.000000
2025-03-10,44795.503809,0.000000,0.000000,7342.732583,52138.236392,52651.162671,69933.077607,69933.077607,1192.821319,0.000000,0.000000,21552.988657,18576.881991,107.720810,8488.418070,7245.127871,0.802451,0.000000,0.000000,1200.000000,10762.441243
2025-03-11,40667.842004,0.000000,0.000000,28635.953774,69303.795778,68327.050934,66239.098023,66239.098023,4536.877023,0.000000,0.000000,21180.099560,15025.087958,682.044644,7245.127871,9612.675300,0.789393,0.000000,0.000000,1200.000000,10800.000000
2025-03-12,43526.792393,0.000000,0.000000,21.585610,43548.378002,45481.082731,68318.535981,68318.535981,3.291242,0.000000,0.000000,17340.113939,18261.734765,6807.913364,9612.675300,4927.961440,0.780168,0.000000,0.000000,1200.000000,10800.000000
2025-03-13,46058.395097,0.000000,0.000000,956.610759,47015.005855,47304.409070,72345.666114,72345.666114,149.864025,0.000000,0.000000,20756.650166,17444.226801,1637.488758,4927.961440,4226.472366,0.799637,0.000000,0.000000,1200.000000,10800.000000
2025-03-14,10913.481801,0.000000,0.000000,539.117288,11452.599089,12552.815956,28619.392851,28619.392851,103.348469,0.000000,0.000000,17880.679754,16883.500512,11696.136095,4226.472366,1559.639132,0.591387,0.000000,0.000000,1200.000000,10800.000000
2025-03-15,13194.626870,0.000000,0.000000,829.055750,14023.682619,12913.946339,33910.782460,33910.782460,163.718568,0.000000,0.000000,20779.801985,14410.722863,6781.296756,1559.639132,4249.546626,0.604772,0.000000,0.000000,1200.000000,10800.000000
2025-03-16,45073.399824,0.000000,0.000000,8.081100,45081.480924,43708.203499,73036.565101,73036.565101,1.640000,0.000000,0.000000,25262.995335,17467.188047,1891.350880,4249.546626,7578.255708,0.784895,0.000000,0.000000,1420.700936,10800.000000
2025-03-17,39024.892823,0.000000,0.000000,3389.714099,42414.606922,42180.814556,66014.462089,66014.462089,542.831560,0.000000,0.000000,23867.465565,18822.623365,3654.320016,7578.255708,8144.948756,0.760176,0.000000,0.000000,1200.000000,10800.000000
2025-03-18,46114.159706,0.000000,0.000000,0.000000,46114.159706,46076.213292,74230.961413,74230.961413,0.000000,0.000000,0.000000,20298.176263,16358.741747,9165.568531,8144.948756,8236.927673,0.776017,0.000000,0.000000,1367.584974,10800.000000
2025-03-19,35644.697540,0.000000,0.000000,17644.760756,53289.458296,54587.479993,57461.119441,57461.119441,2789.796955,0.000000,0.000000,17421.186649,16942.827156,307.086454,8236.927673,5090.632150,0.771838,0.000000,0.000000,1200.000000,10800.000000
2025-03-20,41534.358242,0.000000,0.000000,4395.159388,45929.517630,47099.686970,65981.449054,65981.449054,834.887848,0.000000,0.000000,19576.120450,18409.410499,3440.665134,5090.632150,2254.240000,0.778638,0.000000,0.000000,1200.000000,10800.000000
2025-03-21,11188.182376,0.000000,0.000000,1015.162603,12203.344978,12592.060835,29004.139909,29004.139909,332.872818,0.000000,0.000000,17840.599062,15298.878356,14761.827503,2254.240000,1312.025427,0.570290,0.000000,0.000000,1200.000000,10800.000000
2025-03-22,12111.150043,0.000000,0.000000,0.000000,12111.150043,11903.118432,31046.405615,31046.405615,0.000000,0.000000,0.000000,18462.148552,14500.514298,11203.571629,1312.025427,1816.276570,0.587388,0.000000,0.000000,1312.025427,10800.000000
2025-03-23,44171.095840,0.000000,0.000000,15.391905,44186.487745,42842.340101,73816.286652,73816.286652,3.161205,0.000000,0.000000,24758.278497,17121.914736,7413.363979,1816.276570,5074.377510,0.767178,0.000000,0.000000,1200.000000,10800.000000
2025-03-24,39363.720345,0.000000,0.000000,101.282142,39465.002487,39494.006878,65642.614867,65642.614867,14.913074,0.000000,0.000000,22699.691521,18450.023917,3409.363253,5074.377510,5004.073305,0.767486,0.000000,0.000000,1200.000000,10800.000000
2025-03-25,45476.860058,0.000000,0.000000,152.996095,45629.856153,44735.414192,75259.638005,75259.638005,23.481217,0.000000,0.000000,23154.843542,16804.176330,7982.327294,5004.073305,7172.125459,0.771276,0.000000,0.000000,1200.000000,10800.000000
2025-03-26,38489.987090,0.000000,0.000000,4249.675879,42739.662969,42171.082294,63982.343988,63982.343988,765.875858,0.000000,0.000000,23046.933776,17427.643757,3536.374961,7172.125459,8550.317238,0.756611,0.000000,0.000000,1200.000000,10800.000000
2025-03-27,37483.132212,0.000000,0.000000,0.000000,37483.132212,39780.074726,60268.739581,60268.739581,0.000000,0.000000,0.000000,15992.439498,17964.712073,3524.022756,8550.317238,2982.721594,0.766416,0.000000,0.000000,1429.254324,10800.000000
2025-03-28,11007.584945,0.000000,0.000000,0.000000,11007.584945,11597.290032,28351.570688,28351.570688,0.000000,0.000000,0.000000,16840.891769,14927.578353,15616.376505,2982.721594,1553.326017,0.574768,0.000000,0.000000,1415.092503,10800.000000
2025-03-29,11057.663885,0.000000,0.000000,1093.148703,12150.812589,12221.073623,28420.034976,28420.034976,266.849433,0.000000,0.000000,15975.596137,13093.509030,18097.588120,1553.326017,1383.019173,0.563087,0.000000,0.000000,1200.000000,10800.000000
2025-03-30,40787.143177,0.000000,0.000000,0.000000,40787.143177,38315.431961,71768.943926,71768.943926,0.000000,0.000000,0.000000,28047.429011,17326.319235,5702.214449,1383.019173,7374.239466,0.752027,0.000000,0.000000,1255.688399,10800.000000
