date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,final_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,mean_price,balance_error,dynamics_error,soc_min,soc_max
2025-02-01,20314.246419,0.000000,0.000000,0.000000,20314.246419,19654.978073,47503.862733,47503.862733,0.000000,0.000000,0.000000,21443.748951,15931.226687,7613.164535,5206.484223,6804.495294,0.651493,0.000000,0.000000,1892.959648,10800.000000
2025-02-02,65570.227257,0.000000,0.000000,0.000000,65570.227257,64603.288189,94444.879453,94444.879453,0.000000,0.000000,0.000000,24465.814290,17707.908430,9330.695643,6804.495294,9148.274345,0.836388,0.000000,0.000000,1570.156044,10800.000000
2025-02-03,66894.451210,0.000000,0.000000,0.000000,66894.451210,66808.738456,93425.028795,93425.028795,0.000000,0.000000,0.000000,21924.193317,17571.612127,8855.531104,9148.274345,9356.034856,0.844790,0.000000,0.000000,1465.338884,10800.000000
2025-02-04,68343.364255,0.000000,0.000000,0.000000,68343.364255,68947.917832,93650.408917,93650.408917,0.000000,0.000000,0.000000,19995.585096,17515.272292,9975.232163,9356.034856,7890.647785,0.849190,0.000000,0.000000,1600.806648,10800.000000
2025-02-05,64748.322854,0.000000,0.000000,0.000000,64748.322854,63885.545728,92190.956384,92190.956384,0.000000,0.000000,0.000000,25737.178595,18964.945333,4670.296139,7890.647785,9981.947040,0.848254,0.000000,0.000000,1455.576484,10800.000000
2025-02-06,66591.303699,0.000000,0.000000,0.000000,66591.303699,68721.028349,90070.020006,90070.020006,0.000000,0.000000,0.000000,16766.313561,18226.760217,11259.409446,9981.947040,4819.673447,0.843965,0.000000,0.000000,1567.183262,10800.000000
2025-02-07,18948.621135,0.000000,0.000000,0.000000,18948.621135,19030.643443,45300.724356,45300.724356,0.000000,0.000000,0.000000,19413.177597,15903.607518,9985.474610,4819.673447,4620.858264,0.644039,0.000000,0.000000,1359.200512,10800.000000
2025-02-08,15498.530262,0.000000,0.000000,1037.984365,16536.514628,16751.207873,37284.132438,37284.132438,209.144543,0.000000,0.000000,19596.530976,16341.548638,2661.131925,4620.858264,4100.459879,0.642351,0.000000,0.000000,1200.000000,10800.000000
2025-02-09,65425.305780,0.000000,0.000000,0.000000,65425.305780,63529.401322,94818.105186,94818.105186,0.000000,0.000000,0.000000,27105.051410,17819.129856,5976.767666,4100.459879,8695.972974,0.841384,0.000000,0.000000,1386.578303,10800.000000
2025-02-10,58648.017818,0.000000,0.000000,0.000000,58648.017818,57964.050583,87070.961007,87070.961007,0.000000,0.000000,0.000000,22145.610841,16445.853588,7044.566171,8695.972974,10353.852077,0.818064,0.000000,0.000000,1326.099814,10800.000000
2025-02-11,59085.624900,0.000000,0.000000,115.854481,59201.479381,59566.046186,85654.063203,85654.063203,24.924929,0.000000,0.000000,22153.621204,18739.744545,7044.514340,10353.852077,9470.172777,0.828492,0.000000,0.000000,1200.000000,10800.000000
2025-02-12,58880.047082,0.000000,0.000000,0.000000,58880.047082,59261.823315,85520.064138,85520.064138,0.000000,0.000000,0.000000,21093.549507,17918.629259,7078.407757,9470.172777,8544.779268,0.826424,0.000000,0.000000,1270.326526,10800.000000
2025-02-13,52719.680301,0.000000,0.000000,41.307769,52760.988070,53827.001419,78165.712788,78165.712788,8.215547,0.000000,0.000000,18172.714972,17045.433231,5717.167576,8544.779268,5960.852487,0.814791,0.000000,0.000000,1322.565546,10800.000000
2025-02-14,14372.782524,0.000000,0.000000,751.926055,15124.708579,16046.546172,34599.749199,34599.749199,182.861395,0.000000,0.000000,16755.693612,15583.123003,3808.238169,5960.852487,3726.395623,0.631100,0.000000,0.000000,1200.000000,10800.000000
