date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,final_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,mean_price,balance_error,dynamics_error,soc_min,soc_max
2025-02-01,14459.439837,0.000000,0.000000,0.000000,14459.439837,16112.337161,34454.860130,34454.860130,0.000000,0.000000,0.000000,19381.684197,19305.000000,0.000000,5206.484223,1200.000000,0.651493,0.000000,0.000000,1200.000000,10800.000000
2025-02-02,56804.814804,0.000000,0.000000,0.000000,56804.814804,56804.814804,82844.342257,82844.342257,0.000000,0.000000,0.000000,23621.391091,19133.326783,0.000000,1200.000000,1200.000000,0.836388,0.000000,0.000000,1200.000000,10800.000000
2025-02-03,59244.506547,0.000000,0.000000,0.000000,59244.506547,59244.506547,84582.830241,84582.830241,0.000000,0.000000,0.000000,22978.493374,18612.579633,0.000000,1200.000000,1200.000000,0.844790,0.000000,0.000000,1200.000000,10800.000000
2025-02-04,60436.480853,0.000000,0.000000,0.000000,60436.480853,60436.480853,85841.439651,85841.439651,0.000000,0.000000,0.000000,24455.661584,19809.085883,0.000000,1200.000000,1200.000000,0.849190,0.000000,0.000000,1200.000000,10800.000000
2025-02-05,59894.198248,0.000000,0.000000,0.000000,59894.198248,59894.198248,85642.731413,85642.731413,0.000000,0.000000,0.000000,25759.496996,20865.192567,0.000000,1200.000000,1200.000000,0.848254,0.000000,0.000000,1200.000000,10800.000000
2025-02-06,59328.002922,0.000000,0.000000,0.000000,59328.002922,59328.002922,84957.723883,84957.723883,0.000000,0.000000,0.000000,24666.666667,19980.000000,0.000000,1200.000000,1200.000000,0.843965,0.000000,0.000000,1200.000000,10800.000000
2025-02-07,15581.314655,0.000000,0.000000,0.000000,15581.314655,15581.314655,37820.399128,37820.399128,0.000000,0.000000,0.000000,22536.752078,18254.769183,1732.736567,1200.000000,1200.000000,0.644039,0.000000,0.000000,1200.000000,10800.000000
2025-02-08,14917.846698,0.000000,0.000000,0.000000,14917.846698,14917.846698,36431.239467,36431.239467,0.000000,0.000000,0.000000,20343.128333,16477.933950,988.882367,1200.000000,1200.000000,0.642351,0.000000,0.000000,1200.000000,10800.000000
2025-02-09,58241.997794,0.000000,0.000000,0.000000,58241.997794,58241.997794,84064.306369,84064.306369,0.000000,0.000000,0.000000,23731.002119,19222.111717,0.000000,1200.000000,1200.000000,0.841384,0.000000,0.000000,1200.000000,10800.000000
2025-02-10,52284.433604,0.000000,0.000000,0.000000,52284.433604,52284.433604,78909.554758,78909.554758,0.000000,0.000000,0.000000,24120.616711,19537.699536,0.000000,1200.000000,1200.000000,0.818064,0.000000,0.000000,1200.000000,10800.000000
2025-02-11,53842.767212,0.000000,0.000000,0.000000,53842.767212,53842.767212,79552.251142,79552.251142,0.000000,0.000000,0.000000,22798.178992,18466.524983,0.000000,1200.000000,1200.000000,0.828492,0.000000,0.000000,1200.000000,10800.000000
2025-02-12,53581.658652,0.000000,0.000000,0.000000,53581.658652,53581.658652,79738.588405,79738.588405,0.000000,0.000000,0.000000,23536.064588,19064.212317,0.000000,1200.000000,1200.000000,0.826424,0.000000,0.000000,1200.000000,10800.000000
2025-02-13,49725.850518,0.000000,0.000000,0.000000,49725.850518,49725.850518,75839.132488,75839.132488,0.000000,0.000000,0.000000,23735.018272,19225.364800,0.000000,1200.000000,1200.000000,0.814791,0.000000,0.000000,1200.000000,10800.000000
2025-02-14,14601.531847,0.000000,0.000000,0.000000,14601.531847,14601.531847,36022.096459,36022.096459,0.000000,0.000000,0.000000,21471.899959,17392.238967,2140.633650,1200.000000,1200.000000,0.631100,0.000000,0.000000,1200.000000,10800.000000
2025-02-15,15028.258830,0.000000,0.000000,0.000000,15028.258830,15028.258830,35652.258862,35652.258862,0.000000,0.000000,0.000000,19384.378395,15701.346500,2689.135867,1200.000000,1200.000000,0.637847,0.000000,0.000000,1200.000000,10800.000000
2025-02-16,53692.151980,0.000000,0.000000,0.000000,53692.151980,53692.151980,80102.684648,80102.684648,0.000000,0.000000,0.000000,24870.029198,20144.723650,0.000000,1200.000000,1200.000000,0.830322,0.000000,0.000000,1200.000000,10800.000000
2025-02-17,49778.834600,0.000000,0.000000,0.000000,49778.834600,49778.834600,75518.665245,75518.665245,0.000000,0.000000,0.000000,22814.747783,18479.945704,0.000000,1200.000000,1200.000000,0.817353,0.000000,0.000000,1200.000000,10800.000000
2025-02-18,49908.189575,0.000000,0.000000,0.000000,49908.189575,49908.189575,76442.435083,76442.435083,0.000000,0.000000,0.000000,22900.248944,18549.201644,0.000000,1200.000000,1200.000000,0.814522,0.000000,0.000000,1200.000000,10800.000000
2025-02-19,50818.971052,0.000000,0.000000,0.000000,50818.971052,50818.971052,77640.797011,77640.797011,0.000000,0.000000,0.000000,25060.366461,20298.896833,0.000000,1200.000000,1200.000000,0.816430,0.000000,0.000000,1200.000000,10800.000000
2025-02-20,49927.901481,0.000000,0.000000,0.000000,49927.901481,49927.901481,75442.458952,75442.458952,0.000000,0.000000,0.000000,23417.501152,18968.175933,0.000000,1200.000000,1200.000000,0.816807,0.000000,0.000000,1200.000000,10800.000000
2025-02-21,14122.566338,0.000000,0.000000,0.000000,14122.566338,14122.566338,34639.630310,34639.630310,0.000000,0.000000,0.000000,20179.189177,16345.143233,5245.322333,1200.000000,1200.000000,0.620850,0.000000,0.000000,1200.000000,10800.000000
2025-02-22,14391.401685,0.000000,0.000000,0.000000,14391.401685,14391.401685,34823.120017,34823.120017,0.000000,0.000000,0.000000,20290.273601,16435.121617,3123.205150,1200.000000,1200.000000,0.635284,0.000000,0.000000,1200.000000,10800.000000
2025-02-23,49569.143540,0.000000,0.000000,0.000000,49569.143540,49569.143540,75722.463107,75722.463107,0.000000,0.000000,0.000000,22055.839074,17865.229650,0.000000,1200.000000,1200.000000,0.815378,0.000000,0.000000,1200.000000,10800.000000
2025-02-24,47050.555281,0.000000,0.000000,0.000000,47050.555281,47050.555281,72703.598751,72703.598751,0.000000,0.000000,0.000000,23687.184918,19186.619783,0.000000,1200.000000,1200.000000,0.808249,0.000000,0.000000,1200.000000,10800.000000
2025-02-25,44792.991851,0.000000,0.000000,0.000000,44792.991851,44792.991851,69963.594519,69963.594519,0.000000,0.000000,0.000000,21801.427819,17659.156533,0.000000,1200.000000,1200.000000,0.794097,0.000000,0.000000,1200.000000,10800.000000
2025-02-26,47317.368410,0.000000,0.000000,0.000000,47317.368410,47317.368410,73362.991111,73362.991111,0.000000,0.000000,0.000000,23937.595144,19389.452067,0.000000,1200.000000,1200.000000,0.805538,0.000000,0.000000,1200.000000,10800.000000
2025-02-27,45657.355852,0.000000,0.000000,0.000000,45657.355852,45657.355852,71295.691388,71295.691388,0.000000,0.000000,0.000000,22837.406255,18498.299067,0.000000,1200.000000,1200.000000,0.797912,0.000000,0.000000,1200.000000,10800.000000
2025-02-28,13338.420200,0.000000,0.000000,0.000000,13338.420200,13338.420200,33357.980741,33357.980741,0.000000,0.000000,0.000000,18748.404424,15186.207583,6503.190350,1200.000000,1200.000000,0.616678,0.000000,0.000000,1200.000000,10800.000000
2025-03-01,12945.092270,0.000000,0.000000,0.000000,12945.092270,12945.092270,32285.822215,32285.822215,0.000000,0.000000,0.000000,19260.021193,15600.617167,4967.652255,1200.000000,1200.000000,0.614222,0.000000,0.000000,1200.000000,10800.000000
2025-03-02,50221.202261,0.000000,0.000000,0.000000,50221.202261,50221.202261,77424.544685,77424.544685,0.000000,0.000000,0.000000,26664.408519,21598.170900,0.000000,1200.000000,1200.000000,0.812293,0.000000,0.000000,1200.000000,10800.000000
2025-03-03,49933.881681,0.000000,0.000000,0.000000,49933.881681,49933.881681,76579.674308,76579.674308,0.000000,0.000000,0.000000,24013.303553,19450.775878,0.000000,1200.000000,1200.000000,0.811850,0.000000,0.000000,1200.000000,10800.000000
2025-03-04,47211.847839,0.000000,0.000000,0.000000,47211.847839,47211.847839,73784.139476,73784.139476,0.000000,0.000000,0.000000,24129.902855,19545.221312,0.000000,1200.000000,1200.000000,0.800628,0.000000,0.000000,1200.000000,10800.000000
