date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,final_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,mean_price,balance_error,dynamics_error,soc_min,soc_max
2025-02-01,20586.916567,0.000000,-910.226850,0.000000,19676.689717,18236.369136,48768.355308,45314.974501,0.000000,0.000000,3453.380807,23375.803657,15792.306509,3353.301420,5280.429166,8771.645225,0.651493,0.000000,0.000000,1459.044297,10800.000000
2025-02-02,63427.551222,0.000000,-2355.757632,921.381991,61993.175581,62063.527060,90852.490186,85305.920453,145.443873,0.000000,5546.569733,22789.278591,18612.789126,2918.596911,8771.645225,8601.119150,0.836388,0.000000,0.000000,1200.000000,10800.000000
2025-02-03,65830.836969,349.094786,-2415.876106,18.862202,63782.917852,63678.658325,92458.561087,87090.439550,3.514478,185.389762,5553.511300,24063.277200,19263.809833,2077.570161,8601.119150,8853.835482,0.844790,0.000000,0.000000,1279.891967,10800.000000
2025-02-04,67933.830583,0.000000,-2921.907349,0.000000,65011.923234,65173.041358,94488.134635,88040.227037,0.000000,0.000000,6447.907598,24091.605364,19865.683460,2619.441183,8853.835482,8463.298688,0.849190,0.000000,0.000000,1208.233948,10800.000000
2025-02-05,62892.913600,275.064829,-1025.988586,83.867432,62225.857275,62152.617489,89120.490392,87041.006022,12.803211,183.708264,2263.192633,24147.792309,19399.937390,1557.527331,8463.298688,8640.825776,0.848254,0.000000,0.000000,1200.000000,10800.000000
2025-02-06,68002.506823,413.238210,-3693.754165,343.674759,65065.665627,64954.099705,94868.601770,86663.066314,52.447173,217.347993,8422.883449,23538.360448,18822.688183,1728.784006,8640.825776,8911.252198,0.843965,0.000000,0.000000,1550.212745,10800.000000
2025-02-07,18432.845807,0.000000,-624.559995,230.418283,18038.704096,18218.984981,43991.705497,40827.306449,60.391512,0.000000,3164.399048,19150.143760,15904.903590,5836.778124,8911.252198,8474.266482,0.644039,0.000000,0.000000,1200.000000,10800.000000
2025-02-08,15389.501158,692.110469,-1.256083,0.000000,16080.355544,15961.403607,37436.158911,37983.139277,0.000000,554.966915,7.986548,19152.689348,15254.181822,2507.469035,8474.266482,8762.595981,0.642351,0.000000,0.000000,1264.058365,10800.000000
2025-02-09,61869.408497,498.165565,-998.648228,0.000000,61368.925835,61471.670421,88277.935437,86440.209300,0.000000,357.748647,2195.474785,22813.933567,18703.426009,2774.285775,8762.595981,8513.551736,0.841384,0.000000,0.000000,1274.264946,10800.000000
2025-02-10,56843.679429,8.580288,-1757.562665,167.023513,55261.720565,55324.728051,84193.866648,79893.498147,35.263018,5.532100,4305.900601,23436.714849,19121.191395,1286.600127,8513.551736,8360.826884,0.818064,0.000000,0.000000,1200.000000,10800.000000
2025-02-11,58587.367561,0.000000,-2498.644568,5371.870554,61460.593546,61415.845074,85429.100045,79757.530314,972.203575,0.000000,5671.569731,23784.120160,19167.517448,892.534043,8360.826884,8469.293419,0.828492,0.000000,0.000000,1200.000000,10800.000000
2025-02-12,58239.875614,625.362643,-2186.641082,1617.987660,58296.584835,58313.654205,85360.666579,80472.391583,311.263652,347.730357,5236.005353,23992.151393,19470.879874,995.647582,8469.293419,8427.918703,0.826424,0.000000,0.000000,1200.000000,10800.000000
2025-02-13,53209.586460,96.585892,-1282.154134,1058.674950,53082.693169,53063.975601,79996.753504,76865.691946,180.522475,79.371340,3210.432897,23296.567130,18829.386544,1249.554819,8427.918703,8473.288515,0.814791,0.000000,0.000000,1200.000000,10800.000000
2025-02-14,14935.396441,614.815164,-0.315459,521.624259,16071.520404,16081.410951,36393.261722,36999.021851,103.888520,607.724214,1.964086,18596.863576,15085.035965,3789.280943,8473.288515,8449.314661,0.631100,0.000000,0.000000,1200.000000,10800.000000
2025-02-15,15265.838462,506.266941,-117.690860,0.000000,15654.414543,15674.510478,35813.457599,35857.542644,0.000000,411.837781,367.752737,18823.786534,15291.106866,3044.771876,8449.314661,8400.603802,0.637847,0.000000,0.000000,1292.676743,10800.000000
2025-02-16,57753.492343,2801.634278,-2711.110848,2054.509964,59898.525737,59846.081185,84507.283873,79660.415317,386.942613,1512.859260,6359.727816,22973.546940,18494.163953,190.595844,8400.603802,8527.724989,0.830322,0.000000,0.000000,1200.000000,10800.000000
2025-02-17,55935.582026,1075.640289,-3302.869552,1308.155734,55016.508496,55111.977931,83308.098459,75308.057395,206.123433,559.536272,8559.577336,22105.422874,18113.661427,338.556215,8527.724989,8296.315101,0.817353,0.000000,0.000000,1200.000000,10800.000000
2025-02-18,48828.523081,3331.974676,-12.050908,207.905271,52356.352119,52291.534464,74424.850539,76830.346379,41.488600,2439.504271,34.008431,22098.602380,17758.466633,440.311448,8296.315101,8453.427651,0.814522,0.000000,0.000000,1213.556717,10800.000000
2025-02-19,49174.957599,2993.120273,-55.942823,3394.402339,55506.537388,55634.946785,74875.333228,77390.213597,626.448191,2658.228640,143.348271,23692.200552,19470.810677,915.944529,8453.427651,8142.174062,0.816430,0.000000,0.000000,1200.000000,10800.000000
2025-02-20,52180.084695,903.203799,-913.153877,1781.554735,53951.689352,53822.789533,78717.397319,76926.659765,340.183297,562.322999,2353.060553,23128.326437,18452.746318,1598.129210,8142.174062,8454.616391,0.816807,0.000000,0.000000,1200.000000,10800.000000
2025-02-21,14256.841891,773.836320,-0.720385,0.000000,15029.957826,15037.600292,34126.992615,34788.734259,0.000000,665.763978,4.022334,18560.697541,15050.837233,5718.611918,8454.616391,8436.091696,0.620850,0.000000,0.000000,1380.677060,10800.000000
2025-02-22,14323.094729,2116.247327,-54.877130,0.000000,16384.464926,16092.578756,34088.372664,35477.096209,0.000000,1595.391599,206.668055,18974.115530,14732.276786,3390.494582,8436.091696,9143.599244,0.635284,0.000000,0.000000,1286.049105,10800.000000
2025-02-23,49773.723988,3466.251045,-998.009693,124.179486,52366.144825,52730.940174,75422.080509,75127.371186,28.586650,2289.748004,2584.457327,21865.177719,18506.603897,265.530331,9143.599244,8259.365973,0.815378,0.000000,0.000000,1200.000000,10543.706516
2025-02-24,47940.001691,1804.899282,-241.512645,358.253368,49861.641696,49637.679921,72792.239255,73514.032146,70.238187,1243.255665,521.462774,22556.692128,17782.342553,606.887141,8259.365973,8802.230496,0.808249,0.000000,0.000000,1578.118508,10800.000000
2025-02-25,48543.020928,843.312402,-1804.948101,454.273694,48035.658923,48273.972372,75139.457271,70352.671424,90.298832,462.702356,5249.488202,21398.608970,17852.759864,1075.797918,8802.230496,8224.578720,0.794097,0.000000,0.000000,1200.000000,10761.887431
2025-02-26,44175.368218,6318.195965,0.000000,650.443278,51144.007462,50962.074696,68665.165169,74139.402730,125.469761,5474.237561,0.000000,23028.866167,18256.490831,677.649121,8224.578720,8665.568458,0.805538,0.000000,0.000000,1200.000000,10800.000000
