date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,final_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,mean_price,balance_error,dynamics_error,soc_min,soc_max
2025-01-01,58172.159561,0.000000,0.000000,120956.598948,179128.758509,178267.200403,80811.602658,80811.602658,17251.254152,0.000000,0.000000,21720.839395,15714.369903,21.217300,6000.000000,8088.344453,0.926522,0.000000,0.000000,1200.000000,9676.984297
2025-01-02,76349.495988,0.000000,0.000000,3408.944362,79758.440350,79549.305845,99335.561633,99335.561633,532.336104,0.000000,0.000000,24419.012914,19323.168439,1886.813996,8088.344453,8595.268920,0.926603,0.000000,0.000000,1200.000000,10800.000000
2025-01-03,56906.066237,0.000000,0.000000,0.000000,56906.066237,55996.492181,95741.650044,95741.650044,0.000000,0.000000,0.000000,11436.161227,7279.032622,46079.580073,8595.268920,10800.000000,0.738624,0.000000,0.000000,4821.039886,10800.000000
2025-01-04,42323.497268,0.000000,0.000000,0.000000,42323.497268,42323.497268,75763.858511,75763.858511,0.000000,0.000000,0.000000,11444.843876,9270.323540,28823.735808,10800.000000,10800.000000,0.730317,0.000000,0.000000,4022.468778,10800.000000
2025-01-05,48750.376470,0.000000,0.000000,150389.360296,199139.736765,200488.587236,69060.169411,69060.169411,22019.774191,0.000000,0.000000,15719.913053,15675.679750,0.000000,10800.000000,7530.499803,0.925232,0.000000,0.000000,1200.000000,10800.000000
2025-01-06,56061.895552,0.000000,0.000000,115947.066400,172008.961952,171912.058948,78334.310970,78334.310970,16315.855195,0.000000,0.000000,20033.098939,16015.413874,0.000000,7530.499803,7765.384543,0.928992,0.000000,0.000000,1200.000000,10212.826955
2025-01-07,70733.659083,0.000000,0.000000,31801.139851,102534.798935,102272.041600,93674.549967,93674.549967,4352.283225,0.000000,0.000000,23977.583980,18848.631493,330.979755,7765.384543,8402.286245,0.923422,0.000000,0.000000,1200.000000,10800.000000
2025-01-08,83304.633242,0.000000,0.000000,0.000000,83304.633242,82926.030502,107633.312798,107633.312798,0.000000,0.000000,0.000000,24212.771583,18786.413876,12680.953774,8402.286245,9319.987474,0.917374,0.000000,0.000000,1587.054910,10800.000000
2025-01-09,73028.885525,0.000000,0.000000,321.159061,73350.044586,74974.216272,94261.414600,94261.414600,45.434638,0.000000,0.000000,22194.657079,21520.842353,2541.478395,9319.987474,5383.131786,0.920592,0.000000,0.000000,1200.000000,10800.000000
2025-01-10,28141.225106,0.000000,0.000000,0.000000,28141.225106,27652.744515,59690.179354,59690.179354,0.000000,0.000000,0.000000,20675.916150,15681.859765,9205.456253,5383.131786,6567.167693,0.729304,0.000000,0.000000,1326.738201,10800.000000
