date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,final_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,mean_price,balance_error,dynamics_error,soc_min,soc_max
2025-02-01,20069.4082547135,0.0000000000,-453.3865307921,0.0000000000,19616.0217239215,18513.6913163656,47123.9258088451,45394.2704326138,0.0000000000,0.0000000000,1729.6553762313,22265.9620344145,15630.6685957879,4380.8010606539,5280.4291660000,7952.3854460976,0.6514930556,0.0000000000,0.0000000000,1845.7470765960,10800.0000000000
2025-02-02,63829.5164336012,224.8324981648,-1423.0719073903,520.4626067432,63151.7396311189,62472.6499365107,92028.6435548288,88504.6417630099,89.7349321971,109.1132576432,3633.1150494621,23747.4661237031,17753.9968394006,4244.6294609045,7952.3854460976,9598.4418025408,0.8363881944,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-03,66033.3503823857,88.9222646370,-2007.5413575126,0.0000000000,64114.7312895101,63848.3109397068,92763.5931629869,88009.3945207739,0.0000000000,52.4393243830,4806.6379665960,24273.1583485129,19080.0557755175,2599.3754477785,9598.4418025408,10244.2223434053,0.8447902778,0.0000000000,0.0000000000,1397.8223055753,10800.0000000000
2025-02-04,67659.3465617944,0.0000000000,-2880.0479617755,0.0000000000,64779.2986000189,65085.3976967870,93349.4889821897,86966.1740473209,0.0000000000,0.0000000000,6383.3149348688,22520.0563221087,18909.0082613126,2160.2620365248,10244.2223434053,9502.2638540668,0.8491895833,0.0000000000,0.0000000000,1268.8272122553,10800.0000000000
2025-02-05,63767.6463889560,10.9796120580,-1429.2987101355,0.0000000000,62349.3272908786,62141.7900926733,90082.4451369738,86965.7553899779,0.0000000000,5.2857751098,3121.9755221057,24774.7605494706,19614.8085887116,1057.3764458856,9502.2638540668,10005.3165833553,0.8482541667,0.0000000000,0.0000000000,1211.4264787235,10800.0000000000
2025-02-06,67139.6474799098,1066.2421018273,-4175.3175299837,244.5015961398,64275.0736478932,65223.5737417084,92374.6561750219,83681.0408894304,36.5729100683,563.4667947578,9257.0820803493,21323.6932212219,19341.3675824197,1464.2309440298,10005.3165833553,7706.2320575442,0.8439645833,0.0000000000,0.0000000000,1580.8806729112,10800.0000000000
2025-02-07,18083.6719181355,0.0000000000,-1073.2594568686,1698.1143669617,18708.5268282287,19358.4522510155,42750.0396050696,38283.3862997006,401.2295620161,0.0000000000,4466.6533053690,17910.1881957613,15925.0805895424,4893.8285888312,7706.2320575442,6130.8674453489,0.6440388889,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-08,15289.9447785608,724.6659355508,0.0000000000,0.0000000000,16014.6107141115,15976.2700618891,37449.0485277308,38025.8327382534,0.0000000000,576.7842105226,0.0000000000,20935.1701291554,16873.8467372844,2387.3466297157,6130.8674453489,6223.8019646061,0.6423513889,0.0000000000,0.0000000000,1227.5595263276,10800.0000000000
2025-02-09,64570.6979745867,0.0000000000,-1232.3090202945,0.0000000000,63338.3889542922,61962.9102928910,92982.8599095877,90253.4118221521,0.0000000000,0.0000000000,2729.4480874356,26437.3423375004,18413.6070678569,2674.2605858419,6223.8019646061,9557.8466596266,0.8413840278,0.0000000000,0.0000000000,1336.9828290523,10800.0000000000
2025-02-10,57888.6881925140,2.5505315783,-1969.4481553543,0.0000000000,55921.7905687380,55442.4149162912,86081.1783413424,81061.9286382050,0.0000000000,1.6444433129,5020.8941464502,23928.2402504579,18336.1049328415,1143.1557372553,9557.8466596266,10719.8129596592,0.8180638889,0.0000000000,0.0000000000,1266.2421727750,10800.0000000000
2025-02-11,58785.6014431944,0.0000000000,-2451.2842027413,4270.6824721643,60604.9997126174,60571.9181036412,85654.8827040704,80056.4954900468,759.8953583894,0.0000000000,5598.3872140236,23560.0102133637,19011.4399365179,1047.2234382571,10719.8129596592,10800.0000000000,0.8284923611,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-12,58172.4616521853,523.1761698919,-2362.0494653245,2773.6011432341,59107.1894999867,59523.7001363389,84758.8507781818,79258.3990447359,508.3644442943,290.8715814038,5791.3233148497,22618.8467582024,19229.8939793022,1111.0745767966,10800.0000000000,9790.4132164908,0.8264243056,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-13,52713.8879669079,0.0000000000,-1493.0747313593,116.7128826098,51337.5261181584,52329.7591967130,78294.5110178274,74502.8566085406,23.1687680352,0.0000000000,3791.6544092868,20879.1586858349,19076.6991809054,1394.0868549796,9790.4132164908,7385.3236105141,0.8147909722,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-14,14339.4612131291,453.3193589784,0.0000000000,391.1209491726,15183.9015212800,16114.8963029833,35037.9763863906,35489.3556948115,95.1169623474,451.3793084209,0.0000000000,18558.4469102647,17063.3298055009,4287.5537357284,7385.3236105141,5128.6704903069,0.6311000000,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-15,16751.5156830763,233.0537046554,-172.5289211093,0.0000000000,16812.0404666224,15714.5658021799,39824.9821311758,39247.6104322555,0.0000000000,187.3691153520,764.7408142723,22347.1284755202,15707.0063350384,3327.3971917736,5128.6704903069,7788.8568571214,0.6378472222,0.0000000000,0.0000000000,1247.7175557078,10800.0000000000
2025-02-16,59802.6929288474,2626.8398915350,-3058.2695180140,565.8108013441,59937.0741037125,59188.3791453474,87635.9340319328,81756.8786121595,108.3708448319,1413.9333365123,7292.9887562856,23738.4508475033,17594.8488862467,344.2683957348,7788.8568571214,9603.6305240447,0.8303222222,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-17,57915.0076760712,790.9443787298,-3747.3502266189,1388.7250402484,56347.3268684305,55931.9522287997,85820.0725365628,76524.7210260686,218.2226374284,406.6088181652,9701.9603286594,22238.8716733621,17107.3361548013,427.5449782696,9603.6305240447,10610.4637469580,0.8173527778,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-18,49335.1388006797,2289.1945048909,-0.9539140317,387.8386165343,52011.2180080732,52203.1515277860,74410.0255503665,76085.6027974515,58.6124552719,1680.2744698477,4.6972227626,20776.9520734406,17248.0388308937,523.9142268433,10610.4637469580,10145.2330231726,0.8145215278,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-19,50566.6122922280,1576.1948236359,-200.1824816854,1609.4373891575,53552.0620233360,53840.8729541715,76005.6228508636,76940.0827759921,270.6900954551,1408.9340408368,474.4741157082,21998.9149068424,18449.1691595860,781.6997408575,10145.2330231726,9445.1795953462,0.8164298611,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-20,50102.5442977932,603.6164457508,-850.6765177351,250.0535525118,50105.5377783208,51965.7700433152,73572.5380068011,71756.1284038714,46.8299856081,387.5151065095,2203.9247094392,17263.8139349169,18041.8313143376,1587.8420355668,9445.1795953462,4936.1328986186,0.8168069444,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-21,13930.7462318570,466.8693322041,0.0000000000,0.0000000000,14397.6155640611,14892.8808988890,33314.9164558256,33656.7719265765,0.0000000000,341.8554707510,0.0000000000,17842.5420267118,15532.8924410726,5786.8603076040,4936.1328986186,3735.6513436897,0.6208500000,0.0000000000,0.0000000000,1424.6750361150,10800.0000000000
2025-02-22,16418.1110728934,1660.3211248582,-92.8057671252,100.4879773110,18086.1144079373,15800.0341079186,39964.0815166863,40782.2729781735,20.7662693348,1149.0937668911,330.9023054040,25108.4316811672,15350.6897667410,3200.5344497487,3735.6513436897,9276.9178936946,0.6352840278,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-23,49886.6412753300,2537.4171687327,-977.0905325307,5.7049488228,51452.6728603547,52293.9348466194,74659.8016535929,73864.1766690254,1.1034717259,1664.4624666156,2460.0874511831,20217.3000110878,18211.2465367871,327.3729831172,9276.9178936946,7237.7695294657,0.8153784722,0.0000000000,0.0000000000,1295.2994749807,10800.0000000000
2025-02-24,50101.5308949632,1455.1481060480,-453.7398349601,310.3411340505,51413.2803001017,50130.1640495985,76182.9264265902,76170.2919629699,60.8610987475,937.0533882691,949.6878518894,24009.4604133179,16648.5135598682,667.1725916011,7237.7695294657,10347.9355015983,0.8082493056,0.0000000000,0.0000000000,1515.1092300550,10800.0000000000
2025-02-25,49116.3518284123,918.4855093394,-2083.1150010958,562.5223018922,48514.2446385482,48970.1403455533,75051.3166544765,69804.3400904543,115.5096033570,487.9123553103,5734.8889193324,20670.8848932416,17737.9643602781,1165.6059275145,10347.9355015983,9242.8826163178,0.7940965278,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-26,45193.5531787007,4751.3172772847,0.0000000000,735.7777586285,50680.6482146139,50226.5909161556,70497.4510404701,74598.5719858587,142.0039524468,4101.1209453885,0.0000000000,23953.7731643941,18412.0191994607,383.9739400388,9242.8826163178,10343.4793537605,0.8055381944,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-27,41775.2305347286,2939.0052525077,-4.8135660838,240.5759738001,44949.9981949525,47293.3352392056,63319.0999965232,65412.7120968298,47.9760394394,2110.9052655782,17.2931652717,16052.2080227095,18114.3353765121,566.2312900718,10343.4793537605,4663.4272669633,0.7979118056,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-28,13093.6118608372,97.6892763508,-35.7508278121,474.1530040509,13629.7033134268,14123.1564972841,31783.3546475692,31775.5363927378,111.9858068412,91.5489770438,99.3672318752,16045.8735086360,14073.6376899198,6622.6928308628,4663.4272669633,3467.3382137137,0.6166784722,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-03-01,16567.2251304463,0.0000000000,-381.3600285046,1261.2907135530,17447.1558154947,15042.6514939779,42140.3627642450,40205.3220460015,277.8662532572,0.0000000000,1935.0407182435,22993.1869868684,13378.9966750148,7210.2320540719,3467.3382137137,9295.6546407677,0.6142222222,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-03-02,52079.3496418974,2419.6083564889,-1102.6497034884,0.0000000000,53396.3082948980,53434.7083745405,78294.2430213464,77454.5513628904,0.0000000000,1499.3204131370,2339.0120715930,22354.7454554898,18191.1145286436,932.6133693775,9295.6546407677,9202.5760744379,0.8122930556,0.0000000000,0.0000000000,1651.7878890287,10800.0000000000
2025-03-03,53731.3864333197,2052.3316418142,-2191.2296812579,328.0266482388,53920.5150421149,54198.9963234207,80698.5362591428,76575.5754848048,67.0756831901,1159.8178245924,5282.7785989304,22038.6700227759,18458.8364212702,1045.6709331558,9202.5760744379,8527.5608490804,0.8118500000,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-03-04,48170.4644033949,1785.1235652871,-231.1675803318,213.4825949225,49937.9029832727,49375.6769236924,74782.0124083531,75196.4390092110,45.2604235793,946.5633522799,532.1367514220,22767.0481871757,17214.7991790402,489.9924913215,8527.5608490804,9890.3495741606,0.8006277778,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-03-05,49144.2918692154,3926.0860159031,-2828.3517653314,0.0000000000,50242.0261197871,50284.5593562567,76547.2684709586,71032.5724431421,0.0000000000,2062.9641611711,7577.6601889876,20472.8039177870,16675.7584654634,1105.0549741518,9890.3495741606,9787.2525829874,0.7945006944,0.0000000000,0.0000000000,1362.9086557201,10800.0000000000
2025-03-06,42735.0812135739,1283.8322320079,0.0000000000,0.0000000000,44018.9134455818,46007.1632482387,65475.4085503963,66159.5062720071,0.0000000000,684.0977216108,0.0000000000,16680.3092114656,17848.4658670293,1387.0087942375,9787.2525829874,4967.9021321627,0.7918569444,0.0000000000,0.0000000000,1756.5797059364,10800.0000000000
2025-03-07,14235.4686412089,0.0000000000,-425.0634301544,1400.1873005070,15210.5925115616,14619.0138369809,35191.6585343639,33865.8697382948,310.7253125886,0.0000000000,1325.7887960691,18026.5002203706,13310.9218808694,8538.7311780488,4967.9021321627,6401.8391295303,0.6085013889,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-03-08,13534.8815905617,0.0000000000,0.0000000000,0.0000000000,13534.8815905617,12615.3967651475,33864.7853863444,33864.7853863444,0.0000000000,0.0000000000,0.0000000000,19725.0640625508,13971.4233326660,9048.0051397929,6401.8391295303,8630.5930828638,0.5972631944,0.0000000000,0.0000000000,1323.4099448318,10800.0000000000
2025-03-09,45527.9216333205,0.0000000000,-2192.5586893450,897.5195996823,44232.8825436578,45284.4822841256,71932.5261487872,65017.8717160381,153.4900534278,0.0000000000,6914.6544327491,19057.2942305960,17730.4987921180,511.0412809879,8630.5930828638,6081.6036769357,0.7838090278,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-03-10,47065.9632170549,2590.3376613472,-1.0262079130,0.0000000000,49655.2746704891,48177.9513091840,74379.2802798670,76284.3867277096,0.0000000000,1908.4837982227,3.3773503801,26234.4955951176,18027.1245113418,34.9441939338,6081.6036769357,9662.5113666061,0.8024513889,0.0000000000,0.0000000000,1402.5151003181,10794.2007039277
2025-03-11,39766.3588694916,5569.0423556586,0.0000000000,0.0000000000,45335.4012251502,45287.6718187915,63198.0850077746,68773.7227237936,0.0000000000,5575.6377160189,0.0000000000,21615.8351814905,17404.7036336878,623.6723759908,9662.5113666061,9778.2034369612,0.7893930556,0.0000000000,0.0000000000,1406.9856546069,10800.0000000000
2025-03-12,45410.7395225031,631.0054842309,-1939.6085520261,0.0000000000,44102.1364547080,44122.5794653800,71995.3682855314,66677.3885291250,0.0000000000,345.6140962524,5663.5938526588,21252.1076349854,17258.8041103935,248.5503211998,9778.2034369612,9728.6512968998,0.7801680556,0.0000000000,0.0000000000,1400.4322035424,10800.0000000000
2025-03-13,45187.1507621391,193.1393785033,-395.7488759704,2101.7650287711,47086.3062934432,48488.7416301263,69159.1510910123,68452.9354831636,330.0498749674,176.1206323423,882.3362401910,18265.0480153130,17854.1357620867,826.4550882380,9728.6512968998,6329.2658861407,0.7996375000,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-03-14,11910.5340372573,105.3330746026,0.0000000000,824.5004218407,12840.3675337006,12926.4943441732,30187.0699178550,30296.9183358492,158.0562487953,109.8484179942,0.0000000000,15957.1444904925,13113.1747735844,11581.5788844030,6329.2658861407,6120.5017347123,0.5913868056,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-03-15,12588.8593626897,480.0781767669,0.0000000000,148.6544495203,13217.5919889769,12819.2811609938,31692.7956058309,32108.4584832258,36.3766602320,415.6628773949,0.0000000000,19000.2846336274,14521.3057736359,6741.7311334662,6120.5017347123,7085.9737120483,0.6047722222,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-03-16,44406.9201166298,1577.8940393633,-796.3289256754,8.0811000000,45196.5663303177,44362.6398281454,70914.8146322052,70462.6783899566,1.6400000000,1590.1036696238,2042.2399118723,24056.9033775287,17666.8607453336,723.2288244282,7085.9737120483,9107.3414792312,0.7848951389,0.0000000000,0.0000000000,1715.2974636664,10800.0000000000
2025-03-17,38391.1442173651,2963.0514277442,-1070.9514762733,797.2621271577,41080.5062959938,41179.7209496370,63846.4092213924,61803.7423888114,159.2181366436,2410.1519135429,4452.8187461239,20990.7761868742,17218.9678965311,333.0208017786,9107.3414792312,8866.8534957168,0.7601756944,0.0000000000,0.0000000000,1200.0000000000,10751.7949037294
2025-03-18,47071.1917532848,440.4812087732,-2706.6323466303,0.0000000000,44805.0406154277,44007.5102853828,75730.8469491090,68332.5696481868,0.0000000000,237.4201960671,7635.6974969892,23587.0522486295,17365.6804675350,985.2395004256,8866.8534957168,10800.0000000000,0.7760166667,0.0000000000,0.0000000000,1391.4588921915,10800.0000000000
2025-03-19,36622.0234747943,4898.0426124114,0.0000000000,0.0000000000,41520.0660872057,41887.1364202995,58648.3259311712,64190.5616493355,0.0000000000,5542.2357181644,0.0000000000,20778.3453356491,17631.2326004267,1577.9784641131,10800.0000000000,9910.2523571657,0.7718381944,0.0000000000,0.0000000000,1677.8449988309,10800.0000000000
2025-03-20,41170.6515167855,492.2931520983,-917.8331608482,3139.1017922942,43884.2133003299,45292.9905310769,64601.7061728340,62280.5620556933,523.6252854650,438.3957600390,2759.5398771797,17775.1632507095,17471.1640992345,291.2263730167,9910.2523571657,6495.4947280992,0.7786381944,0.0000000000,0.0000000000,1200.0000000000,10615.1215976641
2025-03-21,9759.0518614774,303.0036163038,-78.1167210531,810.5090184322,10794.4477751602,12969.9658448799,23809.2917189397,23885.4200640585,163.2116428579,323.2911488405,247.1628037217,12507.3886412220,14876.9304941728,14384.7090432005,6495.4947280992,1222.2217338959,0.5702902778,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-03-22,14740.2319803783,0.0000000000,-54.3394838449,0.0000000000,14685.8924965334,11749.9110978036,37680.4701971808,37514.6561147949,0.0000000000,0.0000000000,165.8140823858,23194.3677017799,12382.5228560255,10821.6115357073,1222.2217338959,8338.7939365805,0.5873881944,0.0000000000,0.0000000000,1222.2217338959,10800.0000000000
2025-03-23,43241.1594994955,933.8896020200,-1778.8002549984,0.0000000000,42396.2488465171,41724.5325299474,70823.3887098339,65716.9794132133,0.0000000000,530.2038434207,5636.6131400413,22362.5436854062,16648.2948682886,1233.0104794291,8338.7939365805,9966.9778442365,0.7671784722,0.0000000000,0.0000000000,1500.5129249655,10800.0000000000
2025-03-24,39212.6419991244,2251.3315894803,-434.6507644190,0.0000000000,41029.3228241857,40761.9767041350,64206.3674202983,63986.6266282487,0.0000000000,1639.9195148057,1859.6603068553,21646.3198639044,16950.2970126254,1292.1066936364,9966.9778442365,10615.0023743889,0.7674861111,0.0000000000,0.0000000000,1626.6815826836,10800.0000000000
2025-03-25,44293.7500665534,1736.7148500757,-2476.8729057451,0.0000000000,43553.5920108840,43583.4464955661,71620.3253087989,64754.8383071298,0.0000000000,935.2400918616,7800.7270935308,20324.6206922416,16528.0710467177,8.1639449392,10615.0023743889,10542.6376121645,0.7712756944,0.0000000000,0.0000000000,1217.7236735786,10658.2103016974
2025-03-26,36640.3090513863,1831.6847406998,-884.6150454012,0.0000000000,37587.3787466849,38419.1919112588,58838.1570125584,57735.5947699186,0.0000000000,1523.6138324027,2626.1760750425,18631.6982971444,16906.2963136706,417.6379197780,10542.6376121645,8526.3923977383,0.7566111111,0.0000000000,0.0000000000,1341.2211784043,10800.0000000000
2025-03-27,38275.5123870024,362.3554298717,-788.0765642308,302.2810119607,38152.0722646040,40193.5463322673,60713.1739914735,58787.6536864406,59.5271792152,264.2131427242,2189.7334477571,15853.1225880586,17294.5547334599,1571.6236110571,8526.3923977383,3578.0308009245,0.7664159722,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-03-28,10642.2203771415,0.0000000000,0.0000000000,0.0000000000,10642.2203771415,11585.0800375561,26683.0303084424,26683.0303084424,0.0000000000,0.0000000000,0.0000000000,13398.4036231329,12909.5782650253,15372.3241836682,3578.0308009245,1292.6182117160,0.5747680556,0.0000000000,0.0000000000,1221.2478181785,10800.0000000000
2025-03-29,11134.0816853417,787.7240670999,0.0000000000,0.0000000000,11921.8057524416,11856.5249091711,28247.9927244962,28922.8937365957,0.0000000000,674.9010120995,0.0000000000,15987.3188815267,12807.3165432983,18035.6822150340,1292.6182117160,1450.8534903141,0.5630868056,0.0000000000,0.0000000000,1207.6525395474,10800.0000000000
2025-03-30,41070.1168442975,0.0000000000,-1219.8876269022,444.2448678549,40294.4740852503,37431.4288664990,71804.3401385317,67073.5009272821,69.4295331492,0.0000000000,4730.8392112496,28568.7237508409,16894.8633101215,123.4503197119,1450.8534903141,8390.6345214915,0.7520270833,0.0000000000,0.0000000000,1200.0000000000,10790.2914018905
2025-03-31,33444.6379940124,5796.2222797836,0.0000000000,100.3630740061,39341.2233478021,39303.5149043873,54450.0069241874,60964.8594656456,19.2082438289,6514.8525414583,0.0000000000,19863.8966672444,16007.4944120596,176.2759709564,8390.6345214915,8482.0366197230,0.7607041667,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-04-01,43007.6497618852,744.3302413629,-960.5838679003,0.0000000000,42791.3961353479,41835.1074652403,70722.1867444650,67614.1677766426,0.0000000000,415.4583532301,3523.4773210525,21820.1267346627,15588.1356128275,1173.3251381407,8482.0366197230,10800.0000000000,0.7731090278,0.0000000000,0.0000000000,1229.3564558263,10800.0000000000
2025-04-02,38335.3427174616,2086.0519119738,-261.2485800536,1108.7165051285,41268.8625545105,41796.4310078605,62914.1575231381,63802.9954442989,173.6025763957,1951.3079152863,1062.4699941254,19606.4660840539,17032.1409679261,966.9375045669,10800.0000000000,9521.2184001751,0.7723201389,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
