date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,final_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,mean_price,balance_error,dynamics_error,soc_min,soc_max
2025-02-01,19748.5380409585,0.0000000000,-367.9764224446,0.0000000000,19380.5616185138,18275.1447503450,46539.5672609367,45203.4681709079,0.0000000000,0.0000000000,1336.0990900288,22459.8613895097,15780.9938843588,4146.4247324236,5280.4291660000,7959.8667672711,0.6514930556,0.0000000000,0.0000000000,1804.6973611866,10800.0000000000
2025-02-02,64209.7398972159,0.0000000000,-1443.6738512254,470.6740632220,63236.7401092125,62720.6692167966,92492.1832381223,88883.2538801921,81.1507005555,0.0000000000,3608.9293579302,23311.9420929649,17756.8518648763,5053.0364026590,7959.8667672711,9210.7792455215,0.8363881944,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-03,66283.4515934946,455.6809722621,-2259.2883328849,0.0000000000,64479.8442328717,63905.8729583325,93346.0194332237,88289.9973367875,0.0000000000,248.1208334178,5304.1429298540,24845.8967679512,18873.0440567596,2100.2281255959,9210.7792455215,10602.0373847224,0.8447902778,0.0000000000,0.0000000000,1462.8385686485,10800.0000000000
2025-02-04,67644.5617651943,0.0000000000,-3058.3512234444,0.0000000000,64586.2105417499,65266.4816202191,92848.6917659694,86080.9661709419,0.0000000000,0.0000000000,6767.7255950275,22018.4804058883,19318.9970672560,2186.6188823096,10602.0373847224,8953.1174530708,0.8491895833,0.0000000000,0.0000000000,1444.9256917705,10800.0000000000
2025-02-05,64090.9314128417,17.4189975287,-1266.9592648209,0.0000000000,62841.3911455494,62265.2755637979,90911.3323486045,88160.1738783075,0.0000000000,8.3858066285,2759.5442769255,25672.0868458259,19537.5801613895,1277.2402105378,8953.1174530708,10349.5732127701,0.8482541667,0.0000000000,0.0000000000,1240.3950068535,10800.0000000000
2025-02-06,66774.3785024744,803.9947437553,-4017.9653002049,203.0961635622,63763.5041095869,64864.1854090496,91832.2678467046,83261.0225538245,29.4494749560,422.2520738751,8993.4973667552,20759.4192343846,19216.2926624391,1476.2882401684,10349.5732127701,7681.6142321173,0.8439645833,0.0000000000,0.0000000000,1537.0480910851,10800.0000000000
2025-02-07,17882.0715871719,0.0000000000,-574.0337648004,987.2318441115,18295.2696664830,19042.8536068830,42268.4661393942,39987.6147690077,233.0575647100,0.0000000000,2280.8513703864,18202.5992426086,16374.9779739732,6587.3713984156,7681.6142321173,5869.5335793837,0.6440388889,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-08,15561.2508599026,509.3334997105,-0.0405343048,74.7690043521,16145.3128296604,16095.6479214645,37826.9618503799,38199.4122151571,15.0652839718,372.7449454804,0.2945807032,20339.5578359700,16366.6966393827,2664.4535858750,5869.5335793837,5989.9171435537,0.6423513889,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-09,64085.9175687569,278.5355822661,-1139.7501197376,0.0000000000,63224.7030312854,61741.2892078651,92607.6024632944,90308.5993492824,0.0000000000,202.3691737672,2501.3722877791,26447.7424460573,18186.5679690509,2492.0089056093,5989.9171435537,9585.5876016154,0.8413840278,0.0000000000,0.0000000000,1363.5917212959,10800.0000000000
2025-02-10,58219.9991519491,0.0000000000,-2118.2082505839,0.0000000000,56101.7909013652,55710.7615937320,86223.0277237239,80932.4757560450,0.0000000000,0.0000000000,5290.5519676789,23662.2189223364,18313.3573616121,1256.9766119873,9585.5876016154,10533.4097854826,0.8180638889,0.0000000000,0.0000000000,1300.5512089077,10800.0000000000
2025-02-11,59042.8033301903,0.0000000000,-2617.1216185231,3485.6420536726,59911.3237653398,60074.5663452062,85749.5790153093,79646.6372395900,619.0093555706,0.0000000000,6102.9417757193,22981.3972068027,18971.0494043343,1034.7016593590,10533.4097854826,10137.7234890113,0.8284923611,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-12,58372.8903295994,367.9243795478,-2462.2411060332,4643.5804110001,60922.1540141141,61165.7410139871,85150.6817793117,79433.2689520859,851.5051157732,207.1513573601,5924.5641845859,23050.9216788147,19202.6375372088,1169.7537929199,10137.7234890113,9547.2890697125,0.8264243056,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-13,52768.4270947261,0.0000000000,-1542.4559955331,134.1573974308,51360.1284966239,52317.7476914866,78454.0704876145,74382.4318405614,26.7044844086,0.0000000000,4071.6386470531,20219.4678246899,18466.8385524314,1327.0280360449,9547.2890697125,7226.1006092319,0.8147909722,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-14,14765.6349726278,360.4193095038,-0.4134400576,327.3485520052,15452.9893940793,15942.6888789350,36176.3452835909,36534.5008056893,79.6081108962,361.1471288824,2.9916067840,18880.8341626570,16361.7670338128,4293.2399710747,7226.1006092319,6039.1102069422,0.6311000000,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-15,16442.7668360378,290.8631253287,-221.0058885925,0.0000000000,16512.6240727740,15782.1334193010,38922.1532284058,38135.5063032802,0.0000000000,227.2655129971,1013.9124381227,21503.4959365633,15824.2485432160,3176.1678099329,6039.1102069422,7809.7581684980,0.6378472222,0.0000000000,0.0000000000,1275.3800131624,10800.0000000000
2025-02-16,59616.8742371880,2436.5178871624,-2998.5562780889,1249.5648361975,60304.4006824590,59615.4556032995,87326.4890681677,81523.2504329807,238.4341355124,1305.4285588858,7108.6671940728,23476.2600143190,17512.8201291875,420.8655833616,7809.7581684980,9479.7031489546,0.8303222222,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-17,58153.5244239504,861.7040046630,-3878.9827561484,1671.3894117528,56807.6350842178,56346.1706834217,86287.0712659073,76638.7638141020,268.6937165663,445.7397085987,10094.0471604040,22233.0915232703,17002.1082958612,492.6111365925,9479.7031489546,10598.2540800521,0.8173527778,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-18,49416.4217277495,2299.2114684426,-131.4012533806,431.4200741611,52015.6520169726,52334.0256512640,74510.4504806981,75750.0842684826,65.1987417502,1610.2893560575,370.6555682729,20101.4708338042,16976.7312185703,599.1556116656,10598.2540800521,9826.5431431755,0.8145215278,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-19,50057.3425508530,1919.2461233190,-16.3634589703,1652.0216393199,53612.2468545215,53731.9021244361,75472.7698605478,77238.1461582552,283.8651131109,1807.4479000392,42.0716023318,22132.7222404574,18188.5359025454,698.4975501206,9826.5431431755,9536.5088234257,0.8164298611,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-20,50759.8614215382,397.8211602385,-1053.1845647647,442.7653819074,50547.2633989194,52449.1179815395,74510.8998783713,71949.8046749369,88.1049934758,243.0275054971,2804.1227089314,17217.3233654828,18094.9740534912,1922.4266230879,9536.5088234257,4926.5731262589,0.8168069444,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-21,13874.9617332764,490.1675333089,-3.1479333687,0.0000000000,14361.9813332166,14902.7180311291,33241.4512846419,33584.9985359475,0.0000000000,353.2309511364,9.6836998308,17922.0498445674,15696.4906604156,5799.1773184624,4926.5731262589,3615.8728081299,0.6208500000,0.0000000000,0.0000000000,1446.4394914223,10800.0000000000
2025-02-22,16347.3378879737,1504.9009341791,-82.4933781216,100.4879773110,17870.2334213422,15589.4115670538,39775.0145876388,40562.4849084760,20.7662693348,1061.1348627132,273.6645418760,24039.7192260067,14496.5041055902,3195.2731740609,3615.8728081299,9144.3933275469,0.6352840278,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-23,50106.9509800709,2467.8555835817,-929.4535782493,45.2999027092,51690.6528881126,52209.3826311960,75348.4041999846,74657.0878110965,8.7620701565,1575.8271338577,2267.1435227459,21136.1513915787,18251.9042051416,249.7490114826,9144.3933275469,7887.0360186993,0.8153784722,0.0000000000,0.0000000000,1295.0004861852,10800.0000000000
2025-02-24,49334.0087419549,1669.6899629208,-312.6704697073,205.4816054005,50896.5098405689,50035.5510887218,75060.8802344692,75574.4756740529,40.2155994521,1156.7506006457,643.1551610620,23980.4498289826,17545.9618594664,977.1696873221,7887.0360186993,9973.9276875988,0.8082493056,0.0000000000,0.0000000000,1535.4176483887,10800.0000000000
2025-02-25,49659.8566248666,622.9868860684,-2127.9553473623,883.9910328779,49038.8791964507,49199.0620369298,76251.4644330510,70604.5353392026,174.9638335327,327.9597675936,5974.8888614420,21576.2346385882,17826.1928280297,1208.1341288434,9973.9276875988,9585.6579422952,0.7940965278,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-26,45225.0152917938,4915.7093239289,0.0000000000,244.7329315847,50385.4575473074,50002.5974653087,70321.9320873050,74420.9620100012,47.4981161612,4099.0299226962,0.0000000000,23684.9389009589,18349.5819091330,318.2551010032,9585.6579422952,10513.6786096771,0.8055381944,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-27,42111.9256741426,757.1337443773,-1.9682622402,5551.7006975088,48418.7918537885,50707.7773500306,64008.5124014240,64768.2045966874,871.7813783492,769.0028018866,9.3106066233,16243.0072248043,18150.3135034680,590.7080537002,10513.6786096771,4965.3701081476,0.7979118056,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-02-28,12914.7127932986,312.5166199836,-26.8420766592,499.1076139259,13699.4949505490,14347.9900814516,31231.5078054023,31456.2766943034,118.6617113841,301.0504547247,76.2815658237,16095.3056236327,14451.9054895112,6638.9447215660,4965.3701081476,3393.4724032935,0.6166784722,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-03-01,16397.8284946547,0.0000000000,-288.4830260761,929.6495036555,17038.9949722341,14604.7767372369,41314.4649068463,40145.0666422032,197.1046648465,0.0000000000,1169.3982646431,23093.3116734879,13395.2760446776,6985.3697449060,3393.4724032935,9293.8128597908,0.6142222222,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-03-02,52459.9628390298,2874.4948606462,-1198.0915828079,0.0000000000,54136.3661168681,53838.3296375474,78882.9193213506,78281.4262606229,0.0000000000,1752.2622188131,2353.7552795408,22961.4713264768,17948.6179305202,910.2657979996,9293.8128597908,10016.2282419308,0.8122930556,0.0000000000,0.0000000000,1763.6799846252,10800.0000000000
