origin,grid_size,iteration,weekday,initial_soc,objective,initial_soc_dual,cut_slope,cut_intercept
2025-04-01,17,2,6,4800.0,60947.57554107047,-0.4761111222222222,-0.4761111222222222,63232.90892773714
2025-04-01,17,2,6,5400.0,60661.90886773713,-0.4761111222222222,-0.4761111222222222,63232.90892773713
2025-04-01,17,2,6,6000.0,60376.5421944038,-0.47544445555555553,-0.47544445555555553,63229.208927737134
2025-04-01,17,2,6,6600.0,60091.5088544038,-0.4746666777777777,-0.4746666777777777,63224.30892773713
2025-04-01,17,2,6,7200.0,59806.7255144038,-0.4745555666666667,-0.4745555666666667,63223.5255944038
2025-04-01,17,2,6,7800.0,59521.99217440379,-0.4745555666666667,-0.4745555666666667,63223.52559440379
2025-04-01,17,2,6,8400.0,59237.39216773712,-0.4743333444444444,-0.4743333444444444,63221.79226107045
2025-04-01,17,2,6,9000.0,58953.84216107046,-0.4720000111111111,-0.4720000111111111,63201.84226107046
2025-04-01,17,2,6,9600.0,58670.742154403786,-0.47166667777777777,-0.47166667777777777,63198.74226107045
2025-04-01,17,2,6,10200.0,58396.608814403786,-0.41255556666666665,-0.41255556666666665,62604.67559440379
2025-04-01,17,2,6,10800.0,58149.07547440379,-0.382319991,-0.382319991,62278.13137720379
2025-04-01,17,2,5,1200.0,27612.66960528649,-0.47900001111111107,-0.47900001111111107,28187.469618619823
2025-04-01,17,2,5,1800.0,27325.26959861983,-0.47900001111111107,-0.47900001111111107,28187.46961861983
2025-04-01,17,2,5,2400.0,27037.869591953164,-0.47900001111111107,-0.47900001111111107,28187.46961861983
2025-04-01,17,2,5,3000.0,26750.919585286494,-0.4780000111111112,-0.4780000111111112,28184.919618619828
2025-04-01,17,2,5,3600.0,26464.152911953173,-0.47788889999999995,-0.47788889999999995,28184.552951953174
2025-04-01,17,2,5,4200.0,26177.5529052865,-0.47700001111111107,-0.47700001111111107,28180.952951953164
2025-04-01,17,2,5,4800.0,25891.35289861983,-0.47700001111111107,-0.47700001111111107,28180.95295195316
2025-04-01,17,2,5,5400.0,25605.6862252865,-0.4761111222222222,-0.4761111222222222,28176.686285286498
2025-04-01,17,2,5,6000.0,25320.31955195317,-0.47544445555555553,-0.47544445555555553,28172.9862852865
2025-04-01,17,2,5,6600.0,25035.286211953167,-0.47466667777777777,-0.47466667777777777,28168.0862852865
2025-04-01,17,2,5,7200.0,24750.50287195317,-0.47455556666666665,-0.47455556666666665,28167.30295195317
2025-04-01,17,2,5,7800.0,24465.76953195317,-0.47455556666666665,-0.47455556666666665,28167.30295195317
2025-04-01,17,2,5,8400.0,24181.169525286514,-0.4743333444444444,-0.4743333444444444,28165.569618619847
2025-04-01,17,2,5,9000.0,23897.619518619853,-0.4720000111111112,-0.4720000111111112,28145.619618619854
2025-04-01,17,2,5,9600.0,23614.51951195319,-0.47166667777777777,-0.47166667777777777,28142.519618619855
2025-04-01,17,2,5,10200.0,23340.38617195319,-0.41255556666666665,-0.41255556666666665,27548.45295195319
2025-04-01,17,2,5,10800.0,23092.85283195319,-0.384479991,-0.384479991,27245.23673475319
2025-04-01,17,2,4,1200.0,27916.824034530517,-0.47900001111111107,-0.47900001111111107,28491.62404786385
2025-04-01,17,2,4,1800.0,27629.42402786385,-0.47900001111111107,-0.47900001111111107,28491.62404786385
2025-04-01,17,2,4,2400.0,27342.024021197183,-0.47900001111111107,-0.47900001111111107,28491.62404786385
2025-04-01,17,2,4,3000.0,27055.074014530514,-0.4780000111111112,-0.4780000111111112,28489.074047863847
2025-04-01,17,2,4,3600.0,26768.307341197185,-0.47788889999999995,-0.47788889999999995,28488.707381197186
2025-04-01,17,2,4,4200.0,26481.707334530525,-0.4770000111111112,-0.4770000111111112,28485.10738119719
2025-04-01,17,2,4,4800.0,26195.507327863856,-0.4770000111111112,-0.4770000111111112,28485.107381197187
2025-04-01,17,2,4,5400.0,25909.840654530526,-0.4761111222222221,-0.4761111222222221,28480.840714530525
2025-04-01,17,2,4,6000.0,25624.473981197192,-0.47544445555555553,-0.47544445555555553,28477.140714530524
2025-04-01,17,2,4,6600.0,25339.440641197194,-0.47466667777777777,-0.47466667777777777,28472.240714530526
2025-04-01,17,2,4,7200.0,25054.657301197192,-0.47455556666666665,-0.47455556666666665,28471.457381197193
2025-04-01,17,2,4,7800.0,24769.92396119719,-0.47455556666666665,-0.47455556666666665,28471.45738119719
2025-04-01,17,2,4,8400.0,24485.323954530526,-0.4743333444444444,-0.4743333444444444,28469.72404786386
2025-04-01,17,2,4,9000.0,24201.773947863858,-0.4720000111111111,-0.4720000111111111,28449.77404786386
2025-04-01,17,2,4,9600.0,23918.673941197194,-0.4716666777777777,-0.4716666777777777,28446.67404786386
2025-04-01,17,2,4,10200.0,23644.540601197194,-0.41255556666666665,-0.41255556666666665,27852.607381197195
2025-04-01,17,2,4,10800.0,23397.007261197195,-0.384209991,-0.384209991,27546.475163997195
2025-04-01,17,2,3,1200.0,63570.65518254496,-0.47900001111111107,-0.47900001111111107,64145.45519587829
2025-04-01,17,2,3,1800.0,63283.25517587829,-0.47900001111111107,-0.47900001111111107,64145.45519587828
2025-04-01,17,2,3,2400.0,62995.85516921162,-0.47900001111111107,-0.47900001111111107,64145.45519587829
2025-04-01,17,2,3,3000.0,62708.90516254495,-0.4780000111111112,-0.4780000111111112,64142.90519587828
2025-04-01,17,2,3,3600.0,62422.138489211626,-0.47788889999999995,-0.47788889999999995,64142.538529211626
2025-04-01,17,2,3,4200.0,62135.53848254495,-0.47700001111111107,-0.47700001111111107,64138.93852921162
2025-04-01,17,2,3,4800.0,61849.338475878285,-0.47700001111111107,-0.47700001111111107,64138.93852921162
2025-04-01,17,2,3,5400.0,61563.67180254495,-0.47611112222222224,-0.47611112222222224,64134.67186254495
2025-04-01,17,2,3,6000.0,61278.30512921162,-0.47544445555555553,-0.47544445555555553,64130.97186254495
2025-04-01,17,2,3,6600.0,60993.271789211605,-0.4746666777777777,-0.4746666777777777,64126.07186254494
2025-04-01,17,2,3,7200.0,60708.48844921161,-0.47455556666666665,-0.47455556666666665,64125.28852921161
2025-04-01,17,2,3,7800.0,60423.75510921162,-0.4743333444444444,-0.4743333444444444,64123.55519587829
2025-04-01,17,2,3,8400.0,60139.155102544944,-0.4743333444444444,-0.4743333444444444,64123.555195878274
2025-04-01,17,2,3,9000.0,59855.60509587827,-0.4720000111111111,-0.4720000111111111,64103.60519587827
2025-04-01,17,2,3,9600.0,59572.50508921161,-0.4716666777777778,-0.4716666777777778,64100.50519587828
2025-04-01,17,2,3,10200.0,59298.371749211605,-0.41255556666666665,-0.41255556666666665,63506.438529211606
2025-04-01,17,2,3,10800.0,59050.8384092116,-0.38231999099999997,-0.38231999099999997,63179.8943120116
2025-04-01,17,2,2,1200.0,63225.26511552914,-0.47900001111111107,-0.47900001111111107,63800.06512886247
2025-04-01,17,2,2,1800.0,62937.865108862476,-0.47900001111111107,-0.47900001111111107,63800.06512886247
2025-04-01,17,2,2,2400.0,62650.46510219581,-0.47900001111111107,-0.47900001111111107,63800.06512886248
2025-04-01,17,2,2,3000.0,62363.515095529154,-0.47800001111111107,-0.47800001111111107,63797.515128862484
2025-04-01,17,2,2,3600.0,62076.748422195815,-0.47788889999999995,-0.47788889999999995,63797.148462195815
2025-04-01,17,2,2,4200.0,61790.148415529155,-0.47700001111111107,-0.47700001111111107,63793.548462195824
2025-04-01,17,2,2,4800.0,61503.94840886249,-0.47700001111111107,-0.47700001111111107,63793.548462195824
2025-04-01,17,2,2,5400.0,61218.28173552916,-0.4761111222222221,-0.4761111222222221,63789.28179552916
2025-04-01,17,2,2,6000.0,60932.915062195825,-0.47544445555555553,-0.47544445555555553,63785.58179552916
2025-04-01,17,2,2,6600.0,60647.881722195816,-0.4746666777777778,-0.4746666777777778,63780.68179552915
2025-04-01,17,2,2,7200.0,60363.098382195814,-0.47455556666666665,-0.47455556666666665,63779.898462195815
2025-04-01,17,2,2,7800.0,60078.36504219581,-0.47455556666666665,-0.47455556666666665,63779.89846219581
2025-04-01,17,2,2,8400.0,59793.76503552915,-0.4743333444444444,-0.4743333444444444,63778.16512886248
2025-04-01,17,2,2,9000.0,59510.215028862476,-0.4720000111111111,-0.4720000111111111,63758.215128862474
2025-04-01,17,2,2,9600.0,59227.1150221958,-0.4716666777777778,-0.4716666777777778,63755.11512886247
2025-04-01,17,2,2,10200.0,58952.9816821958,-0.41255556666666665,-0.41255556666666665,63161.0484621958
2025-04-01,17,2,2,10800.0,58705.4483421958,-0.382319991,-0.382319991,62834.5042449958
2025-04-01,17,2,1,1200.0,61527.72395258049,-0.47900001111111107,-0.47900001111111107,62102.523965913824
2025-04-01,17,2,1,1800.0,61240.32394591383,-0.47900001111111107,-0.47900001111111107,62102.523965913824
2025-04-01,17,2,1,2400.0,60952.92393924715,-0.47900001111111107,-0.47900001111111107,62102.52396591382
2025-04-01,17,2,1,3000.0,60665.973932580484,-0.4780000111111112,-0.4780000111111112,62099.973965913814
2025-04-01,17,2,1,3600.0,60379.20725924714,-0.47788889999999995,-0.47788889999999995,62099.60729924714
2025-04-01,17,2,1,4200.0,60092.60725258046,-0.4770000111111112,-0.4770000111111112,62096.00729924713
2025-04-01,17,2,1,4800.0,59806.4072459138,-0.4770000111111112,-0.4770000111111112,62096.00729924713
2025-04-01,17,2,1,5400.0,59520.74057258047,-0.47611112222222224,-0.47611112222222224,62091.74063258047
2025-04-01,17,2,1,6000.0,59235.37389924713,-0.47544445555555553,-0.47544445555555553,62088.040632580465
2025-04-01,17,2,1,6600.0,58950.340559247124,-0.4746666777777778,-0.4746666777777778,62083.14063258046
2025-04-01,17,2,1,7200.0,58665.557219247115,-0.47455556666666665,-0.47455556666666665,62082.357299247116
2025-04-01,17,2,1,7800.0,58380.823879247124,-0.47455556666666665,-0.47455556666666665,62082.35729924712
2025-04-01,17,2,1,8400.0,58096.22387258045,-0.47433334444444447,-0.47433334444444447,62080.62396591378
2025-04-01,17,2,1,9000.0,57812.67386591376,-0.4720000111111111,-0.4720000111111111,62060.67396591376
2025-04-01,17,2,1,9600.0,57529.57385924709,-0.4716666777777777,-0.4716666777777777,62057.573965913754
2025-04-01,17,2,1,10200.0,57255.44051924709,-0.41255556666666665,-0.41255556666666665,61463.50729924709
2025-04-01,17,2,1,10800.0,57007.90717924709,-0.38231999099999997,-0.38231999099999997,61136.96308204709
2025-04-01,17,2,0,1200.0,61542.182556611675,-0.47900001111111107,-0.47900001111111107,62116.98256994501
2025-04-01,17,2,0,1800.0,61254.782549945005,-0.479000011111111,-0.479000011111111,62116.982569945
2025-04-01,17,2,0,2400.0,60967.382543278334,-0.479000011111111,-0.479000011111111,62116.982569945
2025-04-01,17,2,0,3000.0,60680.43253661166,-0.4780000111111112,-0.4780000111111112,62114.43256994499
2025-04-01,17,2,0,3600.0,60393.665863278315,-0.47788889999999995,-0.47788889999999995,62114.065903278315
2025-04-01,17,2,0,4200.0,60107.06585661165,-0.4770000111111112,-0.4770000111111112,62110.46590327832
2025-04-01,17,2,0,4800.0,59820.865849944974,-0.4770000111111112,-0.4770000111111112,62110.46590327831
2025-04-01,17,2,0,5400.0,59535.19917661164,-0.4761111222222221,-0.4761111222222221,62106.19923661164
2025-04-01,17,2,0,6000.0,59249.8325032783,-0.47544445555555553,-0.47544445555555553,62102.499236611635
2025-04-01,17,2,0,6600.0,58964.79916327831,-0.47466667777777777,-0.47466667777777777,62097.59923661164
2025-04-01,17,2,0,7200.0,58680.01582327831,-0.47455556666666654,-0.47455556666666654,62096.81590327831
2025-04-01,17,2,0,7800.0,58395.28248327831,-0.4743333444444444,-0.4743333444444444,62095.08256994498
2025-04-01,17,2,0,8400.0,58110.68247661164,-0.4743333444444444,-0.4743333444444444,62095.08256994497
2025-04-01,17,2,0,9000.0,57827.13246994497,-0.4720000111111111,-0.4720000111111111,62075.132569944966
2025-04-01,17,2,0,9600.0,57544.0324632783,-0.47166667777777777,-0.47166667777777777,62072.03256994497
2025-04-01,17,2,0,10200.0,57269.8991232783,-0.41255556666666665,-0.41255556666666665,61477.9659032783
2025-04-01,17,2,0,10800.0,57022.3657832783,-0.38231999099999997,-0.38231999099999997,61151.4216860783
2025-05-01,17,1,6,1200.0,51851.42333496989,-0.47900001111111107,-0.47900001111111107,52426.223348303225
2025-05-01,17,1,6,1800.0,51564.02332830323,-0.47900001111111107,-0.47900001111111107,52426.223348303225
2025-05-01,17,1,6,2400.0,51276.623321636565,-0.47900001111111107,-0.47900001111111107,52426.22334830323
2025-05-01,17,1,6,3000.0,50989.67331496989,-0.47800001111111107,-0.47800001111111107,52423.67334830322
2025-05-01,17,1,6,3600.0,50702.90664163655,-0.47788889999999995,-0.47788889999999995,52423.30668163655
2025-05-01,17,1,6,4200.0,50416.306634969886,-0.47700001111111107,-0.47700001111111107,52419.706681636555
2025-05-01,17,1,6,4800.0,50130.10662830322,-0.47700001111111107,-0.47700001111111107,52419.706681636555
2025-05-01,17,1,6,5400.0,49844.43995496989,-0.4761111222222222,-0.4761111222222222,52415.440014969885
2025-05-01,17,1,6,6000.0,49559.073281636556,-0.47544445555555553,-0.47544445555555553,52411.74001496989
2025-05-01,17,1,6,6600.0,49274.03994163655,-0.47466667777777777,-0.47466667777777777,52406.84001496988
2025-05-01,17,1,6,7200.0,48989.25660163655,-0.4745555666666667,-0.4745555666666667,52406.05668163655
2025-05-01,17,1,6,7800.0,48704.52326163655,-0.4745555666666667,-0.4745555666666667,52406.056681636546
2025-05-01,17,1,6,8400.0,48419.92325496988,-0.4743333444444444,-0.4743333444444444,52404.32334830321
2025-05-01,17,1,6,9000.0,48136.373248303214,-0.4720000111111111,-0.4720000111111111,52384.37334830321
2025-05-01,17,1,6,9600.0,47853.27324163654,-0.47166667777777777,-0.47166667777777777,52381.273348303206
2025-05-01,17,1,6,10200.0,47579.13990163655,-0.41255556666666665,-0.41255556666666665,51787.20668163655
2025-05-01,17,1,6,10800.0,47331.606561636545,-0.384479991,-0.384479991,51483.990464436545
2025-05-01,17,1,5,1200.0,21649.961628179604,-0.4770000111111112,-0.4770000111111112,22222.361641512936
2025-05-01,17,1,5,1800.0,21363.84318995738,-0.4761111222222221,-0.4761111222222221,22220.84320995738
2025-05-01,17,1,5,2400.0,21078.17651662405,-0.4761111222222221,-0.4761111222222221,22220.843209957384
2025-05-01,17,1,5,3000.0,20792.87101962405,-0.47544445555555553,-0.47544445555555553,22219.204386290716
2025-05-01,17,1,5,3600.0,20507.90905201294,-0.4746666777777777,-0.4746666777777777,22216.709092012938
2025-05-01,17,1,5,4200.0,20223.135908068496,-0.47455556666666665,-0.47455556666666665,22216.269288068495
2025-05-01,17,1,5,4800.0,19938.42296017961,-0.4743333444444444,-0.4743333444444444,22215.223013512943
2025-05-01,17,1,5,5400.0,19653.822953512947,-0.4743333444444444,-0.4743333444444444,22215.223013512947
2025-05-01,17,1,5,6000.0,19370.48706401295,-0.4720000111111112,-0.4720000111111112,22202.487130679616
2025-05-01,17,1,5,6600.0,19087.417645512938,-0.4716666777777778,-0.4716666777777778,22200.41771884627
2025-05-01,17,1,5,7200.0,18815.888239359636,-0.41255556666666665,-0.41255556666666665,21786.288319359635
2025-05-01,17,1,5,7800.0,18568.696347734352,-0.399509991,-0.399509991,21684.874277534353
2025-05-01,17,1,5,8400.0,18329.090346596015,-0.397979991,-0.397979991,21672.122270996013
2025-05-01,17,1,5,9000.0,18090.548891576014,-0.396089991,-0.396089991,21655.358810576014
2025-05-01,17,1,5,9600.0,17853.001964266015,-0.395549991,-0.395549991,21650.281877866015
2025-05-01,17,1,5,10200.0,17615.718501762683,-0.395369991,-0.395369991,21648.492409962684
2025-05-01,17,1,5,10800.0,17378.61436964935,-0.382319991,-0.382319991,21507.67027244935
2025-05-01,17,1,4,1200.0,21916.592943933876,-0.47788889999999995,-0.47788889999999995,22490.059623933877
2025-05-01,17,1,4,1800.0,21630.202656724,-0.4770000111111112,-0.4770000111111112,22488.802676724
2025-05-01,17,1,4,2400.0,21344.212369514124,-0.4761111222222222,-0.4761111222222222,22486.879062847456
2025-05-01,17,1,4,3000.0,21058.602985773385,-0.47544445555555553,-0.47544445555555553,22484.93635244005
2025-05-01,17,1,4,3600.0,20773.336312440046,-0.47544445555555553,-0.47544445555555553,22484.936352440047
2025-05-01,17,1,4,4200.0,20488.48647696474,-0.47466667777777777,-0.47466667777777777,22482.086523631406
2025-05-01,17,1,4,4800.0,20203.729351896844,-0.47455556666666665,-0.47455556666666665,22481.59607189684
2025-05-01,17,1,4,5400.0,19919.048441761042,-0.4743333444444444,-0.4743333444444444,22480.448501761042
2025-05-01,17,1,4,6000.0,19634.64894866845,-0.4720000111111112,-0.4720000111111112,22466.64901533512
2025-05-01,17,1,4,6600.0,19351.44894200178,-0.4720000111111112,-0.4720000111111112,22466.649015335115
2025-05-01,17,1,4,7200.0,19068.427580131414,-0.4716666777777778,-0.4716666777777778,22464.427660131416
2025-05-01,17,1,4,7800.0,18808.19135218744,-0.41255556666666665,-0.41255556666666665,22026.124772187442
2025-05-01,17,1,4,8400.0,18563.720975650675,-0.399509991,-0.399509991,21919.604900050675
2025-05-01,17,1,4,9000.0,18324.45921623901,-0.397979991,-0.397979991,21906.279135239012
2025-05-01,17,1,4,9600.0,18086.27312080401,-0.396089991,-0.396089991,21888.73703440401
2025-05-01,17,1,4,10200.0,17848.828021994006,-0.39554999100000005,-0.39554999100000005,21883.437930194006
2025-05-01,17,1,4,10800.0,17611.57413799067,-0.382319991,-0.382319991,21740.630040790667
2025-05-01,17,1,3,1200.0,53385.159017171376,-0.47900001111111107,-0.47900001111111107,53959.95903050471
2025-05-01,17,1,3,1800.0,53097.759010504706,-0.47900001111111107,-0.47900001111111107,53959.9590305047
2025-05-01,17,1,3,2400.0,52810.359003838035,-0.47900001111111107,-0.47900001111111107,53959.9590305047
2025-05-01,17,1,3,3000.0,52523.40899717136,-0.47800001111111107,-0.47800001111111107,53957.40903050469
2025-05-01,17,1,3,3600.0,52236.64232383803,-0.47788889999999995,-0.47788889999999995,53957.04236383803
2025-05-01,17,1,3,4200.0,51950.04231717136,-0.4770000111111112,-0.4770000111111112,53953.44236383803
2025-05-01,17,1,3,4800.0,51663.8423105047,-0.4761111222222222,-0.4761111222222222,53949.17569717136
2025-05-01,17,1,3,5400.0,51378.175637171356,-0.4761111222222222,-0.4761111222222222,53949.175697171355
2025-05-01,17,1,3,6000.0,51092.80896383802,-0.47544445555555553,-0.47544445555555553,53945.47569717135
2025-05-01,17,1,3,6600.0,50807.77562383802,-0.47466667777777777,-0.47466667777777777,53940.57569717135
2025-05-01,17,1,3,7200.0,50522.992283838015,-0.47455556666666665,-0.47455556666666665,53939.792363838016
2025-05-01,17,1,3,7800.0,50238.25894383801,-0.4743333444444444,-0.4743333444444444,53938.05903050468
2025-05-01,17,1,3,8400.0,49953.65893717134,-0.4743333444444444,-0.4743333444444444,53938.05903050467
2025-05-01,17,1,3,9000.0,49670.10893050467,-0.4720000111111111,-0.4720000111111111,53918.10903050467
2025-05-01,17,1,3,9600.0,49387.008923838,-0.47166667777777777,-0.47166667777777777,53915.00903050467
2025-05-01,17,1,3,10200.0,49112.87558383801,-0.41255556666666665,-0.41255556666666665,53320.94236383801
2025-05-01,17,1,3,10800.0,48865.34224383801,-0.38231999099999997,-0.38231999099999997,52994.39814663801
2025-05-01,17,1,2,1200.0,51579.90957656359,-0.47900001111111107,-0.47900001111111107,52154.70958989692
2025-05-01,17,1,2,1800.0,51292.50956989691,-0.479000011111111,-0.479000011111111,52154.709589896906
2025-05-01,17,1,2,2400.0,51005.10956323024,-0.479000011111111,-0.479000011111111,52154.709589896906
2025-05-01,17,1,2,3000.0,50718.15955656358,-0.47800001111111107,-0.47800001111111107,52152.15958989691
2025-05-01,17,1,2,3600.0,50431.39288323025,-0.47788889999999995,-0.47788889999999995,52151.79292323025
2025-05-01,17,1,2,4200.0,50144.79287656357,-0.4770000111111112,-0.4770000111111112,52148.19292323024
2025-05-01,17,1,2,4800.0,49858.59286989691,-0.4770000111111112,-0.4770000111111112,52148.19292323024
2025-05-01,17,1,2,5400.0,49572.92619656357,-0.4761111222222222,-0.4761111222222222,52143.926256563565
2025-05-01,17,1,2,6000.0,49287.55952323024,-0.47544445555555553,-0.47544445555555553,52140.22625656357
2025-05-01,17,1,2,6600.0,49002.526183230235,-0.47466667777777777,-0.47466667777777777,52135.32625656357
2025-05-01,17,1,2,7200.0,48717.74284323023,-0.47455556666666665,-0.47455556666666665,52134.542923230234
2025-05-01,17,1,2,7800.0,48433.009503230234,-0.4743333444444444,-0.4743333444444444,52132.809589896904
2025-05-01,17,1,2,8400.0,48148.40949656357,-0.4743333444444444,-0.4743333444444444,52132.8095898969
2025-05-01,17,1,2,9000.0,47864.859489896895,-0.4720000111111111,-0.4720000111111111,52112.85958989689
2025-05-01,17,1,2,9600.0,47581.75948323023,-0.47166667777777777,-0.47166667777777777,52109.759589896894
2025-05-01,17,1,2,10200.0,47307.62614323023,-0.41255556666666665,-0.41255556666666665,51515.69292323023
2025-05-01,17,1,2,10800.0,47060.092803230225,-0.38231999099999997,-0.38231999099999997,51189.148706030224
2025-05-01,17,1,1,1200.0,51120.35633319413,-0.47900001111111107,-0.47900001111111107,51695.15634652747
2025-05-01,17,1,1,1800.0,50832.956326527456,-0.47900001111111107,-0.47900001111111107,51695.15634652745
2025-05-01,17,1,1,2400.0,50545.55631986079,-0.47900001111111107,-0.47900001111111107,51695.15634652746
2025-05-01,17,1,1,3000.0,50258.60631319412,-0.4780000111111112,-0.4780000111111112,51692.60634652745
2025-05-01,17,1,1,3600.0,49971.83963986078,-0.47788889999999995,-0.47788889999999995,51692.23967986078
2025-05-01,17,1,1,4200.0,49685.239633194105,-0.4770000111111111,-0.4770000111111111,51688.639679860775
2025-05-01,17,1,1,4800.0,49399.03962652744,-0.4770000111111111,-0.4770000111111111,51688.639679860775
2025-05-01,17,1,1,5400.0,49113.3729531941,-0.4761111222222221,-0.4761111222222221,51684.3730131941
2025-05-01,17,1,1,6000.0,48828.006279860754,-0.47544445555555553,-0.47544445555555553,51680.673013194086
2025-05-01,17,1,1,6600.0,48542.97293986076,-0.4746666777777778,-0.4746666777777778,51675.77301319409
2025-05-01,17,1,1,7200.0,48258.18959986075,-0.47455556666666665,-0.47455556666666665,51674.98967986075
2025-05-01,17,1,1,7800.0,47973.45625986075,-0.47455556666666665,-0.47455556666666665,51674.98967986075
2025-05-01,17,1,1,8400.0,47688.856253194084,-0.4743333444444444,-0.4743333444444444,51673.256346527414
2025-05-01,17,1,1,9000.0,47405.30624652741,-0.4720000111111111,-0.4720000111111111,51653.30634652741
2025-05-01,17,1,1,9600.0,47122.206239860745,-0.47166667777777777,-0.47166667777777777,51650.20634652741
2025-05-01,17,1,1,10200.0,46848.072899860745,-0.41255556666666665,-0.41255556666666665,51056.139679860746
2025-05-01,17,1,1,10800.0,46600.539559860736,-0.38231999099999997,-0.38231999099999997,50729.595462660734
2025-05-01,17,1,0,1200.0,51559.682246655786,-0.47900001111111107,-0.47900001111111107,52134.48225998912
2025-05-01,17,1,0,1800.0,51272.28223998912,-0.47900001111111107,-0.47900001111111107,52134.48225998912
2025-05-01,17,1,0,2400.0,50984.88223332246,-0.47900001111111107,-0.47900001111111107,52134.48225998913
2025-05-01,17,1,0,3000.0,50697.932226655794,-0.4780000111111112,-0.4780000111111112,52131.932259989124
2025-05-01,17,1,0,3600.0,50411.16555332245,-0.47788889999999995,-0.47788889999999995,52131.56559332245
2025-05-01,17,1,0,4200.0,50124.56554665579,-0.4770000111111112,-0.4770000111111112,52127.96559332246
2025-05-01,17,1,0,4800.0,49838.36553998912,-0.4770000111111112,-0.4770000111111112,52127.96559332246
2025-05-01,17,1,0,5400.0,49552.69886665578,-0.4761111222222222,-0.4761111222222222,52123.69892665578
2025-05-01,17,1,0,6000.0,49267.33219332244,-0.47544445555555553,-0.47544445555555553,52119.998926655775
2025-05-01,17,1,0,6600.0,48982.29885332245,-0.4746666777777778,-0.4746666777777778,52115.09892665578
2025-05-01,17,1,0,7200.0,48697.515513322454,-0.47455556666666665,-0.47455556666666665,52114.315593322455
2025-05-01,17,1,0,7800.0,48412.78217332245,-0.47455556666666665,-0.47455556666666665,52114.31559332245
2025-05-01,17,1,0,8400.0,48128.18216665577,-0.4743333444444444,-0.4743333444444444,52112.5822599891
2025-05-01,17,1,0,9000.0,47844.6321599891,-0.4720000111111111,-0.4720000111111111,52092.6322599891
2025-05-01,17,1,0,9600.0,47561.53215332244,-0.4716666777777777,-0.4716666777777777,52089.53225998911
2025-05-01,17,1,0,10200.0,47287.39881332244,-0.41255556666666665,-0.41255556666666665,51495.46559332244
2025-05-01,17,1,0,10800.0,47039.86547332245,-0.38231999099999997,-0.38231999099999997,51168.921376122446
2025-05-01,17,2,6,1200.0,54060.156721636595,-0.47900001111111107,-0.47900001111111107,54634.95673496993
2025-05-01,17,2,6,1800.0,53772.75671496993,-0.47900001111111107,-0.47900001111111107,54634.95673496993
2025-05-01,17,2,6,2400.0,53485.35670830327,-0.47900001111111107,-0.47900001111111107,54634.956734969935
2025-05-01,17,2,6,3000.0,53198.40670163659,-0.47800001111111107,-0.47800001111111107,54632.40673496992
2025-05-01,17,2,6,3600.0,52911.640028303256,-0.47788889999999995,-0.47788889999999995,54632.04006830326
2025-05-01,17,2,6,4200.0,52625.04002163658,-0.47700001111111107,-0.47700001111111107,54628.44006830325
2025-05-01,17,2,6,4800.0,52338.840014969916,-0.47700001111111107,-0.47700001111111107,54628.44006830325
2025-05-01,17,2,6,5400.0,52053.17334163659,-0.4761111222222222,-0.4761111222222222,54624.17340163659
2025-05-01,17,2,6,6000.0,51767.80666830325,-0.47544445555555553,-0.47544445555555553,54620.473401636584
2025-05-01,17,2,6,6600.0,51482.77332830324,-0.47466667777777777,-0.47466667777777777,54615.573401636575
2025-05-01,17,2,6,7200.0,51197.98998830325,-0.4745555666666667,-0.4745555666666667,54614.79006830325
2025-05-01,17,2,6,7800.0,50913.25664830324,-0.4745555666666667,-0.4745555666666667,54614.79006830324
2025-05-01,17,2,6,8400.0,50628.65664163657,-0.4743333444444444,-0.4743333444444444,54613.0567349699
2025-05-01,17,2,6,9000.0,50345.10663496991,-0.4720000111111111,-0.4720000111111111,54593.10673496991
2025-05-01,17,2,6,9600.0,50062.006628303236,-0.47166667777777777,-0.47166667777777777,54590.0067349699
2025-05-01,17,2,6,10200.0,49787.873288303235,-0.41255556666666665,-0.41255556666666665,53995.940068303236
2025-05-01,17,2,6,10800.0,49540.339948303226,-0.38231999099999997,-0.38231999099999997,53669.395851103225
2025-05-01,17,2,5,1200.0,21649.961628179604,-0.4770000111111112,-0.4770000111111112,22222.361641512936
2025-05-01,17,2,5,1800.0,21363.84318995738,-0.4761111222222221,-0.4761111222222221,22220.84320995738
2025-05-01,17,2,5,2400.0,21078.17651662405,-0.4761111222222221,-0.4761111222222221,22220.843209957384
2025-05-01,17,2,5,3000.0,20792.87101962405,-0.47544445555555553,-0.47544445555555553,22219.204386290716
2025-05-01,17,2,5,3600.0,20507.90905201294,-0.4746666777777777,-0.4746666777777777,22216.709092012938
2025-05-01,17,2,5,4200.0,20223.135908068496,-0.47455556666666665,-0.47455556666666665,22216.269288068495
2025-05-01,17,2,5,4800.0,19938.42296017961,-0.4743333444444444,-0.4743333444444444,22215.223013512943
2025-05-01,17,2,5,5400.0,19653.822953512947,-0.4743333444444444,-0.4743333444444444,22215.223013512947
2025-05-01,17,2,5,6000.0,19370.48706401295,-0.4720000111111112,-0.4720000111111112,22202.487130679616
2025-05-01,17,2,5,6600.0,19087.417645512938,-0.4716666777777778,-0.4716666777777778,22200.41771884627
2025-05-01,17,2,5,7200.0,18815.888239359636,-0.41255556666666665,-0.41255556666666665,21786.288319359635
