date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,balance_error,dynamics_error
2025-04-23,37267.4597010517,2688.8331314874,-64.9473335928,0.0000000000,39891.3454989464,39632.7228237658,58850.3053459922,0.0000000000,1989.0031907557,315.8148971203,11898.7908899626,9073.8289513403,6298.6149843387,8542.9529627639,9169.8325955743,0.0000000000,0.0000000000
2025-04-24,38083.1415719713,1773.0851043250,-297.2659433672,0.0000000000,39558.9607329291,39613.4624754544,59476.9242792378,0.0000000000,1279.0162083273,772.7089249778,11006.4781881584,9034.1442121432,10920.7908865721,9169.8325955743,9037.7249514245,0.0000000000,0.0000000000
2025-04-25,17959.0320724782,716.5074191519,-1775.5855384879,0.0000000000,16899.9539531423,19535.6836572276,35357.3542192784,0.0000000000,437.4779150686,7883.7279115243,2540.2069064299,7807.4761864762,31178.0158528690,9037.7249514245,2648.9376266822,0.0000000000,0.0000000000
2025-04-26,28012.7564215743,498.7965324094,-6641.2815429926,0.0000000000,21870.2714109911,22047.4385170653,42984.5100345784,0.0000000000,380.5395981106,15212.6935670400,9650.5965876645,8203.4775961486,26635.0434407998,2648.9376266822,2219.4994487485,0.0000000000,0.0000000000
2025-04-27,48682.2990325355,2331.6432535301,-5176.2425520395,0.0000000000,45837.6997340260,43312.8888489707,67812.5755701415,0.0000000000,1591.7120362221,8095.6946989552,17803.7993822032,8913.1410145461,3844.4633564180,2219.4994487485,8339.4288765691,0.0000000000,0.0000000000
2025-04-28,39889.4943955714,1612.5828642189,-333.0506981273,0.0000000000,41169.0265616630,40952.8260952541,62174.1649988602,0.0000000000,1074.8753367066,861.9532702477,12287.8159942988,9481.4843682794,2958.7881226330,8339.4288765691,8863.4806400164,0.0000000000,0.0000000000
2025-04-29,37235.1380011650,1871.5444071676,-467.9468439741,0.0000000000,38638.7355643584,38868.2085089862,59003.7525944583,0.0000000000,1404.8200213598,1303.8689526629,10911.3766964376,9338.8159459527,10098.9291960037,8863.4806400164,8307.2575046406,0.0000000000,0.0000000000
2025-04-30,36986.0263284981,657.2352119845,-499.9662065674,0.0000000000,37143.2953339152,37026.5243006564,58605.5498753546,0.0000000000,524.8180005877,1331.2265659349,12018.5289430226,9480.2695886378,7004.0275222893,8307.2575046406,8590.3006770967,0.0000000000,0.0000000000
2025-05-01,38448.0295173632,3678.4939996821,-256.0458243355,2175.8200085347,44046.2977012445,44471.7342468267,60085.7848325595,385.9590631439,2460.7018560313,818.7523856744,11255.1608675116,10044.7804963866,9891.9341949353,8590.3006770967,7559.0782396498,0.0000000000,0.0000000000
2025-05-02,19162.3002966459,1250.5070931163,-162.7175625374,1083.8709509294,21333.9607781541,21315.8873657413,36742.8081630250,242.0086584785,845.5222927522,469.4355207855,11229.3370183309,9056.3353951514,20897.5818869573,7559.0782396498,7602.8866726460,0.0000000000,0.0000000000
2025-05-03,18511.5035542034,1611.4267065250,-162.5851162222,256.4456482719,20216.7907927780,20101.3696833755,36155.5606903529,65.2302822267,1072.8501506415,508.2610134150,11324.0450698434,8920.6825431579,25514.8459331207,7602.8866726460,7882.6577431074,0.0000000000,0.0000000000
2025-05-04,38342.1135753846,1864.7039892105,-978.2077077297,4872.9840550996,44101.5939119650,44168.5187538336,60125.6158372575,846.6254988474,1227.2144851154,2623.7457939259,12244.7811012800,10064.2708657873,5660.5324584685,7882.6577431074,7720.4375500513,0.0000000000,0.0000000000
2025-05-05,41536.5757910827,2120.7808420419,-1217.6674313934,2819.8049391700,45259.4941409012,45205.9048548367,63586.7362592919,484.4360763870,1396.5913973077,2941.9242947622,12752.8299312528,10212.8859105895,4909.8886175612,7720.4375500513,7850.3334764127,0.0000000000,0.0000000000
2025-05-06,37022.6308012998,4209.5531907269,-62.5229677048,768.7906224279,41938.4516467498,42067.5230134171,58434.3659252459,169.3024619015,2957.6298565872,300.9491362475,13058.1110250602,10858.6422626461,6190.7979784063,7850.3334764127,7537.4753293601,0.0000000000,0.0000000000
2025-05-07,39476.5060446186,3113.7926957212,-235.8061211537,1172.9171843935,43527.4098035796,43420.2765143529,61439.1698173095,210.4384966607,2071.6186558327,716.3504890110,12772.2599493296,10111.8166772612,5276.5872587235,7537.4753293601,7797.1574201332,0.0000000000,0.0000000000
2025-05-08,40101.0281372768,1704.3878807203,-385.1829182063,0.0000000000,41420.2330997908,41190.5045451663,61883.6798567864,0.0000000000,1149.3854768860,1145.7123421177,12673.7361596420,9764.5678480339,3151.6722799466,7797.1574201332,8354.0001326622,0.0000000000,0.0000000000
2025-05-09,19339.7454536347,540.0473987029,-123.8328299605,0.0000000000,19755.9600223771,19753.6466589175,37011.5786413618,0.0000000000,377.0538148977,460.9709324146,10759.9395652088,8710.5043890465,26378.8404976827,8354.0001326622,8359.6075312985,0.0000000000,0.0000000000
2025-05-10,19227.8080915651,471.5308800913,-339.5205691315,0.0000000000,19359.8184025249,19616.8417531800,36741.4584398343,0.0000000000,339.3093308846,841.3925006227,10449.9680672209,9025.1768385445,22693.5387580865,8359.6075312985,7736.6045267478,0.0000000000,0.0000000000
2025-05-11,39330.3097326580,2551.6572472266,-304.2431452586,0.0000000000,41577.7238346260,41241.6295215287,61030.7373015002,0.0000000000,1737.1913722485,647.4079015420,13106.3252407342,9882.9255090699,3413.0419572091,7736.6045267478,8551.2688999975,0.0000000000,0.0000000000
2025-05-12,37426.9965295063,3312.2710920779,-206.0694714562,0.0000000000,40533.1981501280,40388.3541248649,58956.3452292310,0.0000000000,2359.8630417950,748.8073174709,11545.8819338950,9036.1835949409,6126.5073812678,8551.2688999975,8902.3586461242,0.0000000000,0.0000000000
