date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,final_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,balance_error,dynamics_error,soc_min,soc_max
2025-03-03,48590.544795,2160.401916,-1152.753254,383.819395,49982.012852,50245.225801,78507.949191,76300.566792,82.264678,1269.433994,3476.816392,22589.108272,18871.383164,647.959728,1936.307492,1298.301422,0.000000,0.000000,1200.000000,10800.000000
2025-03-04,44149.001335,2870.865751,-5.926549,0.000000,47013.940538,47035.286100,71263.752366,73247.156691,0.000000,2000.585216,17.180892,20971.277973,17033.301021,109.721805,1298.301422,1246.561575,0.000000,0.000000,1246.561575,10800.000000
2025-03-05,46091.754980,4065.455066,-2033.796275,0.000000,48123.413770,48005.193714,75100.391050,70965.067715,0.000000,2138.265494,6273.588829,20469.506448,16322.400287,687.489538,1246.561575,1533.117058,0.000000,0.000000,1246.561575,10800.000000
2025-03-06,42642.359465,0.000000,0.000000,4195.007796,46837.367260,46974.796553,69299.935107,69299.935107,723.977718,0.000000,0.000000,20652.150577,17028.047320,459.155435,1533.117058,1200.000000,0.000000,0.000000,1200.000000,10800.000000
2025-03-07,17273.071541,0.000000,-494.323388,1936.228524,18714.976678,18640.149613,33145.547966,31989.697779,368.278236,0.000000,1155.850187,16173.024374,12936.912677,8199.578784,1200.000000,1381.374517,0.000000,0.000000,1200.000000,10800.000000
2025-03-08,16109.525745,0.000000,-32.572939,0.000000,16076.952806,16055.168136,31139.113282,31064.982734,0.000000,0.000000,74.130548,16064.010162,12964.324442,8902.157498,1381.374517,1434.178727,0.000000,0.000000,1303.936475,10800.000000
2025-03-09,44518.731778,0.000000,-1624.668122,448.294053,43342.357709,43367.123812,73011.050045,67445.770680,106.455819,0.000000,5565.279365,21660.890126,17599.348858,157.160180,1434.178727,1374.147776,0.000000,0.000000,1200.000000,10800.000000
2025-03-10,41498.876087,4245.929895,0.000000,0.000000,45744.805982,45679.431662,68491.043207,72428.443737,0.000000,3937.400530,0.000000,22034.736827,17705.521156,57.156616,1374.147776,1532.609637,0.000000,0.000000,1374.147776,10800.000000
2025-03-11,37962.633579,6577.985351,0.000000,0.000000,44540.618931,44433.569904,61676.097352,69128.321465,0.000000,7452.224114,0.000000,21330.361367,17044.062647,903.103946,1532.609637,1792.087481,0.000000,0.000000,1530.156161,10800.000000
2025-03-12,43716.377124,534.472840,-1606.135779,0.000000,42644.714186,42809.802707,71509.959483,66464.546653,0.000000,298.186013,5343.598842,20870.387456,17265.158472,423.782985,1792.087481,1391.926779,0.000000,0.000000,1368.568442,10800.000000
2025-03-13,43261.281163,326.204710,0.000000,1832.136170,45419.622043,45494.914625,70994.756065,71377.283526,273.638848,382.527461,0.000000,21000.151367,17174.375211,279.528201,1391.926779,1209.423886,0.000000,0.000000,1200.000000,10800.000000
2025-03-14,15378.627388,225.665717,0.000000,1410.196154,17014.489260,16915.193359,30244.441637,30424.854475,230.688067,180.412838,0.000000,15781.612066,12566.489346,11410.993839,1209.423886,1450.108805,0.000000,0.000000,1200.000000,10800.000000
2025-03-15,14996.255449,897.132843,0.000000,495.727584,16389.115876,16492.299653,29456.526569,30173.452723,141.298598,716.926154,0.000000,15280.807349,12602.551877,6712.370699,1450.108805,1200.000000,0.000000,0.000000,1200.000000,10800.000000
2025-03-16,41506.268608,2024.807143,-324.132983,7.461180,43214.403948,43017.865390,67801.129122,69026.993340,1.640000,2118.104499,892.240281,21613.684103,17078.330469,1142.232773,1200.000000,1676.392949,0.000000,0.000000,1200.000000,10800.000000
2025-03-17,37582.841655,2712.908035,-774.897605,1171.309936,40692.162021,40744.814812,62734.724729,61909.645115,226.323248,2419.215561,3244.295175,21047.844658,17163.617519,393.609791,1676.392949,1548.767008,0.000000,0.000000,1200.000000,10634.073125
2025-03-18,44145.716710,442.210110,-2001.369584,0.000000,42586.557236,42566.920629,72086.028065,66228.563792,0.000000,282.815581,6140.279854,21000.698634,16967.728158,1069.634949,1548.767008,1596.364493,0.000000,0.000000,1420.686937,10800.000000
2025-03-19,35580.257997,6453.227241,0.000000,0.000000,42033.485238,41880.806613,57772.915537,65145.260906,0.000000,7372.345369,0.000000,21295.201629,16916.041179,1300.630006,1596.364493,1966.444648,0.000000,0.000000,1596.364493,10800.000000
2025-03-20,40307.559861,1042.937919,-380.492594,4167.217695,45137.222880,45360.446805,65863.154061,65198.996226,684.884681,891.723391,1555.881226,20463.049572,17062.038588,273.908107,1966.444648,1425.368610,0.000000,0.000000,1200.000000,10536.998746
2025-03-21,14592.210111,790.455205,-55.199886,611.343050,15938.808481,15997.986539,28542.021124,29069.453222,100.007042,654.528406,127.096308,14515.428082,11886.595123,14507.162790,1425.368610,1281.925968,0.000000,0.000000,1200.000000,10800.000000
2025-03-22,15600.750093,35.037868,-79.196714,0.000000,15556.591247,15371.292649,30121.825725,29976.786695,0.000000,33.857920,178.896950,15010.698661,11754.432509,10839.320809,1281.925968,1731.074198,0.000000,0.000000,1281.925968,10800.000000
2025-03-23,41457.861247,754.296182,-1363.042220,0.000000,40849.115208,40897.063771,67809.902378,64013.651466,0.000000,412.107406,4208.358317,19649.823463,16020.957962,1615.065849,1731.074198,1614.850912,0.000000,0.000000,1399.429298,10800.000000
2025-03-24,38153.598897,1669.204539,-223.311979,0.000000,39599.491457,39543.539152,63124.815290,63310.921906,0.000000,1181.574440,995.467823,21152.275013,17011.281442,1171.431253,1614.850912,1750.474599,0.000000,0.000000,1542.885018,10800.000000
2025-03-25,42949.492246,1372.515940,-2118.632969,468.355443,42671.730660,42884.814048,70706.975555,64175.377818,67.138108,732.802692,7264.400429,19542.119677,16293.963541,44.235074,1750.474599,1233.978374,0.000000,0.000000,1200.000000,10380.632767
2025-03-26,37132.806555,1957.595368,-612.095429,0.000000,38478.306494,38334.464498,60826.756675,60780.145213,0.000000,1621.585991,1668.197454,20773.537055,16512.770193,926.823485,1233.978374,1582.639285,0.000000,0.000000,1233.978374,10800.000000
2025-03-27,39376.887345,484.171602,-378.629036,0.000000,39482.429911,39579.340007,64348.448592,63780.571126,0.000000,360.913890,928.791356,20148.135629,16531.401596,1446.847693,1582.639285,1347.737357,0.000000,0.000000,1290.686796,10800.000000
2025-03-28,14714.978409,0.000000,0.000000,0.000000,14714.978409,14671.153062,29028.745359,29028.745359,0.000000,0.000000,0.000000,15106.924399,12141.002701,15240.942894,1347.737357,1453.966314,0.000000,0.000000,1323.633123,10800.000000
2025-03-29,13848.608150,1139.058664,0.000000,126.613007,15114.279821,15094.039309,27592.820546,28440.446124,31.538468,847.625578,0.000000,14228.712403,11481.101878,18017.164883,1453.966314,1503.027613,0.000000,0.000000,1200.000000,10800.000000
2025-03-30,38155.548065,8.631136,-999.351851,0.000000,37164.827350,37237.175371,63387.251321,59697.953513,0.000000,4.673183,3693.970992,20629.296342,16867.559008,590.596479,1503.027613,1327.662090,0.000000,0.000000,1213.357912,10800.000000
2025-03-31,33275.965981,6171.849560,0.000000,0.000000,39447.815540,39386.547098,54291.136079,60754.895597,0.000000,6463.759518,0.000000,19290.818948,15491.904748,4.591913,1327.662090,1476.171646,0.000000,0.000000,1201.805271,10787.010100
2025-04-01,39822.284427,1161.140064,-667.733567,0.000000,40315.690923,40238.837518,67138.582357,64970.734435,0.000000,753.804425,2921.652347,19380.642691,15530.663003,911.903230,1476.171646,1662.457843,0.000000,0.000000,1367.527565,10800.000000
2025-04-02,37823.514318,2749.627765,-175.705944,697.438615,41094.874754,41177.874847,62674.170025,64617.872382,101.469169,2721.592846,777.890489,19383.823861,15881.964053,782.146344,1662.457843,1461.272592,0.000000,0.000000,1200.000000,10800.000000
2025-04-03,39636.894246,0.000000,-150.264661,0.000000,39486.629585,39530.545556,64683.331047,64319.077658,0.000000,0.000000,364.253389,19975.205735,16275.720407,4756.062063,1461.272592,1354.823968,0.000000,0.000000,1244.409529,10800.000000
2025-04-04,13424.052848,571.717449,0.000000,844.581302,14840.351600,14730.772076,27008.633483,27410.913652,213.607659,402.280168,0.000000,14116.600476,11195.395984,18272.514568,1354.823968,1620.435526,0.000000,0.000000,1200.000000,10800.000000
2025-04-05,13145.506919,1930.377450,0.000000,0.000000,15075.884370,15064.743732,26390.782617,27734.403001,0.000000,1343.620384,0.000000,13230.311544,10692.248779,13152.225253,1620.435526,1647.439494,0.000000,0.000000,1316.620178,10800.000000
2025-04-06,36030.984443,918.039417,-519.167995,978.415430,37408.271294,37497.687085,60700.489211,59186.780696,172.306454,679.299343,2193.007857,20598.825353,16880.111263,1230.296794,1647.439494,1430.703130,0.000000,0.000000,1200.000000,10800.000000
2025-04-07,31933.529034,3300.492368,0.000000,67.912949,35301.934351,35395.543513,53262.871363,57053.518416,29.393961,3790.647053,0.000000,20856.790161,17098.210698,81.613629,1430.703130,1203.802389,0.000000,0.000000,1200.000000,10800.000000
2025-04-08,38056.362241,928.715071,-1446.939059,0.000000,37538.138253,37469.845239,62820.377490,58602.709026,0.000000,538.065725,4755.734190,20892.659661,16774.071449,130.927197,1203.802389,1369.338918,0.000000,0.000000,1203.802389,10800.000000
2025-04-09,36653.012106,2715.451257,0.000000,0.000000,39368.463362,39317.517867,60790.009662,64027.605896,0.000000,3237.596234,0.000000,21251.754418,17102.782239,744.322700,1369.338918,1492.826517,0.000000,0.000000,1369.338918,10800.000000
2025-04-10,36327.905844,1399.874983,0.000000,13.163052,37740.943879,37755.616582,59109.901641,61070.345954,6.254717,1960.444313,0.000000,20717.892750,16813.501986,2711.572007,1492.826517,1457.261118,0.000000,0.000000,1200.000000,10800.000000
2025-04-11,12388.102011,1482.608441,0.000000,703.384309,14574.094761,14680.026662,25353.021945,26478.932811,172.445158,1125.910866,0.000000,13049.603852,10801.272142,19086.396093,1457.261118,1200.491094,0.000000,0.000000,1200.000000,10800.000000
2025-04-12,13918.175056,0.000000,-256.040425,0.000000,13662.134631,13532.752087,27412.402456,26841.781217,0.000000,0.000000,570.621239,13586.075407,10722.469906,14953.015166,1200.491094,1514.103509,0.000000,0.000000,1200.491094,10800.000000
2025-04-13,33635.513841,2443.278105,0.000000,0.000000,36078.791946,36074.011377,55987.214355,58142.818748,0.000000,2155.604393,0.000000,20019.898038,16205.688482,52.250708,1514.103509,1525.691208,0.000000,0.000000,1264.024843,10740.759822
2025-04-14,35956.516816,215.787830,-1159.658870,850.649572,35863.295348,35926.499071,59308.894173,56449.299124,123.923823,133.177368,2992.772417,20113.817146,16430.072351,361.446352,1525.691208,1372.490694,0.000000,0.000000,1200.000000,10800.000000
2025-04-15,31380.109033,2378.551196,0.000000,68.280317,33826.940545,33775.502624,52280.345063,54189.197092,18.427224,1908.852029,0.000000,19949.469777,16046.857441,165.583147,1372.490694,1497.171892,0.000000,0.000000,1200.000000,10800.000000
2025-04-16,34275.888416,2477.266524,0.000000,518.051190,37271.206130,37376.009784,58065.134912,60532.558082,106.787147,2467.423170,0.000000,19545.471191,16060.463390,1374.745479,1497.171892,1243.136641,0.000000,0.000000,1200.000000,10800.000000
2025-04-17,32409.423401,2659.018665,0.000000,2779.121187,37847.563253,37745.659639,53154.513526,56556.367726,400.187092,3401.854200,0.000000,19800.228005,15815.879465,103.863928,1243.136641,1490.142440,0.000000,0.000000,1200.000000,10475.769350
2025-04-18,12567.078648,424.520542,0.000000,0.000000,12991.599189,12930.409291,25679.299863,26020.245993,0.000000,340.946130,0.000000,13220.918175,10575.456467,17020.667101,1490.142440,1638.461612,0.000000,0.000000,1305.327544,10800.000000
2025-04-19,12142.521034,581.055477,-2.926968,0.000000,12720.649542,12830.408644,25221.848920,25626.144300,0.000000,410.715893,6.420513,13106.490976,10855.699847,16590.673920,1638.461612,1372.414772,0.000000,0.000000,1243.707407,10800.000000
2025-04-20,32360.210080,2168.527912,-18.550367,210.570462,34720.758087,34686.626119,53617.111100,56354.998625,43.322181,2767.752494,29.864969,20881.646101,16839.673621,398.603442,1372.414772,1455.147796,0.000000,0.000000,1200.000000,10800.000000
2025-04-21,33760.343041,0.000000,-1127.834660,1433.295358,34065.803740,34144.000009,56680.203298,52664.890385,273.431982,0.000000,4015.312913,19561.753706,16015.607570,875.265847,1455.147796,1265.606609,0.000000,0.000000,1200.000000,10800.000000
2025-04-22,31213.267850,3476.633484,0.000000,329.566888,35019.468221,35046.534593,52416.615252,55766.721609,93.004570,3350.106357,0.000000,19785.388677,16085.210776,6.618962,1265.606609,1200.000000,0.000000,0.000000,1200.000000,10322.254267
2025-04-23,30285.686045,5095.647079,0.000000,0.000000,35381.333124,35126.520754,50585.884451,55663.108270,0.000000,5077.223819,0.000000,18437.981549,14378.885660,204.095665,1200.000000,1817.643771,0.000000,0.000000,1200.000000,10800.000000
2025-04-24,31140.971194,0.000000,0.000000,1040.579611,32181.550805,32370.903820,51569.738012,51569.738012,166.477763,0.000000,0.000000,18808.278670,15647.783940,1485.614344,1817.643771,1358.667975,0.000000,0.000000,1200.000000,10800.000000
2025-04-25,12442.144522,0.000000,0.000000,0.000000,12442.144522,12442.801210,25281.236166,25281.236166,0.000000,0.000000,0.000000,12859.739610,10417.821665,20838.960570,1358.667975,1357.076219,0.000000,0.000000,1287.813852,10800.000000
2025-04-26,12313.210023,369.345625,0.000000,76.979984,12759.535632,12798.843468,25136.293842,25426.125861,19.829980,289.832019,0.000000,12623.899203,10311.109357,23062.972362,1357.076219,1261.797327,0.000000,0.000000,1200.000000,10800.000000
2025-04-27,30544.192681,3782.098178,-86.614327,0.000000,34239.676532,34093.260116,50717.349437,52993.793918,0.000000,2518.456699,242.012218,18899.059284,14988.827039,510.090489,1261.797327,1616.698417,0.000000,0.000000,1261.797327,10800.000000
2025-04-28,35767.805199,1608.883932,-120.933215,0.000000,37255.755915,37307.579959,60669.076800,61979.792184,0.000000,1740.723245,430.007861,19749.749133,16110.352213,1718.427946,1616.698417,1491.081290,0.000000,0.000000,1314.250600,10800.000000
2025-04-29,30961.187677,1120.644580,-195.976907,2404.887303,34290.742652,34290.481378,51051.155371,51494.925483,345.801269,884.050199,440.280087,18042.271515,14613.669951,978.911471,1491.081290,1491.714597,0.000000,0.000000,1200.000000,10800.000000
2025-04-30,30146.022699,1802.985218,0.000000,1607.724572,33556.732488,33621.692638,49205.417377,51323.895850,296.106590,2118.478473,0.000000,17115.541449,14005.300724,252.907282,1491.714597,1334.256652,0.000000,0.000000,1200.000000,10800.000000
2025-05-01,31835.116432,1408.168875,-23.179421,14422.472222,47642.578108,47697.966436,52278.214764,53419.783691,2740.792518,1209.898414,68.329487,18566.513932,15159.707272,1742.390749,1334.256652,1200.000000,0.000000,0.000000,1200.000000,10800.000000
2025-05-02,13326.178160,0.000000,0.000000,10560.986490,23887.164651,23887.164651,26591.878691,26591.878691,2106.924025,0.000000,0.000000,13325.590680,10793.728451,11876.620404,1200.000000,1200.000000,0.000000,0.000000,1200.000000,10800.000000
2025-05-03,12542.727189,2337.554288,0.000000,4041.777469,18922.058946,18919.451678,25807.555274,27368.460651,733.110908,1560.905377,0.000000,13071.681364,10582.374086,16745.092631,1200.000000,1206.319799,0.000000,0.000000,1200.000000,10800.000000
2025-05-04,32962.898638,3246.603900,-809.043849,4881.365647,40281.824335,40279.881055,55143.641506,54525.739514,985.912420,1898.913472,2516.815464,18014.201338,14587.263771,350.047034,1206.319799,1211.030146,0.000000,0.000000,1200.000000,10800.000000
2025-05-05,34277.395481,3094.789425,0.000000,2146.142333,39518.327239,39522.081883,56757.239646,58460.456072,416.275092,1703.216426,0.000000,19634.033598,15911.758063,78.448829,1211.030146,1201.929203,0.000000,0.000000,1200.000000,10590.276461
2025-05-06,30051.236794,7247.042942,0.000000,4581.896422,41880.176157,41880.972061,50137.315130,56046.149424,1010.671610,5908.834294,0.000000,18740.077596,15181.199135,627.860207,1201.929203,1200.000000,0.000000,0.000000,1200.000000,10800.000000
2025-05-07,32375.658768,5729.089975,0.000000,3020.650957,41125.399700,41110.492453,53451.581292,58203.443729,562.049234,4751.862437,0.000000,19144.993537,15474.924241,27.577718,1200.000000,1236.133915,0.000000,0.000000,1200.000000,10744.942796
2025-05-08,35470.712156,196.394670,-318.461203,9316.956128,44665.601751,44542.548555,60198.260099,58950.686958,1481.211917,108.572393,1356.145534,19573.871804,15586.392615,617.907287,1236.133915,1534.404522,0.000000,0.000000,1200.000000,10800.000000
2025-05-09,12869.026559,335.071199,0.000000,7637.086890,20841.184648,20805.075237,25979.654925,26243.093947,1274.938035,263.439022,0.000000,12940.144443,10402.743439,16481.245128,1534.404522,1621.930700,0.000000,0.000000,1200.000000,10800.000000
2025-05-10,12811.702623,1296.220433,0.000000,2909.583621,17017.506676,17160.935824,25919.145046,26763.555551,516.738008,844.410505,0.000000,12804.713451,10684.712076,13039.246901,1621.930700,1274.270499,0.000000,0.000000,1200.000000,10800.000000
2025-05-11,34562.502955,2920.963419,-112.374972,277.361039,37648.452441,37506.553915,58205.758528,59472.047051,41.180717,1762.363186,496.074663,19441.224105,15437.836432,25.761011,1274.270499,1618.220602,0.000000,0.000000,1232.727063,10800.000000
2025-05-12,30100.438178,7466.113468,0.000000,115.437166,37681.988812,37459.686690,49303.749852,56154.093393,22.273662,6850.343542,0.000000,17506.254977,13695.109033,434.025878,1618.220602,2157.062267,0.000000,0.000000,1200.000000,10800.000000
2025-05-13,35116.298519,3123.013975,-853.953832,0.000000,37385.358662,37347.306150,59272.649283,57808.216304,0.000000,1943.816847,3408.249826,18427.309819,14843.108473,1094.802190,2157.062267,2249.298357,0.000000,0.000000,1564.492432,10800.000000
2025-05-14,35008.134457,2311.909069,-937.241547,0.000000,36382.801978,36554.694515,56943.233739,56362.582074,0.000000,2565.043447,3145.695112,18650.194880,15481.645611,179.884022,2249.298357,1832.645292,0.000000,0.000000,1440.197806,10721.493443
2025-05-15,35893.005242,1917.207078,0.000000,0.000000,37810.212320,37602.034772,56468.402037,59107.795931,0.000000,2639.393894,0.000000,19023.627668,14954.994017,2274.103997,1832.645292,2337.250174,0.000000,0.000000,1438.886219,10800.000000
2025-05-16,13514.074316,224.392770,-3.809579,0.000000,13734.657507,14136.025259,25568.432301,25734.701458,0.000000,174.936155,8.666999,11549.318432,10230.541462,21700.417954,2337.250174,1364.368472,0.000000,0.000000,1323.600918,10800.000000
2025-05-17,13590.908909,968.227043,-5.737026,2154.442948,16707.841874,16558.331960,26676.129215,27290.197808,347.667601,627.120637,13.052044,12769.230408,10016.917111,14436.753027,1364.368472,1726.767939,0.000000,0.000000,1200.000000,10800.000000
2025-05-18,36617.475067,84.545563,-692.812256,35.318698,36044.527072,35927.699781,60844.699647,58376.005987,5.236667,64.221712,2532.915373,18826.638334,14994.715466,873.151685,1726.767939,2009.947477,0.000000,0.000000,1567.052171,10800.000000
2025-05-19,32396.354925,472.321509,-130.427069,961.429672,33699.679036,33905.875653,53173.900775,52954.418446,168.906361,385.556726,605.039056,17900.019176,14948.838478,2656.927559,2009.947477,1510.144205,0.000000,0.000000,1200.000000,10800.000000
2025-05-20,32955.415401,3536.138218,0.000000,1240.286989,37731.840608,37752.971777,53891.424392,57825.574873,181.373239,3934.150481,0.000000,18556.060288,15076.506992,0.000000,1510.144205,1458.924028,0.000000,0.000000,1200.000000,10590.495189
2025-05-21,31719.280972,4228.938120,0.000000,1622.645658,37570.864750,37539.083324,50944.073573,55382.439128,269.320926,4438.365555,0.000000,16600.664481,13377.206274,1065.686563,1458.924028,1535.959534,0.000000,0.000000,1200.000000,10800.000000
2025-05-22,34287.319869,0.000000,0.000000,178.494927,34465.814796,34262.575163,54802.214720,54802.214720,25.587002,0.000000,0.000000,18543.351103,14576.742181,44.561983,1535.959534,2028.595327,0.000000,0.000000,1200.000000,10285.509805
2025-05-23,13691.355826,0.000000,0.000000,158.569119,13849.924945,13833.551114,26189.471350,26189.471350,38.053544,0.000000,0.000000,12544.676664,10125.468187,17387.367533,2028.595327,2068.284117,0.000000,0.000000,1200.000000,10800.000000
2025-05-24,14098.743506,251.378864,-58.556520,353.863850,14645.429700,14551.947874,26433.876687,26541.507579,82.194092,232.079123,124.448232,12107.838616,9603.416397,20364.778068,2068.284117,2294.876208,0.000000,0.000000,1200.000000,10800.000000
