date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,balance_error,dynamics_error
2025-05-26,33699.711918,4041.596642,-116.844306,0.000000,37624.464255,37688.653749,53750.582566,0.000000,5268.073766,188.423906,18137.664455,14831.539154,944.274175,2139.872580,1984.282640,0.000000,0.000000
2025-05-27,32573.753432,2545.828433,-356.087184,2679.452653,37442.947334,37603.985724,51239.832738,493.913968,3414.450647,572.687703,16670.300777,13854.252803,2369.094377,1984.282640,1593.939113,0.000000,0.000000
2025-05-28,36531.718227,920.790668,-876.310077,0.000000,36576.198818,36413.637801,60300.454195,0.000000,698.411245,3185.380409,18614.853223,14723.400290,1648.207997,1593.939113,1987.973359,0.000000,0.000000
2025-05-29,35709.156402,2453.648479,-401.231528,119.777696,37881.351048,37762.452123,58230.233706,17.817433,3230.881439,1767.345473,19549.713489,15575.887024,1627.637139,1987.973359,2276.174362,0.000000,0.000000
2025-05-30,14740.149815,309.933021,-421.402664,0.000000,14628.680173,14725.114823,26955.788474,0.000000,222.380250,724.193667,12022.979604,9948.988020,17783.750207,2276.174362,2042.424872,0.000000,0.000000
2025-05-31,16279.790809,0.000000,-885.615949,0.000000,15394.174860,15354.540002,29438.431536,0.000000,0.000000,1793.091794,12685.296517,10188.625770,16759.487445,2042.424872,2138.496437,0.000000,0.000000
2025-06-01,45128.770802,8380.951103,-1985.527121,4380.596211,55904.790994,56291.972913,73972.731535,1187.852868,5044.735352,5574.690617,19014.645234,16246.509433,637.667038,2138.496437,1200.000000,0.000000,0.000000
2025-06-02,46350.562757,6601.919426,-2248.442358,3237.673750,53941.713575,53941.713575,75693.163320,953.465468,3683.695868,7557.261136,21429.037813,17357.520629,60.738886,1200.000000,1200.000000,0.000000,0.000000
2025-06-03,42418.923472,9621.005439,-785.233171,275.194521,51529.890261,51521.444542,69703.205099,40.800759,6210.281633,3208.988856,19803.871919,16022.711713,771.771596,1200.000000,1220.471712,0.000000,0.000000
2025-06-04,49204.281107,2972.378882,-2815.960487,2378.078789,51738.778290,51747.224009,79987.622381,723.970470,1857.186791,8743.300764,20849.568665,16906.575160,237.224556,1220.471712,1200.000000,0.000000,0.000000
2025-06-05,41109.499246,10314.673679,-247.623832,2202.844654,53379.393747,53379.393747,68538.689052,741.795014,6967.051946,982.476935,20898.913717,16928.120110,144.947454,1200.000000,1200.000000,0.000000,0.000000
2025-06-06,17633.649650,8237.790043,-550.281938,135.732717,25456.890473,25456.890473,31527.435824,63.834921,5259.065397,1187.958889,13351.357922,10814.599917,2270.623848,1200.000000,1200.000000,0.000000,0.000000
2025-06-07,18276.646211,5384.472669,-249.852828,0.000000,23411.266052,23236.801933,34455.280970,0.000000,3464.906739,908.118809,14399.158913,11282.720991,2769.117812,1200.000000,1622.886365,0.000000,0.000000
2025-06-08,42852.389676,5539.848664,-1107.683212,110.459505,47395.014633,47259.405122,70089.400504,16.348628,3802.538779,4618.386164,18727.225442,14873.217156,250.970195,1622.886365,1951.592423,0.000000,0.000000
2025-06-09,48637.788655,2067.835644,-1330.977406,316.052745,49690.699638,49796.185220,77937.190136,46.781237,1291.588123,3913.631466,22458.458854,18421.471041,392.227484,1951.592423,1695.904235,0.000000,0.000000
2025-06-10,44802.890161,3256.758208,-127.118221,1741.920156,49674.450303,49879.038350,72400.263951,505.519451,3285.966480,516.112050,22376.024406,18570.893580,252.062772,1695.904235,1200.000000,0.000000,0.000000
2025-06-11,49503.743216,3520.180245,-203.913018,1200.893010,54020.903453,53796.065755,79026.685320,237.225083,2513.606668,470.179670,24006.231577,18954.558658,171.218166,1200.000000,1744.987688,0.000000,0.000000
2025-06-12,47656.764059,2144.675352,-289.847698,3.128743,49514.720456,49639.638255,76590.202363,0.464688,1142.245791,700.972547,22620.061627,18594.761141,554.248375,1744.987688,1442.197440,0.000000,0.000000
2025-06-13,19360.145156,2044.708378,-72.920446,0.000000,21331.933088,21063.094895,34041.731558,0.000000,1330.264518,173.640565,13968.328227,10727.868793,3612.582376,1442.197440,2093.838630,0.000000,0.000000
2025-06-14,19240.676930,1652.294848,-405.966779,110.252524,20597.257524,20916.357536,33099.838026,36.663194,942.776257,902.111434,12426.674716,10761.730974,5318.879552,2093.838630,1320.367014,0.000000,0.000000
2025-06-15,46204.599304,3471.006112,-300.789412,110.381461,49485.197465,49173.790443,73795.563495,16.364931,4458.473756,571.894834,23448.829901,18314.210212,1936.913326,1320.367014,2075.191467,0.000000,0.000000
2025-06-16,47754.717906,2159.416475,-286.478166,429.565313,50057.221528,50100.620028,76158.427155,63.656754,2438.151238,555.613693,23284.137775,18954.826483,1081.257346,2075.191467,1969.997150,0.000000,0.000000
2025-06-17,49317.818078,2004.251185,-373.617416,963.482554,51911.934401,52110.799039,78470.706576,141.714023,2273.111502,699.868814,23111.880679,19154.451404,1591.222796,1969.997150,1487.965978,0.000000,0.000000
2025-06-18,49688.666060,1109.962458,-1381.288207,661.679688,50079.019999,50018.214526,79876.897907,98.078432,1163.322994,3295.388505,21630.937611,17388.410842,2671.993159,1487.965978,1635.353337,0.000000,0.000000
2025-06-19,46464.946199,4522.681732,-1277.152760,964.979448,50675.454618,50623.266357,75013.733340,143.248998,4173.438626,3564.762432,22343.596032,17984.462823,3147.021123,1635.353337,1761.853295,0.000000,0.000000
2025-06-20,20804.129728,0.000000,-938.253359,1236.784431,21102.660800,21234.015755,35111.391459,231.425545,0.000000,1677.540201,12268.395215,10223.954159,9220.254897,1761.853295,1443.459923,0.000000,0.000000
2025-06-21,20535.136783,117.601272,-503.414470,0.000000,20149.323584,19828.833013,35488.180992,0.000000,75.232750,906.869050,13547.549802,10274.357346,12048.611837,1443.459923,2220.302138,0.000000,0.000000
2025-06-22,45257.546027,3660.814204,-775.382928,168.143148,48311.120450,48306.171020,73025.315057,24.457870,3329.014165,2352.521407,20834.498437,16865.146432,2599.572580,2220.302138,2232.299141,0.000000,0.000000
2025-06-23,46746.360028,96.274115,-859.514845,370.892915,46354.012213,46522.999593,74092.323686,54.395581,144.816659,1999.215840,21476.379984,17764.517875,1519.171977,2232.299141,1822.687932,0.000000,0.000000
2025-06-24,54443.522405,916.976369,-1108.716822,0.000000,54251.781952,54003.146109,85996.513587,0.000000,839.000312,2883.918370,24292.453782,19134.482411,2524.831909,1822.687932,2425.360323,0.000000,0.000000
2025-06-25,47114.873867,3156.343955,-840.675104,203.740129,49634.282847,49871.719817,76055.022144,30.226139,2750.875156,1912.521029,20726.383488,17306.345162,3066.142717,2425.360323,1849.833061,0.000000,0.000000
2025-06-26,46470.464547,1818.618410,-537.102553,727.095868,48479.076271,48450.621611,73647.754234,107.765175,2191.316976,859.854610,20646.181124,16661.332177,3554.748995,1849.833061,1918.804764,0.000000,0.000000
2025-06-27,21644.210069,0.000000,-1388.245230,58.797040,20314.761880,20262.561742,36728.124043,8.428475,0.000000,2817.498961,13017.863814,10430.593817,11560.137692,1918.804764,2045.333512,0.000000,0.000000
2025-06-28,20786.151713,0.000000,-807.003282,0.000000,19979.148431,20050.735023,35368.466966,0.000000,0.000000,1363.896918,12641.115859,10395.471742,9981.999815,2045.333512,1871.813627,0.000000,0.000000
2025-06-29,45120.162534,5978.232063,-816.707286,1878.818607,52160.505917,52022.007720,72796.336926,272.315036,5691.078206,1387.088057,21309.871999,16958.859126,3753.860705,1871.813627,2207.521619,0.000000,0.000000
2025-06-30,48957.902463,374.617375,-878.583524,997.261228,49451.197542,49576.028475,78173.361633,147.837372,244.240973,1782.262151,21541.243010,17720.728561,3084.979394,2207.521619,1904.941928,0.000000,0.000000
2025-07-01,42895.211222,16055.404616,0.000000,533.615585,59484.231422,59775.059131,68940.599149,104.585217,13238.573069,0.000000,20768.689945,17457.086591,105.610047,1904.941928,1200.000000,0.000000,0.000000
2025-07-02,41592.540344,11071.066210,0.000000,3940.680898,56604.287451,56604.287451,65712.906773,927.820632,10405.798681,0.000000,20777.006352,16829.375145,194.128513,1200.000000,1200.000000,0.000000,0.000000
2025-07-03,46746.742222,12399.886149,-130.141771,1117.476200,60133.962800,60129.986948,75200.836325,305.692556,9395.264520,572.441701,21376.402652,17306.212732,498.742846,1200.000000,1209.637130,0.000000,0.000000
2025-07-04,19074.991275,6649.046615,0.000000,7742.737468,33466.775358,33470.751210,33567.914597,2947.303869,4548.705833,0.000000,12543.234108,10168.693044,9808.515769,1209.637130,1200.000000,0.000000,0.000000
