origin,iteration,weekday,initial_soc,initial_soc_dual,history_min_day,history_max_day
2025-05-01,2,4,4800.0,-0.47455556666666665,37,114
2025-05-01,2,4,6000.0,-0.4720000111111112,37,114
2025-05-01,2,4,7200.0,-0.4716666777777778,37,114
2025-05-01,2,4,8400.0,-0.399509991,37,114
2025-05-01,2,4,9600.0,-0.396089991,37,114
2025-05-01,2,4,10800.0,-0.382319991,37,114
2025-05-01,2,3,1200.0,-0.47900001111111107,36,113
2025-05-01,2,3,2400.0,-0.47900001111111107,36,113
2025-05-01,2,3,3600.0,-0.47788889999999995,36,113
2025-05-01,2,3,4800.0,-0.4770000111111112,36,113
2025-05-01,2,3,6000.0,-0.47544445555555553,36,113
2025-05-01,2,3,7200.0,-0.47455556666666665,36,113
2025-05-01,2,3,8400.0,-0.4743333444444444,36,113
2025-05-01,2,3,9600.0,-0.47166667777777777,36,113
2025-05-01,2,3,10800.0,-0.38231999099999997,36,113
2025-05-01,2,2,1200.0,-0.47900001111111107,42,112
2025-05-01,2,2,2400.0,-0.479000011111111,42,112
2025-05-01,2,2,3600.0,-0.47788889999999995,42,112
2025-05-01,2,2,4800.0,-0.4761111222222222,42,112
2025-05-01,2,2,6000.0,-0.47544445555555553,42,112
2025-05-01,2,2,7200.0,-0.47455556666666665,42,112
2025-05-01,2,2,8400.0,-0.4743333444444444,42,112
2025-05-01,2,2,9600.0,-0.47166667777777777,42,112
2025-05-01,2,2,10800.0,-0.399509991,42,112
2025-05-01,2,1,1200.0,-0.47900001111111107,41,118
2025-05-01,2,1,2400.0,-0.47900001111111107,41,118
2025-05-01,2,1,3600.0,-0.47788889999999995,41,118
2025-05-01,2,1,4800.0,-0.4770000111111111,41,118
2025-05-01,2,1,6000.0,-0.47544445555555553,41,118
2025-05-01,2,1,7200.0,-0.47455556666666665,41,118
2025-05-01,2,1,8400.0,-0.4743333444444444,41,118
2025-05-01,2,1,9600.0,-0.47166667777777777,41,118
2025-05-01,2,1,10800.0,-0.38231999099999997,41,118
2025-05-01,2,0,1200.0,-0.47900001111111107,40,117
2025-05-01,2,0,2400.0,-0.47900001111111107,40,117
2025-05-01,2,0,3600.0,-0.47788889999999995,40,117
2025-05-01,2,0,4800.0,-0.4770000111111112,40,117
2025-05-01,2,0,6000.0,-0.47544445555555553,40,117
2025-05-01,2,0,7200.0,-0.47455556666666665,40,117
2025-05-01,2,0,8400.0,-0.4743333444444444,40,117
2025-05-01,2,0,9600.0,-0.4716666777777777,40,117
2025-05-01,2,0,10800.0,-0.38231999099999997,40,117
2025-06-01,1,6,1200.0,-0.47900001111111107,67,144
2025-06-01,1,6,2400.0,-0.47900001111111107,67,144
2025-06-01,1,6,3600.0,-0.47788889999999995,67,144
2025-06-01,1,6,4800.0,-0.4761111222222221,67,144
2025-06-01,1,6,6000.0,-0.47544445555555553,67,144
2025-06-01,1,6,7200.0,-0.47455556666666665,67,144
2025-06-01,1,6,8400.0,-0.4743333444444444,67,144
2025-06-01,1,6,9600.0,-0.4716666777777778,67,144
2025-06-01,1,6,10800.0,-0.38231999099999997,67,144
2025-06-01,1,5,1200.0,-0.47455556666666665,73,143
2025-06-01,1,5,2400.0,-0.4743333444444444,73,143
2025-06-01,1,5,3600.0,-0.4716666777777777,73,143
2025-06-01,1,5,4800.0,-0.41255556666666665,73,143
2025-06-01,1,5,6000.0,-0.396089991,73,143
2025-06-01,1,5,7200.0,-0.39536999100000003,73,143
2025-06-01,1,5,8400.0,-0.394019991,73,143
2025-06-01,1,5,9600.0,-0.39302999099999997,73,143
2025-06-01,1,5,10800.0,-0.387989991,73,143
2025-06-01,1,4,1200.0,-0.4746666777777778,72,149
2025-06-01,1,4,2400.0,-0.4743333444444444,72,149
2025-06-01,1,4,3600.0,-0.4720000111111111,72,149
2025-06-01,1,4,4800.0,-0.41255556666666665,72,149
2025-06-01,1,4,6000.0,-0.397979991,72,149
2025-06-01,1,4,7200.0,-0.39554999100000005,72,149
2025-06-01,1,4,8400.0,-0.394019991,72,149
2025-06-01,1,4,9600.0,-0.39338999099999994,72,149
2025-06-01,1,4,10800.0,-0.38231999099999997,72,149
2025-06-01,1,3,1200.0,-0.47900001111111107,71,148
2025-06-01,1,3,2400.0,-0.47900001111111107,71,148
2025-06-01,1,3,3600.0,-0.47788889999999995,71,148
2025-06-01,1,3,4800.0,-0.47700001111111107,71,148
2025-06-01,1,3,6000.0,-0.47544445555555553,71,148
2025-06-01,1,3,7200.0,-0.47455556666666665,71,148
2025-06-01,1,3,8400.0,-0.4743333444444444,71,148
2025-06-01,1,3,9600.0,-0.4716666777777778,71,148
2025-06-01,1,3,10800.0,-0.382319991,71,148
2025-06-01,1,2,1200.0,-0.47900001111111107,70,147
2025-06-01,1,2,2400.0,-0.47900001111111107,70,147
2025-06-01,1,2,3600.0,-0.47788889999999995,70,147
2025-06-01,1,2,4800.0,-0.4770000111111112,70,147
2025-06-01,1,2,6000.0,-0.47544445555555553,70,147
2025-06-01,1,2,7200.0,-0.47455556666666665,70,147
2025-06-01,1,2,8400.0,-0.4743333444444444,70,147
2025-06-01,1,2,9600.0,-0.47166667777777777,70,147
2025-06-01,1,2,10800.0,-0.384479991,70,147
2025-06-01,1,1,1200.0,-0.47900001111111107,69,146
2025-06-01,1,1,2400.0,-0.47900001111111107,69,146
2025-06-01,1,1,3600.0,-0.47788889999999995,69,146
2025-06-01,1,1,4800.0,-0.4761111222222222,69,146
2025-06-01,1,1,6000.0,-0.47544445555555553,69,146
2025-06-01,1,1,7200.0,-0.47455556666666665,69,146
2025-06-01,1,1,8400.0,-0.4743333444444444,69,146
2025-06-01,1,1,9600.0,-0.47166667777777777,69,146
2025-06-01,1,1,10800.0,-0.38231999099999997,69,146
2025-06-01,1,0,1200.0,-0.47900001111111107,68,145
2025-06-01,1,0,2400.0,-0.47900001111111107,68,145
2025-06-01,1,0,3600.0,-0.47788889999999995,68,145
2025-06-01,1,0,4800.0,-0.4770000111111112,68,145
2025-06-01,1,0,6000.0,-0.47544445555555553,68,145
2025-06-01,1,0,7200.0,-0.47455556666666665,68,145
2025-06-01,1,0,8400.0,-0.4743333444444444,68,145
2025-06-01,1,0,9600.0,-0.4716666777777778,68,145
2025-06-01,1,0,10800.0,-0.38231999099999997,68,145
2025-06-01,2,6,1200.0,-0.47900001111111107,67,144
2025-06-01,2,6,2400.0,-0.47900001111111107,67,144
2025-06-01,2,6,3600.0,-0.47788889999999995,67,144
2025-06-01,2,6,4800.0,-0.4770000111111111,67,144
2025-06-01,2,6,6000.0,-0.47544445555555553,67,144
2025-06-01,2,6,7200.0,-0.47455556666666665,67,144
2025-06-01,2,6,8400.0,-0.4743333444444444,67,144
2025-06-01,2,6,9600.0,-0.4716666777777778,67,144
2025-06-01,2,6,10800.0,-0.384479991,67,144
2025-06-01,2,5,1200.0,-0.47455556666666665,73,143
2025-06-01,2,5,2400.0,-0.4743333444444444,73,143
2025-06-01,2,5,3600.0,-0.4716666777777777,73,143
2025-06-01,2,5,4800.0,-0.41255556666666665,73,143
2025-06-01,2,5,6000.0,-0.396089991,73,143
2025-06-01,2,5,7200.0,-0.39536999100000003,73,143
2025-06-01,2,5,8400.0,-0.394019991,73,143
2025-06-01,2,5,9600.0,-0.39302999099999997,73,143
2025-06-01,2,5,10800.0,-0.387989991,73,143
2025-06-01,2,4,1200.0,-0.4746666777777778,72,149
2025-06-01,2,4,2400.0,-0.4743333444444444,72,149
2025-06-01,2,4,3600.0,-0.4720000111111111,72,149
2025-06-01,2,4,4800.0,-0.41255556666666665,72,149
2025-06-01,2,4,6000.0,-0.397979991,72,149
2025-06-01,2,4,7200.0,-0.39554999100000005,72,149
2025-06-01,2,4,8400.0,-0.394019991,72,149
2025-06-01,2,4,9600.0,-0.39338999099999994,72,149
2025-06-01,2,4,10800.0,-0.38231999099999997,72,149
2025-06-01,2,3,1200.0,-0.47900001111111107,71,148
2025-06-01,2,3,2400.0,-0.47900001111111107,71,148
2025-06-01,2,3,3600.0,-0.47788889999999995,71,148
2025-06-01,2,3,4800.0,-0.47700001111111107,71,148
2025-06-01,2,3,6000.0,-0.47544445555555553,71,148
2025-06-01,2,3,7200.0,-0.47455556666666665,71,148
2025-06-01,2,3,8400.0,-0.4743333444444444,71,148
2025-06-01,2,3,9600.0,-0.4716666777777778,71,148
2025-06-01,2,3,10800.0,-0.382319991,71,148
2025-06-01,2,2,1200.0,-0.47900001111111107,70,147
2025-06-01,2,2,2400.0,-0.47900001111111107,70,147
2025-06-01,2,2,3600.0,-0.47788889999999995,70,147
2025-06-01,2,2,4800.0,-0.4770000111111112,70,147
2025-06-01,2,2,6000.0,-0.47544445555555553,70,147
2025-06-01,2,2,7200.0,-0.47455556666666665,70,147
2025-06-01,2,2,8400.0,-0.4743333444444444,70,147
2025-06-01,2,2,9600.0,-0.47166667777777777,70,147
2025-06-01,2,2,10800.0,-0.384479991,70,147
2025-06-01,2,1,1200.0,-0.47900001111111107,69,146
2025-06-01,2,1,2400.0,-0.47900001111111107,69,146
2025-06-01,2,1,3600.0,-0.47788889999999995,69,146
2025-06-01,2,1,4800.0,-0.4761111222222222,69,146
2025-06-01,2,1,6000.0,-0.47544445555555553,69,146
2025-06-01,2,1,7200.0,-0.47455556666666665,69,146
2025-06-01,2,1,8400.0,-0.4743333444444444,69,146
2025-06-01,2,1,9600.0,-0.47166667777777777,69,146
2025-06-01,2,1,10800.0,-0.38231999099999997,69,146
2025-06-01,2,0,1200.0,-0.47900001111111107,68,145
2025-06-01,2,0,2400.0,-0.47900001111111107,68,145
2025-06-01,2,0,3600.0,-0.47788889999999995,68,145
2025-06-01,2,0,4800.0,-0.4770000111111112,68,145
2025-06-01,2,0,6000.0,-0.47544445555555553,68,145
2025-06-01,2,0,7200.0,-0.47455556666666665,68,145
2025-06-01,2,0,8400.0,-0.4743333444444444,68,145
2025-06-01,2,0,9600.0,-0.4716666777777778,68,145
2025-06-01,2,0,10800.0,-0.38231999099999997,68,145
2025-07-01,1,6,1200.0,-0.47900001111111107,102,179
2025-07-01,1,6,2400.0,-0.47900001111111107,102,179
2025-07-01,1,6,3600.0,-0.47788889999999995,102,179
2025-07-01,1,6,4800.0,-0.4770000111111111,102,179
2025-07-01,1,6,6000.0,-0.47544445555555553,102,179
2025-07-01,1,6,7200.0,-0.47455556666666665,102,179
2025-07-01,1,6,8400.0,-0.4743333444444444,102,179
2025-07-01,1,6,9600.0,-0.4716666777777778,102,179
2025-07-01,1,6,10800.0,-0.38231999099999997,102,179
2025-07-01,1,5,1200.0,-0.4743333444444444,101,178
2025-07-01,1,5,2400.0,-0.47166667777777777,101,178
2025-07-01,1,5,3600.0,-0.399509991,101,178
2025-07-01,1,5,4800.0,-0.396089991,101,178
2025-07-01,1,5,6000.0,-0.39536999100000003,101,178
2025-07-01,1,5,7200.0,-0.393659991,101,178
2025-07-01,1,5,8400.0,-0.39302999099999997,101,178
2025-07-01,1,5,9600.0,-0.392399991,101,178
2025-07-01,1,5,10800.0,-0.38231999099999997,101,178
2025-07-01,1,4,1200.0,-0.4743333444444444,100,177
2025-07-01,1,4,2400.0,-0.4716666777777778,100,177
2025-07-01,1,4,3600.0,-0.41255556666666665,100,177
2025-07-01,1,4,4800.0,-0.396089991,100,177
2025-07-01,1,4,6000.0,-0.39536999100000003,100,177
2025-07-01,1,4,7200.0,-0.394019991,100,177
2025-07-01,1,4,8400.0,-0.39302999099999997,100,177
2025-07-01,1,4,9600.0,-0.392399991,100,177
2025-07-01,1,4,10800.0,-0.38231999099999997,100,177
2025-07-01,1,3,1200.0,-0.47900001111111107,99,176
2025-07-01,1,3,2400.0,-0.47900001111111107,99,176
2025-07-01,1,3,3600.0,-0.47788889999999995,99,176
2025-07-01,1,3,4800.0,-0.4770000111111111,99,176
2025-07-01,1,3,6000.0,-0.47544445555555553,99,176
2025-07-01,1,3,7200.0,-0.47455556666666665,99,176
2025-07-01,1,3,8400.0,-0.4743333444444444,99,176
2025-07-01,1,3,9600.0,-0.4716666777777778,99,176
2025-07-01,1,3,10800.0,-0.38231999099999997,99,176
2025-07-01,1,2,1200.0,-0.47900001111111107,98,175
2025-07-01,1,2,2400.0,-0.47900001111111107,98,175
2025-07-01,1,2,3600.0,-0.47788889999999995,98,175
2025-07-01,1,2,4800.0,-0.4770000111111112,98,175
2025-07-01,1,2,6000.0,-0.47544445555555553,98,175
2025-07-01,1,2,7200.0,-0.47455556666666665,98,175
2025-07-01,1,2,8400.0,-0.4743333444444444,98,175
2025-07-01,1,2,9600.0,-0.4716666777777777,98,175
2025-07-01,1,2,10800.0,-0.38231999099999997,98,175
2025-07-01,1,1,1200.0,-0.47900001111111107,97,174
2025-07-01,1,1,2400.0,-0.47900001111111107,97,174
2025-07-01,1,1,3600.0,-0.47788889999999995,97,174
2025-07-01,1,1,4800.0,-0.47611112222222224,97,174
2025-07-01,1,1,6000.0,-0.47544445555555553,97,174
2025-07-01,1,1,7200.0,-0.47455556666666665,97,174
2025-07-01,1,1,8400.0,-0.4743333444444444,97,174
2025-07-01,1,1,9600.0,-0.4716666777777777,97,174
2025-07-01,1,1,10800.0,-0.38231999099999997,97,174
2025-07-01,1,0,1200.0,-0.47900001111111107,103,173
2025-07-01,1,0,2400.0,-0.47900001111111107,103,173
2025-07-01,1,0,3600.0,-0.4778889,103,173
2025-07-01,1,0,4800.0,-0.4770000111111112,103,173
2025-07-01,1,0,6000.0,-0.47544445555555553,103,173
2025-07-01,1,0,7200.0,-0.47455556666666665,103,173
2025-07-01,1,0,8400.0,-0.4743333444444444,103,173
2025-07-01,1,0,9600.0,-0.47166667777777777,103,173
2025-07-01,1,0,10800.0,-0.38231999099999997,103,173
2025-07-01,2,6,1200.0,-0.479000011111111,102,179
2025-07-01,2,6,2400.0,-0.47900001111111107,102,179
2025-07-01,2,6,3600.0,-0.47788889999999995,102,179
2025-07-01,2,6,4800.0,-0.47611112222222224,102,179
2025-07-01,2,6,6000.0,-0.47544445555555553,102,179
2025-07-01,2,6,7200.0,-0.47455556666666665,102,179
2025-07-01,2,6,8400.0,-0.4743333444444444,102,179
2025-07-01,2,6,9600.0,-0.4716666777777778,102,179
2025-07-01,2,6,10800.0,-0.38231999099999997,102,179
2025-07-01,2,5,1200.0,-0.4743333444444444,101,178
2025-07-01,2,5,2400.0,-0.47166667777777777,101,178
2025-07-01,2,5,3600.0,-0.399509991,101,178
2025-07-01,2,5,4800.0,-0.396089991,101,178
2025-07-01,2,5,6000.0,-0.39536999100000003,101,178
2025-07-01,2,5,7200.0,-0.393659991,101,178
2025-07-01,2,5,8400.0,-0.39302999099999997,101,178
2025-07-01,2,5,9600.0,-0.392399991,101,178
2025-07-01,2,5,10800.0,-0.38231999099999997,101,178
2025-07-01,2,4,1200.0,-0.4743333444444444,100,177
2025-07-01,2,4,2400.0,-0.4716666777777778,100,177
2025-07-01,2,4,3600.0,-0.41255556666666665,100,177
2025-07-01,2,4,4800.0,-0.396089991,100,177
2025-07-01,2,4,6000.0,-0.39536999100000003,100,177
2025-07-01,2,4,7200.0,-0.394019991,100,177
2025-07-01,2,4,8400.0,-0.39302999099999997,100,177
2025-07-01,2,4,9600.0,-0.392399991,100,177
2025-07-01,2,4,10800.0,-0.38231999099999997,100,177
2025-07-01,2,3,1200.0,-0.47900001111111107,99,176
2025-07-01,2,3,2400.0,-0.47900001111111107,99,176
2025-07-01,2,3,3600.0,-0.47788889999999995,99,176
2025-07-01,2,3,4800.0,-0.4770000111111111,99,176
2025-07-01,2,3,6000.0,-0.47544445555555553,99,176
2025-07-01,2,3,7200.0,-0.47455556666666665,99,176
2025-07-01,2,3,8400.0,-0.4743333444444444,99,176
2025-07-01,2,3,9600.0,-0.4716666777777778,99,176
2025-07-01,2,3,10800.0,-0.38231999099999997,99,176
2025-07-01,2,2,1200.0,-0.47900001111111107,98,175
2025-07-01,2,2,2400.0,-0.47900001111111107,98,175
2025-07-01,2,2,3600.0,-0.47788889999999995,98,175
2025-07-01,2,2,4800.0,-0.4770000111111112,98,175
2025-07-01,2,2,6000.0,-0.47544445555555553,98,175
2025-07-01,2,2,7200.0,-0.47455556666666665,98,175
2025-07-01,2,2,8400.0,-0.4743333444444444,98,175
2025-07-01,2,2,9600.0,-0.4716666777777777,98,175
2025-07-01,2,2,10800.0,-0.38231999099999997,98,175
2025-07-01,2,1,1200.0,-0.47900001111111107,97,174
2025-07-01,2,1,2400.0,-0.47900001111111107,97,174
2025-07-01,2,1,3600.0,-0.47788889999999995,97,174
2025-07-01,2,1,4800.0,-0.47611112222222224,97,174
2025-07-01,2,1,6000.0,-0.47544445555555553,97,174
2025-07-01,2,1,7200.0,-0.47455556666666665,97,174
2025-07-01,2,1,8400.0,-0.4743333444444444,97,174
2025-07-01,2,1,9600.0,-0.4716666777777777,97,174
2025-07-01,2,1,10800.0,-0.38231999099999997,97,174
2025-07-01,2,0,1200.0,-0.47900001111111107,103,173
2025-07-01,2,0,2400.0,-0.47900001111111107,103,173
2025-07-01,2,0,3600.0,-0.4778889,103,173
2025-07-01,2,0,4800.0,-0.4770000111111112,103,173
2025-07-01,2,0,6000.0,-0.47544445555555553,103,173
2025-07-01,2,0,7200.0,-0.47455556666666665,103,173
2025-07-01,2,0,8400.0,-0.4743333444444444,103,173
2025-07-01,2,0,9600.0,-0.47166667777777777,103,173
2025-07-01,2,0,10800.0,-0.38231999099999997,103,173
2025-08-01,1,6,1200.0,-0.47900001111111107,130,207
2025-08-01,1,6,2400.0,-0.47900001111111107,130,207
2025-08-01,1,6,3600.0,-0.47788889999999995,130,207
2025-08-01,1,6,4800.0,-0.4770000111111112,130,207
2025-08-01,1,6,6000.0,-0.47544445555555553,130,207
2025-08-01,1,6,7200.0,-0.47455556666666665,130,207
2025-08-01,1,6,8400.0,-0.4743333444444444,130,207
2025-08-01,1,6,9600.0,-0.4716666777777777,130,207
2025-08-01,1,6,10800.0,-0.38231999099999997,130,207
2025-08-01,1,5,1200.0,-0.4743333444444444,129,206
2025-08-01,1,5,2400.0,-0.4716666777777777,129,206
2025-08-01,1,5,3600.0,-0.41255556666666665,129,206
2025-08-01,1,5,4800.0,-0.397979991,129,206
2025-08-01,1,5,6000.0,-0.39554999099999993,129,206
2025-08-01,1,5,7200.0,-0.395009991,129,206
2025-08-01,1,5,8400.0,-0.393659991,129,206
2025-08-01,1,5,9600.0,-0.39302999099999997,129,206
2025-08-01,1,5,10800.0,-0.38231999099999997,129,206
2025-08-01,1,4,1200.0,-0.4743333444444444,128,205
2025-08-01,1,4,2400.0,-0.47166667777777777,128,205
2025-08-01,1,4,3600.0,-0.41255556666666665,128,205
2025-08-01,1,4,4800.0,-0.397979991,128,205
2025-08-01,1,4,6000.0,-0.395549991,128,205
2025-08-01,1,4,7200.0,-0.395009991,128,205
2025-08-01,1,4,8400.0,-0.393659991,128,205
2025-08-01,1,4,9600.0,-0.39302999099999997,128,205
2025-08-01,1,4,10800.0,-0.38231999099999997,128,205
2025-08-01,1,3,1200.0,-0.47900001111111107,134,204
2025-08-01,1,3,2400.0,-0.47900001111111107,134,204
2025-08-01,1,3,3600.0,-0.47788889999999995,134,204
2025-08-01,1,3,4800.0,-0.4770000111111111,134,204
2025-08-01,1,3,6000.0,-0.47544445555555553,134,204
2025-08-01,1,3,7200.0,-0.47455556666666665,134,204
2025-08-01,1,3,8400.0,-0.4743333444444444,134,204
2025-08-01,1,3,9600.0,-0.47166667777777777,134,204
2025-08-01,1,3,10800.0,-0.38231999099999997,134,204
2025-08-01,1,2,1200.0,-0.47900001111111107,133,210
2025-08-01,1,2,2400.0,-0.47900001111111107,133,210
2025-08-01,1,2,3600.0,-0.47788889999999995,133,210
2025-08-01,1,2,4800.0,-0.4761111222222222,133,210
2025-08-01,1,2,6000.0,-0.47544445555555553,133,210
2025-08-01,1,2,7200.0,-0.47455556666666665,133,210
2025-08-01,1,2,8400.0,-0.4743333444444444,133,210
2025-08-01,1,2,9600.0,-0.4716666777777778,133,210
2025-08-01,1,2,10800.0,-0.38231999099999997,133,210
2025-08-01,1,1,1200.0,-0.47900001111111107,132,209
2025-08-01,1,1,2400.0,-0.47900001111111107,132,209
2025-08-01,1,1,3600.0,-0.47788889999999995,132,209
2025-08-01,1,1,4800.0,-0.4770000111111111,132,209
2025-08-01,1,1,6000.0,-0.47544445555555553,132,209
2025-08-01,1,1,7200.0,-0.47455556666666665,132,209
2025-08-01,1,1,8400.0,-0.4743333444444444,132,209
2025-08-01,1,1,9600.0,-0.4716666777777778,132,209
2025-08-01,1,1,10800.0,-0.38231999099999997,132,209
2025-08-01,1,0,1200.0,-0.47900001111111107,131,208
2025-08-01,1,0,2400.0,-0.47900001111111107,131,208
2025-08-01,1,0,3600.0,-0.47788889999999995,131,208
2025-08-01,1,0,4800.0,-0.4770000111111111,131,208
2025-08-01,1,0,6000.0,-0.47544445555555553,131,208
2025-08-01,1,0,7200.0,-0.47455556666666665,131,208
2025-08-01,1,0,8400.0,-0.4743333444444444,131,208
2025-08-01,1,0,9600.0,-0.47166667777777777,131,208
2025-08-01,1,0,10800.0,-0.38231999099999997,131,208
2025-08-01,2,6,1200.0,-0.47900001111111107,130,207
2025-08-01,2,6,2400.0,-0.47900001111111107,130,207
2025-08-01,2,6,3600.0,-0.47788889999999995,130,207
2025-08-01,2,6,4800.0,-0.4761111222222222,130,207
2025-08-01,2,6,6000.0,-0.47544445555555553,130,207
2025-08-01,2,6,7200.0,-0.47455556666666665,130,207
2025-08-01,2,6,8400.0,-0.4743333444444444,130,207
2025-08-01,2,6,9600.0,-0.4716666777777777,130,207
2025-08-01,2,6,10800.0,-0.38231999099999997,130,207
2025-08-01,2,5,1200.0,-0.4743333444444444,129,206
2025-08-01,2,5,2400.0,-0.4716666777777777,129,206
2025-08-01,2,5,3600.0,-0.41255556666666665,129,206
2025-08-01,2,5,4800.0,-0.397979991,129,206
2025-08-01,2,5,6000.0,-0.39554999099999993,129,206
2025-08-01,2,5,7200.0,-0.395009991,129,206
2025-08-01,2,5,8400.0,-0.393659991,129,206
2025-08-01,2,5,9600.0,-0.39302999099999997,129,206
2025-08-01,2,5,10800.0,-0.38231999099999997,129,206
2025-08-01,2,4,1200.0,-0.4743333444444444,128,205
2025-08-01,2,4,2400.0,-0.47166667777777777,128,205
2025-08-01,2,4,3600.0,-0.41255556666666665,128,205
2025-08-01,2,4,4800.0,-0.397979991,128,205
2025-08-01,2,4,6000.0,-0.395549991,128,205
2025-08-01,2,4,7200.0,-0.395009991,128,205
2025-08-01,2,4,8400.0,-0.393659991,128,205
2025-08-01,2,4,9600.0,-0.39302999099999997,128,205
2025-08-01,2,4,10800.0,-0.38231999099999997,128,205
2025-08-01,2,3,1200.0,-0.47900001111111107,134,204
2025-08-01,2,3,2400.0,-0.47900001111111107,134,204
2025-08-01,2,3,3600.0,-0.47788889999999995,134,204
2025-08-01,2,3,4800.0,-0.4770000111111111,134,204
2025-08-01,2,3,6000.0,-0.47544445555555553,134,204
2025-08-01,2,3,7200.0,-0.47455556666666665,134,204
2025-08-01,2,3,8400.0,-0.4743333444444444,134,204
2025-08-01,2,3,9600.0,-0.47166667777777777,134,204
2025-08-01,2,3,10800.0,-0.38231999099999997,134,204
2025-08-01,2,2,1200.0,-0.47900001111111107,133,210
2025-08-01,2,2,2400.0,-0.47900001111111107,133,210
2025-08-01,2,2,3600.0,-0.47788889999999995,133,210
2025-08-01,2,2,4800.0,-0.4761111222222222,133,210
2025-08-01,2,2,6000.0,-0.47544445555555553,133,210
2025-08-01,2,2,7200.0,-0.47455556666666665,133,210
2025-08-01,2,2,8400.0,-0.4743333444444444,133,210
2025-08-01,2,2,9600.0,-0.4716666777777778,133,210
2025-08-01,2,2,10800.0,-0.38231999099999997,133,210
2025-08-01,2,1,1200.0,-0.47900001111111107,132,209
2025-08-01,2,1,2400.0,-0.47900001111111107,132,209
2025-08-01,2,1,3600.0,-0.47788889999999995,132,209
2025-08-01,2,1,4800.0,-0.4770000111111111,132,209
2025-08-01,2,1,6000.0,-0.47544445555555553,132,209
2025-08-01,2,1,7200.0,-0.47455556666666665,132,209
2025-08-01,2,1,8400.0,-0.4743333444444444,132,209
2025-08-01,2,1,9600.0,-0.4716666777777778,132,209
2025-08-01,2,1,10800.0,-0.38231999099999997,132,209
2025-08-01,2,0,1200.0,-0.47900001111111107,131,208
2025-08-01,2,0,2400.0,-0.47900001111111107,131,208
2025-08-01,2,0,3600.0,-0.47788889999999995,131,208
2025-08-01,2,0,4800.0,-0.4770000111111111,131,208
2025-08-01,2,0,6000.0,-0.47544445555555553,131,208
2025-08-01,2,0,7200.0,-0.47455556666666665,131,208
2025-08-01,2,0,8400.0,-0.4743333444444444,131,208
2025-08-01,2,0,9600.0,-0.47166667777777777,131,208
2025-08-01,2,0,10800.0,-0.38231999099999997,131,208
2025-09-01,1,6,1200.0,-0.47900001111111107,165,235
2025-09-01,1,6,2400.0,-0.47900001111111107,165,235
2025-09-01,1,6,3600.0,-0.47788889999999995,165,235
2025-09-01,1,6,4800.0,-0.4761111222222221,165,235
2025-09-01,1,6,6000.0,-0.47544445555555553,165,235
2025-09-01,1,6,7200.0,-0.47455556666666665,165,235
2025-09-01,1,6,8400.0,-0.4743333444444444,165,235
2025-09-01,1,6,9600.0,-0.47166667777777777,165,235
2025-09-01,1,6,10800.0,-0.38231999099999997,165,235
2025-09-01,1,5,1200.0,-0.47433334444444447,164,241
2025-09-01,1,5,2400.0,-0.4716666777777778,164,241
2025-09-01,1,5,3600.0,-0.41255556666666665,164,241
2025-09-01,1,5,4800.0,-0.397979991,164,241
2025-09-01,1,5,6000.0,-0.39554999099999993,164,241
2025-09-01,1,5,7200.0,-0.39500999100000006,164,241
2025-09-01,1,5,8400.0,-0.393659991,164,241
2025-09-01,1,5,9600.0,-0.3930299909999999,164,241
2025-09-01,1,5,10800.0,-0.382319991,164,241
2025-09-01,1,4,1200.0,-0.47455556666666665,163,240
2025-09-01,1,4,2400.0,-0.4720000111111111,163,240
2025-09-01,1,4,3600.0,-0.41255556666666665,163,240
2025-09-01,1,4,4800.0,-0.399509991,163,240
2025-09-01,1,4,6000.0,-0.396089991,163,240
2025-09-01,1,4,7200.0,-0.39536999100000003,163,240
2025-09-01,1,4,8400.0,-0.394019991,163,240
2025-09-01,1,4,9600.0,-0.393389991,163,240
2025-09-01,1,4,10800.0,-0.38231999099999997,163,240
2025-09-01,1,3,1200.0,-0.47900001111111107,162,239
2025-09-01,1,3,2400.0,-0.47900001111111107,162,239
2025-09-01,1,3,3600.0,-0.47788889999999995,162,239
2025-09-01,1,3,4800.0,-0.47611112222222224,162,239
2025-09-01,1,3,6000.0,-0.47544445555555553,162,239
2025-09-01,1,3,7200.0,-0.47455556666666665,162,239
2025-09-01,1,3,8400.0,-0.47433334444444447,162,239
2025-09-01,1,3,9600.0,-0.4716666777777778,162,239
2025-09-01,1,3,10800.0,-0.38231999099999997,162,239
2025-09-01,1,2,1200.0,-0.47900001111111107,161,238
2025-09-01,1,2,2400.0,-0.47900001111111107,161,238
2025-09-01,1,2,3600.0,-0.47788889999999995,161,238
2025-09-01,1,2,4800.0,-0.47611112222222224,161,238
2025-09-01,1,2,6000.0,-0.47544445555555553,161,238
2025-09-01,1,2,7200.0,-0.47455556666666665,161,238
2025-09-01,1,2,8400.0,-0.4743333444444444,161,238
2025-09-01,1,2,9600.0,-0.4716666777777778,161,238
2025-09-01,1,2,10800.0,-0.38231999099999997,161,238
2025-09-01,1,1,1200.0,-0.47900001111111107,160,237
2025-09-01,1,1,2400.0,-0.47900001111111107,160,237
2025-09-01,1,1,3600.0,-0.47788889999999995,160,237
2025-09-01,1,1,4800.0,-0.47700001111111107,160,237
2025-09-01,1,1,6000.0,-0.47544445555555553,160,237
2025-09-01,1,1,7200.0,-0.47455556666666665,160,237
