month,stage,mean_cost,delta_mean,ci_low95,ci_high95,indistinguishable,window,half,features,k,blend,rho
9,conditional,45789.954268033645,553.0144241427522,192.71853048343004,953.0226844658058,False,14,7.0,season,28,1.0,0.5
9,conditional,45551.4640359791,314.52419208820754,160.99328938040648,468.57146916703493,False,14,7.0,season,42,0.25,0.5
9,conditional,45842.32318618531,605.383342294426,279.9277061159284,923.6118827993517,False,14,7.0,season,42,0.5,0.5
9,conditional,46177.76708155371,940.827237662816,496.06652677006537,1400.2388271969255,False,14,7.0,season,42,0.75,0.5
9,conditional,46571.81542517986,1334.875581288982,844.912075444195,1854.2335688016128,False,14,7.0,season,42,1.0,0.5
9,conditional,45561.23841021491,324.2985663240225,126.6487070353878,498.0564431176483,False,14,7.0,weekday,14,0.25,0.5
9,conditional,45890.312338454896,653.37249456401,283.37532289473404,994.8457617458977,False,14,7.0,weekday,14,0.5,0.5
9,conditional,46291.19912484696,1054.2592809560706,614.4883421444665,1490.6231328835715,False,14,7.0,weekday,14,0.75,0.5
9,conditional,46624.9672824323,1388.0274385414107,912.4653263233907,1870.360359565137,False,14,7.0,weekday,14,1.0,0.5
9,conditional,45758.76467420099,521.8248303101074,307.8444526080069,717.6482849254356,False,14,7.0,weekday,21,0.25,0.5
9,conditional,46287.62642152423,1050.6865776333489,643.9295522805455,1416.8846747115297,False,14,7.0,weekday,21,0.5,0.5
9,conditional,46905.17896873155,1668.2391248406532,1186.027293381007,2130.841880643224,False,14,7.0,weekday,21,0.75,0.5
9,conditional,47446.00078871023,2209.060944819341,1681.201467475022,2740.1316858388986,False,14,7.0,weekday,21,1.0,0.5
9,conditional,45793.63295700025,556.6931131093692,334.996751418479,767.1644151245983,False,14,7.0,weekday,28,0.25,0.5
9,conditional,46405.768508140834,1168.8286642499388,766.7261153633278,1567.8376547121627,False,14,7.0,weekday,28,0.5,0.5
9,conditional,47081.87582654814,1844.9359826572447,1321.5742360442475,2391.678993433276,False,14,7.0,weekday,28,0.75,0.5
9,conditional,47709.339544763105,2472.3997008722167,1891.2608962904617,3092.5765994367216,False,14,7.0,weekday,28,1.0,0.5
9,conditional,45861.60286393311,624.6630200422235,409.62270732013513,871.4720773618512,False,14,7.0,weekday,42,0.25,0.5
9,conditional,46590.96781877374,1354.027974882851,908.3640494400345,1860.1494246014063,False,14,7.0,weekday,42,0.5,0.5
9,conditional,47356.07375985688,2119.133915965992,1468.522394065408,2840.303691459809,False,14,7.0,weekday,42,0.75,0.5
9,conditional,48043.198971882346,2806.259127991458,2069.7426674448852,3633.436011518437,False,14,7.0,weekday,42,1.0,0.5
9,conditional,45593.96843970724,357.0285958163578,115.06773394109588,563.2157874156563,False,14,7.0,level,14,0.25,0.5
9,conditional,45991.923589056125,754.9837451652329,347.956569467233,1107.7271249014373,False,14,7.0,level,14,0.5,0.5
9,conditional,46488.9436184722,1252.0037745813108,772.9095362914425,1712.2531741401197,False,14,7.0,level,14,0.75,0.5
9,conditional,46914.07352676404,1677.133682873153,1156.8664384006133,2190.841127877773,False,14,7.0,level,14,1.0,0.5
9,conditional,45778.99524339599,542.055399505098,308.1451014420948,758.8809210156103,False,14,7.0,level,21,0.25,0.5
9,conditional,46334.5008853983,1097.5610415074095,641.9615737687946,1524.7671483827592,False,14,7.0,level,21,0.5,0.5
9,conditional,47011.41489859113,1774.4750547002502,1233.1015201476446,2323.908392587814,False,14,7.0,level,21,0.75,0.5
9,conditional,47630.40909753243,2393.4692536415355,1800.678256943498,3011.5127027796975,False,14,7.0,level,21,1.0,0.5
9,conditional,45850.53544036717,613.5955964762821,380.1814426458083,849.462158850465,False,14,7.0,level,28,0.25,0.5
9,conditional,46514.05963516981,1277.1197912789212,825.5280196115934,1743.3285726162753,False,14,7.0,level,28,0.5,0.5
9,conditional,47284.49139702871,2047.5515531378205,1517.5097780867472,2640.657877333161,False,14,7.0,level,28,0.75,0.5
9,conditional,47957.62880466391,2720.688960773017,2127.5566913999305,3409.1097003797654,False,14,7.0,level,28,1.0,0.5
9,conditional,45917.24180143389,680.3019575430001,446.7004253995274,932.6223207118285,False,14,7.0,level,42,0.25,0.5
9,conditional,46717.95664964975,1481.0168057588578,1032.2993213728885,1979.0176696910457,False,14,7.0,level,42,0.5,0.5
9,conditional,47517.48133126918,2280.5414873782925,1647.000722322674,2970.893918954929,False,14,7.0,level,42,0.75,0.5
9,conditional,48236.343937671445,2999.404093780555,2261.129133988779,3796.699181474209,False,14,7.0,level,42,1.0,0.5
9,rho,45241.43144638954,0.0,0.0,0.0,True,14,7.0,season,14,0.25,0.0
9,rho,45250.765654571565,9.334208182022328,-3.822084222385456,31.824708768452442,True,14,7.0,season,14,0.25,0.25
9,rho,45266.79074330676,25.359296917217545,-8.051254379697985,84.96671231503483,True,14,7.0,season,14,0.25,0.5
9,rho,45329.020309513275,87.58886312373059,-3.930675548444491,184.7367634082657,True,14,7.0,season,14,0.25,0.75
9,rho,45902.798293667474,661.3668472779316,397.43983826169773,925.1823533721896,False,14,7.0,season,14,0.25,1.0
10,global,40042.047630295296,0.0,0.0,0.0,True,14,7.0,none,21,0.0,0.5
10,global,40165.53441691001,123.48678661471509,-23.82449145451314,304.7190860300891,True,14,14.0,none,21,0.0,0.5
10,global,40177.809434530034,135.76180423474338,-27.09314685568548,311.81003726410876,True,14,28.0,none,21,0.0,0.5
10,global,40191.07916910334,149.03153880804504,-61.96190243169183,371.8692154762144,True,14,,none,21,0.0,0.5
10,global,40108.490384096396,66.44275380109961,-61.58090369439287,215.84504124611382,True,21,7.0,none,21,0.0,0.5
10,global,40185.182346063004,143.13471576770453,-65.32665268289459,403.825051194163,True,21,14.0,none,21,0.0,0.5
10,global,40240.64651106763,198.59888077233805,-64.81642652591495,525.786018889913,True,21,28.0,none,21,0.0,0.5
10,global,40251.44970895693,209.40207866162694,-98.63379038493663,578.8396228959846,True,21,,none,21,0.0,0.5
10,global,40127.848631704976,85.80100140967599,-71.29038737578182,280.15743357626064,True,28,7.0,none,21,0.0,0.5
10,global,40267.33309631864,225.28546602334478,-84.28325347986635,609.01365716092,True,28,14.0,none,21,0.0,0.5
10,global,40352.801921346734,310.75429105143655,-109.58110346332096,818.7892414209417,True,28,28.0,none,21,0.0,0.5
10,global,40423.228304947144,381.1806746518479,-145.5366693459052,1008.3638373773921,True,28,,none,21,0.0,0.5
10,global,40184.374180359315,142.32655006401296,-35.05576636716886,389.30827070835863,True,42,7.0,none,21,0.0,0.5
10,global,40534.13291382261,492.0852835273133,98.18346073296323,984.9392875401242,False,42,14.0,none,21,0.0,0.5
10,global,40790.95233886875,748.9047085734521,212.21833302285748,1391.968099454217,False,42,28.0,none,21,0.0,0.5
10,global,41111.986500953404,1069.9388706581096,454.44732227290325,1806.1514079462581,False,42,,none,21,0.0,0.5
10,global,40219.61841968424,177.57078938894102,-5.309400205060859,427.63503313634766,True,56,7.0,none,21,0.0,0.5
10,global,40667.639514098395,625.5918838031037,192.83861371294833,1152.4912646729997,False,56,14.0,none,21,0.0,0.5
10,global,41078.94359591312,1036.895965617825,400.8009089531721,1742.7498424531595,False,56,28.0,none,21,0.0,0.5
10,global,41577.9122264522,1535.8645961569048,710.0489170961924,2397.9718106506925,False,56,,none,21,0.0,0.5
10,conditional,40191.07916910334,113.81845507059526,-115.12628075442507,356.70589357403185,True,14,,none,21,0.0,0.5
10,conditional,40193.335342943705,116.07462891095781,-49.85299754300284,298.16502915091456,True,14,,season,14,0.25,0.5
10,conditional,40167.37874456255,90.11803052980092,-60.89877627041461,275.17476709339746,True,14,,season,14,0.5,0.5
10,conditional,40098.93496345842,21.674249425671796,-50.63164582690171,107.20314247811582,True,14,,season,14,0.75,0.5
10,conditional,40077.260714032745,0.0,0.0,0.0,True,14,,season,14,1.0,0.5
10,conditional,40179.090379873676,101.82966584093654,-119.861522631586,345.6759286729176,True,14,,season,21,0.25,0.5
10,conditional,40166.439548480805,89.1788344480573,-89.08333104000603,310.91933611036933,True,14,,season,21,0.5,0.5
10,conditional,40141.75499036533,64.49427633258122,-105.85984086726702,280.6588591857848,True,14,,season,21,0.75,0.5
10,conditional,40149.305282914866,72.04456888212198,-110.2090109533449,301.01537838440436,True,14,,season,21,1.0,0.5
10,conditional,40163.41160394969,86.15088991694029,-128.13629346381762,337.2693203840583,True,14,,season,28,0.25,0.5
10,conditional,40162.691549469266,85.43083543652747,-130.1643130419198,374.78482971456936,True,14,,season,28,0.5,0.5
10,conditional,40197.73470732504,120.47399329229674,-119.0669841483352,457.2548755576321,True,14,,season,28,0.75,0.5
10,conditional,40260.29779284472,183.03707881197184,-119.36681581397204,594.0135722163132,True,14,,season,28,1.0,0.5
10,conditional,40223.58430592615,146.32359189340283,-73.93466623633834,438.13918802214863,True,14,,season,42,0.25,0.5
10,conditional,40341.25114570268,263.9904316699335,6.9489499951092535,626.1258586025574,False,14,,season,42,0.5,0.5
10,conditional,40503.33294378874,426.0722297559835,34.61737978009666,942.48906010491,False,14,,season,42,0.75,0.5
10,conditional,40688.31749478406,611.0567807513117,100.43096599818328,1261.553224452471,False,14,,season,42,1.0,0.5
10,conditional,40150.541118316265,73.280404283517,-171.48150679569574,391.82054582887497,True,14,,weekday,14,0.25,0.5
10,conditional,40264.50245523562,187.2417412028712,-158.0216265226584,635.0342641155313,True,14,,weekday,14,0.5,0.5
10,conditional,40450.6245888946,373.363874861852,-80.82843146743521,957.2854304157306,True,14,,weekday,14,0.75,0.5
10,conditional,40610.830680683546,533.5699666508003,-44.24016507754024,1255.6127417119126,True,14,,weekday,14,1.0,0.5
10,conditional,40225.1202471453,147.85953311256077,-96.72868067030484,499.4542464193999,True,14,,weekday,21,0.25,0.5
10,conditional,40385.54032571077,308.27961167802243,-113.89181529101286,878.8500936828967,True,14,,weekday,21,0.5,0.5
10,conditional,40606.708368548694,529.4476545159474,-97.13018624135283,1326.6745799684595,True,14,,weekday,21,0.75,0.5
10,conditional,40804.94163364402,727.680919611274,-104.75766590663274,1748.5574092807851,True,14,,weekday,21,1.0,0.5
10,conditional,40269.30631454189,192.04560050915072,-58.6390983354899,550.2800150346222,True,14,,weekday,28,0.25,0.5
10,conditional,40500.22364351226,422.9629294795145,-25.149918035685676,1017.4191995632401,True,14,,weekday,28,0.5,0.5
10,conditional,40812.95841490213,735.6977008693925,22.748070472277004,1613.198075160359,False,14,,weekday,28,0.75,0.5
10,conditional,41096.86958341374,1019.6088693809917,93.65007769462443,2127.158359476313,False,14,,weekday,28,1.0,0.5
10,conditional,40383.03871355373,305.7779995209876,4.539407697155036,689.7243141913002,False,14,,weekday,42,0.25,0.5
10,conditional,40856.827207762384,779.5664937296443,236.97948538401792,1436.9001636456726,False,14,,weekday,42,0.5,0.5
10,conditional,41340.13368128425,1262.8729672515099,437.121091933495,2243.276379032523,False,14,,weekday,42,0.75,0.5
10,conditional,41762.92310125369,1685.662387220941,613.3474707829446,2907.7004667409683,False,14,,weekday,42,1.0,0.5
10,conditional,40199.21542741461,121.95471338186074,-111.25427192739718,411.7752488371226,True,14,,level,14,0.25,0.5
10,conditional,40297.83419991115,220.57348587840542,-127.85526636725298,650.3566795793968,True,14,,level,14,0.5,0.5
10,conditional,40479.96082749232,402.7001134595734,-86.8659935600699,976.09171314306,True,14,,level,14,0.75,0.5
10,conditional,40694.145011216744,616.8842971840079,72.91525016262634,1293.871786009377,False,14,,level,14,1.0,0.5
10,conditional,40310.16127595276,232.90056192001776,-12.464097285442037,563.1777323798766,True,14,,level,21,0.25,0.5
10,conditional,40560.98589454623,483.72518051348794,51.23220423801898,1036.5101362848768,False,14,,level,21,0.5,0.5
10,conditional,40869.609255891395,792.3485418586463,178.2243116674594,1565.8928147081747,False,14,,level,21,0.75,0.5
10,conditional,41156.75915253676,1079.4984385040113,296.9313621307287,2030.2657253983216,False,14,,level,21,1.0,0.5
10,conditional,40390.08085040155,312.8201363688037,44.374464637459546,661.9982368523889,False,14,,level,28,0.25,0.5
10,conditional,40783.67490189706,706.4141878643146,240.75371173389837,1278.350528641214,False,14,,level,28,0.5,0.5
10,conditional,41235.33311753959,1158.0724035068438,460.202992041124,1975.21102775813,False,14,,level,28,0.75,0.5
10,conditional,41625.854328654066,1548.5936146213269,667.1679278927368,2571.6631157371176,False,14,,level,28,1.0,0.5
10,conditional,40472.74737019291,395.4866561601645,81.90176338556759,758.6294436751249,False,14,,level,42,0.25,0.5
10,conditional,41074.76546363663,997.504749603885,401.14263730591495,1599.0670546588356,False,14,,level,42,0.5,0.5
10,conditional,41669.40023801729,1592.1395239845456,710.6904237529959,2440.7404514114764,False,14,,level,42,0.75,0.5
10,conditional,42192.36614271656,2115.1054286838194,1021.1370007471987,3121.558911145433,False,14,,level,42,1.0,0.5
10,rho,40225.24654065524,34.167371551898086,0.0,71.23460362504926,True,14,,none,21,0.0,0.0
10,rho,40207.55115531309,16.47198620974762,0.0,34.064852633162346,True,14,,none,21,0.0,0.25
10,rho,40191.07916910334,0.0,0.0,0.0,True,14,,none,21,0.0,0.5
10,rho,40223.85295213056,32.773783027217824,-26.944263772005062,132.75323808061304,True,14,,none,21,0.0,0.75
10,rho,40768.69425535624,577.6150862528975,161.40154927529457,935.000987192928,False,14,,none,21,0.0,1.0
