date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,final_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,mean_price,balance_error,dynamics_error,soc_min,soc_max
2025-08-01,24187.6669151460,0.0000000000,0.0000000000,0.0000000000,24187.6669151460,24557.1867883107,41067.9136342151,41067.9136342151,0.0000000000,0.0000000000,0.0000000000,13374.1082181440,11639.1442666170,18081.5900160215,4376.1582889167,3480.4731667830,0.6663972222,0.0000000000,0.0000000000,1971.8071895517,10800.0000000000
2025-08-02,24419.4437305138,0.0000000000,-592.3523776924,0.0000000000,23827.0913528214,24143.7460379560,42856.2767960267,41477.2007863256,0.0000000000,0.0000000000,1379.0760097011,14265.7799518699,12246.0716747206,18530.4675758430,3480.4731667830,2712.9288182207,0.6621875000,0.0000000000,0.0000000000,1288.8648783895,10800.0000000000
2025-08-03,50341.6783146899,0.0000000000,-291.2262877993,140.5683767277,50191.0204036183,50411.7900792882,67208.2243665113,66518.5989977682,16.8850902976,0.0000000000,689.6253687431,18004.5928192631,15065.3346120777,756.7458975471,2712.9288182207,2177.8016754712,0.8333687500,0.0000000000,0.0000000000,1337.0644108615,10800.0000000000
2025-08-04,54056.0499681174,1776.2455246063,-1216.2044751221,0.0000000000,54616.0910176016,54245.4069618923,71908.1371406419,70082.6989465888,0.0000000000,1215.2603861292,3040.6985801823,19158.7714781642,14709.9485947960,218.2209798874,2177.8016754712,3076.3086782678,0.8447847222,0.0000000000,0.0000000000,2001.3269786083,10800.0000000000
2025-08-05,51550.5603506002,1226.2165266665,-329.1077446590,0.0000000000,52447.6691326077,52713.9696468171,68842.7475234629,69673.6055440860,0.0000000000,1509.2918346702,678.4338140471,18174.0798940999,15301.9457767298,1649.1616933826,3076.3086782678,2430.8186088135,0.8445958333,0.0000000000,0.0000000000,1897.7781402650,10800.0000000000
2025-08-06,58356.4521389767,0.0000000000,-2374.1049977297,0.0000000000,55982.3471412470,56230.9531566817,76650.9026646287,71271.8511314773,0.0000000000,0.0000000000,5379.0515331514,18369.1838761032,15421.3790217931,209.6470105006,2430.8186088135,1828.2185175362,0.8577486111,0.0000000000,0.0000000000,1402.7163235142,10800.0000000000
2025-08-07,57343.2641712808,566.3072716070,-1771.5674928020,0.0000000000,56138.0039500858,55150.1072482252,81406.0932137841,74402.5053040636,0.0000000000,418.1612595418,7421.7491692622,21360.2692706183,15146.6973752739,4800.9481587192,1828.2185175362,4222.7971107884,0.8411048611,0.0000000000,0.0000000000,1658.7829113409,10800.0000000000
2025-08-08,21268.9267980591,0.0000000000,0.0000000000,0.0000000000,21268.9267980591,22059.1963082121,38276.2657289080,38276.2657289080,0.0000000000,0.0000000000,0.0000000000,13990.7175328426,13056.4733998896,21566.8503459550,4222.7971107884,2307.2502238028,0.6379520833,0.0000000000,0.0000000000,1622.5537716018,10800.0000000000
2025-08-09,22619.3245832891,0.0000000000,-152.7381156678,0.0000000000,22466.5864676213,22633.3146532387,40106.4838589119,39858.1017053051,0.0000000000,0.0000000000,248.3821536067,14704.2207792669,12274.1404319338,18506.0923579720,2307.2502238028,1903.1151118833,0.6529750000,0.0000000000,0.0000000000,1597.9871288135,10800.0000000000
2025-08-10,54847.5904900062,17.6602986057,-580.2651408420,0.0000000000,54284.9856477699,53762.7563283626,73585.0331287693,71769.7343219849,0.0000000000,7.1693657312,1822.4681725157,19388.1386347845,14565.1363051640,1642.1129423643,1903.1151118833,3168.9550996738,0.8486909722,0.0000000000,0.0000000000,1458.0154727320,10800.0000000000
2025-08-11,49955.4377752134,890.8581740745,-808.2539442210,5351.9683914903,55390.0103965573,56008.1307433663,69142.8797609613,67769.7515297559,633.1165105134,722.3640218845,2095.4922530899,18191.8228427388,16083.8211051374,1733.6129693346,3168.9550996738,1670.6833190972,0.8396298611,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-08-12,55366.7569662913,1199.7498662199,-721.6920578060,0.0000000000,55844.8147747051,55423.8737255480,76346.0867147689,73821.2941853124,0.0000000000,627.4047806204,3152.1973100768,19561.3034215286,14926.3626127598,1425.8097265436,1670.6833190972,2691.0090509621,0.8573708333,0.0000000000,0.0000000000,1430.6939171076,10800.0000000000
2025-08-13,50890.9874786535,2153.0482742198,-14.2921012644,317.4470977739,53347.1907493829,53077.4612983283,69679.5466300839,72029.7083450520,38.0685556839,2390.3605729669,40.1988579987,19225.0403116538,14983.8612806265,1705.6184197087,2691.0090509621,3344.8105751988,0.8531652778,0.0000000000,0.0000000000,1254.8350189445,10800.0000000000
2025-08-14,51543.6633210048,2499.5478638314,0.0000000000,276.9474098906,54320.1585947269,54728.4356900468,68936.5022716572,72315.2197130269,32.4656620123,3378.7174413696,0.0000000000,18665.5299038865,16009.7456568617,3765.6101446810,3344.8105751988,2355.1812032948,0.8501201389,0.0000000000,0.0000000000,1207.2507493978,10800.0000000000
2025-08-15,22400.8161763191,0.0000000000,0.0000000000,0.0000000000,22400.8161763191,22706.3675237367,39523.3896862259,39523.3896862259,0.0000000000,0.0000000000,0.0000000000,13368.5744376944,11495.1130063780,20490.2013715761,2355.1812032948,1614.5504123553,0.6512152778,0.0000000000,0.0000000000,1243.9087226671,10800.0000000000
2025-08-16,23801.0924140583,99.0024752599,-1051.6638486990,725.9504367313,23574.3814773505,23631.1560935353,41789.9928474572,38860.3944430162,152.4714893667,105.4933169976,3035.0917214386,14596.5223210531,11947.0382890747,19434.1015337378,1614.5504123553,1476.9335134424,0.6473409722,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-08-17,53625.9040711088,781.7070849643,-1011.4553622850,475.5778518288,53871.7336456169,52959.0042557319,75670.3097674527,71657.0093132956,56.1531403617,440.2837214607,4453.5841756178,21793.6807540508,15661.7400000435,2415.8280829833,1476.9335134424,3689.3128587064,0.8399000000,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-08-18,51065.8875286329,570.4336077817,-892.8462975402,3024.9142744942,53768.3891133686,54617.6666542346,68457.7066095151,66259.3032414199,377.5205800451,339.9460450040,2538.3494130992,17598.7354278325,16107.6953520829,751.6681290487,3689.3128587064,1630.7354636636,0.8475611111,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
