date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,final_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,mean_price,balance_error,dynamics_error,soc_min,soc_max
2025-10-01,39979.0964954728,6.1029849335,-581.2590244087,0.0000000000,39403.9404559976,37722.5101020331,64930.5242481575,62537.8103255717,0.0000000000,6.0196132895,2398.7335358753,24404.4258385764,16099.5036291897,4571.3665828517,6379.6308622122,10455.2767511647,0.7381555556,0.0000000000,0.0000000000,1544.6142724655,10800.0000000000
2025-10-02,41132.6588675160,0.0000000000,-1685.2042701055,0.0000000000,39447.4545974105,40205.3403559977,64489.6489821678,58806.8417943512,0.0000000000,0.0000000000,5682.8071878165,16919.9177348967,15358.4796201968,5514.6205629846,10455.2767511647,8618.2253567975,0.7419722222,0.0000000000,0.0000000000,2178.0061185085,10800.0000000000
2025-10-03,10310.0963391678,0.0000000000,0.0000000000,0.0000000000,10310.0963391678,12556.2211609653,23305.5702167920,23305.5702167920,0.0000000000,0.0000000000,0.0000000000,12033.7886759600,14647.3448729248,18101.9727137568,8618.2253567975,3173.8075285784,0.5579645833,0.0000000000,0.0000000000,1247.8462856323,10800.0000000000
2025-10-04,13496.5879587593,0.0000000000,-224.0109024968,108.5008283330,13381.0778845956,13534.6235815143,30775.3152936218,30306.4707331042,35.0624748208,0.0000000000,468.8445605177,15538.4455650126,12921.1045879839,14628.2097975629,3173.8075285784,2801.6256615521,0.5858305556,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-10-05,46357.5066726624,0.0000000000,-2333.3979021830,0.0000000000,44024.1087704794,40724.3350017398,77201.5287783640,68611.6920454212,0.0000000000,0.0000000000,8589.8367329428,29075.8147439159,16352.8730379688,1152.7892728074,2801.6256615521,10800.0000000000,0.7525611111,0.0000000000,0.0000000000,1378.6346590903,10800.0000000000
2025-10-06,37990.2102012492,2670.3502729566,-17.3230530602,0.0000000000,40643.2374211455,40801.0811376266,58123.1797683610,61420.0093162712,0.0000000000,3336.1500026560,39.3204547458,20100.6220144262,16625.8437464431,212.1217982881,10800.0000000000,10417.4000947134,0.7684895833,0.0000000000,0.0000000000,1494.7930873763,10800.0000000000
2025-10-07,38277.0381382823,3020.0267009859,-252.5468820772,0.0000000000,41044.5179571911,41156.5267772056,60174.1769940879,62157.2979847363,0.0000000000,2651.6797836548,668.5587930064,20286.2091803865,16676.1794070578,775.7052114076,10417.4000947134,10145.9001269971,0.7657534722,0.0000000000,0.0000000000,1955.9767036851,10800.0000000000
2025-10-08,34945.7849580871,2136.7862100839,-226.3793712870,1075.9965905200,37932.1883874039,40187.9716144083,53492.3654267519,54132.4762506783,210.6507562339,1533.7827240121,893.6719000856,14629.7936589200,16771.1789554934,6.0166368190,10145.9001269971,4678.0711361435,0.7606854167,0.0000000000,0.0000000000,1200.0000000000,10760.1388687737
2025-10-09,44703.5048948915,0.0000000000,-3004.8062840276,6640.9857114863,48339.6843223502,46929.5950806164,73082.1193057963,62414.0595795681,1072.7908645039,0.0000000000,10668.0597262282,24388.8220741699,16678.8018299717,16.8485165405,4678.0711361435,8096.0089695945,0.7578034722,0.0000000000,0.0000000000,1200.0000000000,10770.2949325281
2025-10-10,10587.1608978183,84.6007946031,-48.8564614861,509.4095487451,11132.3147796804,13822.7600584224,24351.5649978752,24288.2191127652,149.3413390103,99.7926713866,163.1385564966,12526.8261792274,16016.0011571834,18583.1245130648,8096.0089695945,1574.5956895843,0.5595319444,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-10-11,13444.8925382602,66.6590847437,-43.9351343103,0.0000000000,13467.6164886936,13242.9409005218,32103.6934096691,32022.0109362167,0.0000000000,70.0203098944,151.7027833467,17609.4455308920,13773.5156082230,14079.7674302144,1574.5956895843,2119.1904360282,0.5845513889,0.0000000000,0.0000000000,1571.8060552565,10800.0000000000
2025-10-12,43076.5732742886,1715.0461698585,-351.1627485747,105.1205901667,44545.5772857390,41203.1576434352,72521.8099497044,72053.3231476437,20.9299333333,1032.7587528937,1501.2455549544,29086.0484435578,16268.1293220555,741.3779761415,2119.1904360282,10220.9347885019,0.7663437500,0.0000000000,0.0000000000,1610.5495275650,10800.0000000000
2025-10-13,40470.2258391598,3271.4313372942,-1771.9803545396,0.0000000000,41969.6768219143,42338.6997359950,64544.9755798466,59905.1481676381,0.0000000000,2109.5067094026,6749.3341216111,19286.3675568795,16426.9902026382,18.3755133968,10220.9347885019,9326.4542534287,0.7646513889,0.0000000000,0.0000000000,1347.9555988884,10800.0000000000
2025-10-14,42436.2000160503,1342.8839240721,-997.8898913062,1003.4630658485,43784.6571146648,44048.7736475090,67205.1037335799,64854.5816002629,195.9216434034,1141.6837056454,3492.2058389624,21410.8341509808,17918.9523162234,784.7921255756,9326.4542534287,8686.2579712854,0.7730666667,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-10-15,43756.6312589483,557.3930062764,-1508.5940282733,922.3043323483,43727.7345692997,44135.1227202676,69623.8996364760,64871.9184784756,181.8905703502,341.4375319958,5093.4186899963,20505.8757818264,17498.4865642221,126.3961812215,8686.2579712854,7698.7833257935,0.7760555556,0.0000000000,0.0000000000,1200.0000000000,10744.1067354148
2025-10-16,42682.9765182297,1996.1363285253,-139.7862897984,1717.1626523297,46256.4892092864,45868.7877178504,66982.4500000965,68252.8410596533,303.1636581030,1606.3610588730,335.9699993161,23437.9576203839,18138.9654191765,290.5395665489,7698.7833257935,8638.5391628319,0.7822208333,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-10-17,9646.7986544380,596.4067334244,0.0000000000,2287.8604760692,12531.0658639316,15587.0386959374,22395.4423016252,23027.6473186239,439.0277082092,632.2050169987,0.0000000000,11733.0632887080,16170.4604826112,11899.8729040697,8638.5391628319,1231.1178086566,0.5888062500,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-10-18,13735.2573606442,434.2440898603,-400.0865649567,0.0000000000,13769.4148855478,13607.6126488713,32785.9213381769,31881.4965524698,0.0000000000,386.8922080068,1291.3169937139,17196.7204021468,13576.3680026903,12184.5508863466,1231.1178086566,1623.3128342662,0.5830680556,0.0000000000,0.0000000000,1231.1178086566,10800.0000000000
2025-10-19,48389.2416087739,1543.2179357591,-750.0542310257,1245.2861270975,50427.6914406048,47203.1025055932,77489.0200524052,76458.4230950641,244.7330843583,788.1562043299,1818.7531616710,30105.8806508253,17351.2439698847,62.7969651484,1623.3128342662,9439.4454534704,0.7893604167,0.0000000000,0.0000000000,1200.0000000000,10632.8201656092
2025-10-20,46952.3457583203,0.0000000000,-1293.0746405401,25.6710203800,45684.9421381602,45606.7914881218,73097.3400194653,69964.4045819303,4.9778980764,0.0000000000,3132.9354375350,22854.6575172400,18341.7850410758,1015.7276371758,9439.4454534704,9628.8760622355,0.7871270833,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-10-21,46913.6350667903,2734.0675458155,-1025.1753191527,0.0000000000,48622.5272934531,48380.6084359714,72647.1508243877,71969.4181806764,0.0000000000,1995.7573705221,2673.4900142334,22209.9491154323,17462.3068994167,759.1946146607,9628.8760622355,10215.2670445505,0.7953062500,0.0000000000,0.0000000000,1767.5298160006,10800.0000000000
2025-10-22,43781.7994019065,1154.4228886002,0.0000000000,1259.8965220196,46196.1188125263,46597.1308162550,67929.6264720095,68834.1856934997,212.9551489096,904.5592214902,0.0000000000,21269.5893466257,18103.1848310959,325.8396268796,10215.2670445505,9243.2476441849,0.7929506944,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-10-23,50096.6674340414,2290.0874050856,-4029.2063487931,472.1931982504,48829.7416885842,48927.5216010090,78650.6239397332,67211.9644715889,95.2095953693,1230.2877103900,12668.9471785342,21564.2806123521,17680.3765582301,43.7729795028,9243.2476441849,9006.2373528239,0.7813361111,0.0000000000,0.0000000000,1200.0000000000,10794.7638717596
2025-10-24,10528.2619899775,236.3990177183,0.0000000000,2522.9007686538,13287.5617763496,16496.2868203860,24091.6543012995,24331.1234258477,537.8066032184,239.4691245482,0.0000000000,12291.8231623680,16956.2886539757,11113.3448040071,9006.2373528239,1228.5574723155,0.5963583333,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-10-25,13382.1776614336,1095.6204622055,-2.7916450726,0.0000000000,14475.0064785664,14291.1918086075,32243.1475177190,33095.7274960994,0.0000000000,861.6571984333,9.0772200529,18483.1973512296,14570.3936717145,9784.4910832509,1228.5574723155,1674.1087865171,0.5985090278,0.0000000000,0.0000000000,1228.5574723155,10800.0000000000
2025-10-26,50439.1220204001,2945.8551456518,-2140.4863172106,1053.6843995313,52298.1752483726,49188.9411334705,80783.1731428943,76750.5418112231,206.0616227756,2100.3923815923,6133.0237132635,29291.4838784628,16943.2319359779,64.0394748472,1674.1087865171,9210.6310149360,0.7873305556,0.0000000000,0.0000000000,1200.0000000000,10677.4318294020
2025-10-27,42460.9556728316,3675.2263872332,-185.9013427339,91.0432922376,46041.3240095685,46421.8338794815,65434.2909522436,68353.3544357536,17.3415794738,3849.1168486187,930.0533651088,21180.2003931878,17986.0538741771,1623.9678295500,9210.6310149360,8288.3070641638,0.7828958333,0.0000000000,0.0000000000,1489.7936136343,10800.0000000000
2025-10-28,44265.1829825410,3927.1084198545,0.0000000000,1235.3242661529,49427.6156685485,48502.6027583823,68699.5968945798,72458.2076757713,187.3196821711,3758.6107811915,0.0000000000,23299.3530837744,16854.5377882299,228.2903623979,8288.3070641638,10530.4606304164,0.7930666667,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
