date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,final_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,mean_price,balance_error,dynamics_error,soc_min,soc_max
2025-12-01,63804.7840510438,6847.9434031828,-9.3590244700,6001.0161457733,76644.3845755300,76979.5386652755,85272.8013271448,89224.4056871153,927.2868100621,3981.5261047655,29.9217447951,22372.4445276981,18852.8268832013,333.1471193473,9944.9244824871,9132.5391316361,0.9076055556,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-12-02,68638.1835578006,7070.6543895261,-411.6636288830,4166.3359081888,79463.5102266324,79441.6608810890,90008.7265513063,93046.8172462110,640.2048054333,4080.0192724469,1041.9285775421,23134.1492679802,18690.9960272090,606.0588608732,9132.5391316361,9185.5001092528,0.9153138889,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-12-03,57587.0760838532,18638.8620927599,0.0000000000,951.3887592242,77177.3269358373,78057.9252253667,77452.5068860625,89882.4847107604,142.2333255605,12429.9778246979,0.0000000000,20831.9791627128,18794.9497539517,824.9400608930,9185.5001092528,7051.0038513036,0.9120326389,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-12-04,66020.6704644474,9257.2847287719,-713.0401153655,7034.5256365890,81599.4407144428,81389.2312348975,87490.7878361490,91448.6285247940,1136.9902945118,5256.1369457839,1298.2962571389,22715.4313398733,17940.9222820608,1039.9010114933,7051.0038513036,7560.5339660109,0.9050854167,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-12-05,17412.9526151781,4896.0745807203,0.0000000000,2053.0932902109,24362.1204861093,24179.5150461179,40040.5461024502,45384.5278224135,420.6826038176,5343.9817199634,0.0000000000,20785.4285584586,16437.8389142178,145.9930986570,7560.5339660109,8003.1542083817,0.7171770833,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-12-06,19530.0915657119,5209.4059941012,0.0000000000,1049.6878060104,25789.1853658235,25631.1395067294,43190.3988068750,48542.9849860411,209.5938542958,5352.5861791661,0.0000000000,20963.8558278260,16635.9423267435,760.0345225878,8003.1542083817,8386.2440903767,0.7271965278,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-12-07,68968.5930866009,5789.1686291091,-790.0825513023,3677.5451536148,77645.2243180225,77203.2488606747,91624.0710978305,93345.6550787934,543.4783387401,3765.2244712703,2043.6404903074,24481.5024492724,18865.8367510755,620.7864693365,8386.2440903767,9457.5554601936,0.9101083333,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-12-08,70143.7054802783,2040.7852060340,-469.1965607933,280.8806924240,71996.1748179429,71924.5376101798,93387.6376996072,93474.8547061764,39.9233448119,1352.6111012875,1265.3940947183,23594.8473742285,18955.5480583174,1028.2676184106,9457.5554601936,9631.1980322021,0.9085152778,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-12-09,68962.5793207669,1688.7842011226,-827.3095736979,483.2352747332,70307.2892229248,70308.3654771490,93270.8114754775,92230.7979610426,65.3600947083,900.4387120246,1940.4522264595,24216.0570383548,19617.3540758899,309.0008266193,9631.1980322021,9628.5892823993,0.9057770833,0.0000000000,0.0000000000,1422.5887165601,10800.0000000000
2025-12-10,66507.4164122104,4963.0755633765,-12.6534850526,113.9534514402,71571.7919419745,71715.8595769005,89351.7359407231,92890.2180709038,15.5218213499,3565.2036365573,26.7215063766,24636.8957193182,20270.1725897177,151.3982959866,9628.5892823993,9279.3814412105,0.9161590278,0.0000000000,0.0000000000,1265.1177278311,10799.3667339332
2025-12-11,67529.1558246850,1758.9080494453,-1026.5529577237,0.0000000000,68261.5109164066,68273.9046745427,91916.7016496042,90775.1101996112,0.0000000000,1172.1917404903,2313.7831904833,23672.3709352551,19201.6577430139,343.1423073700,9279.3814412105,9249.3400129246,0.8976340278,0.0000000000,0.0000000000,1237.8730871074,10800.0000000000
2025-12-12,18976.7610313046,2500.2085991557,-37.6042178772,0.0000000000,21439.3654125832,23136.3198347294,41628.5507393474,44334.6602506046,0.0000000000,2808.0282673947,101.9187561375,16319.8708337400,16921.0428085060,1221.4187420372,9249.3400129246,5136.0650871729,0.7237798611,0.0000000000,0.0000000000,1414.1158426431,10800.0000000000
