date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,final_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,mean_price,balance_error,dynamics_error,soc_min,soc_max
2025-07-01,49797.4588373050,20127.0584176814,0.0000000000,1398.9678499213,71323.4851049077,71593.0329713519,66773.8488125268,81253.9571217794,507.2476676218,14480.1083092526,0.0000000000,18090.2555618223,15241.1322456357,45.5374398814,1853.3613783996,1200.0000000000,0.8907618056,0.0000000000,0.0000000000,1200.0000000000,10109.2713529424
2025-07-02,48187.1694249862,13886.8547905537,0.0000000000,6848.5648638421,68922.5890793821,68922.5890793821,64299.9519773759,74770.0618059575,1493.6203219855,10470.1098285816,0.0000000000,17188.3881885526,13922.5944327276,93.1220054513,1200.0000000000,1200.0000000000,0.8753215278,0.0000000000,0.0000000000,1200.0000000000,10034.9485161654
2025-07-03,54684.8935067619,15101.6368944505,0.0000000000,4637.0831106482,74423.6135118606,74152.3258454614,73639.1962265734,83694.8859570131,1401.8022562075,10055.6897304397,0.0000000000,19860.5805010603,15495.2495492918,970.9383281188,1200.0000000000,1857.5785072967,0.9014361111,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-07-04,18407.3305094799,1472.1807481948,0.0000000000,29689.7136316597,49569.2248893344,49840.5125557336,32830.0475568325,34304.9299052270,5956.3988530015,1474.8823483945,0.0000000000,11535.7732564871,9935.7969943216,9780.4850293963,1857.5785072967,1200.0000000000,0.6903083333,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-07-05,18817.9851002690,7669.0873767522,0.0000000000,3731.9258035162,30218.9982805375,30218.9982805375,34809.9079326399,40200.0024849147,1562.4163767456,5390.0945522748,0.0000000000,13401.8669846645,10855.5122575782,10425.9841679073,1200.0000000000,1200.0000000000,0.6843187500,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-07-06,51256.9688109540,18674.4312479891,0.0000000000,5766.4631186216,75697.8631775646,75697.8631775646,67346.1318979427,82604.5984581094,1156.0800647267,15258.4665601667,0.0000000000,20096.1228779747,16277.8595311595,148.4336260209,1200.0000000000,1200.0000000000,0.8986708333,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-07-07,49331.4831018801,8895.3482901214,0.0000000000,14762.2029804144,72989.0343724159,72989.0343724159,66262.3546995501,74218.7434264212,2976.6532888925,7956.3887268711,0.0000000000,18990.2280326976,15382.0847064851,177.7706224345,1200.0000000000,1200.0000000000,0.8773902778,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-07-08,60272.4615948114,1583.5374137024,-723.1506445101,355.6273933236,61488.4757573273,61416.1079998311,81547.2596705204,80068.5809927675,43.0484294000,849.8344315194,2328.5131092723,21837.5267681708,17530.5246553615,233.2402926916,1200.0000000000,1375.4133631742,0.8836034722,0.0000000000,0.0000000000,1200.0000000000,10734.1262861581
2025-07-09,57944.6417756165,1331.2160793192,-268.6667878251,2291.1169015878,61298.3079686984,61273.2624565225,78351.6078573481,78326.5034062156,310.1716694123,662.4472151432,687.5516662758,19958.5947572286,16111.8243580884,731.1796598211,1375.4133631742,1436.1215801373,0.8791770833,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-07-10,54150.5176901380,4247.6753287583,0.0000000000,6138.4489254678,64536.6419443641,64572.7884146305,71268.9381840274,75890.4528343030,789.4233776856,4621.5146502756,0.0000000000,20241.1753079707,16474.2064053699,59.2839260545,1436.1215801373,1348.5055735666,0.8775076389,0.0000000000,0.0000000000,1200.0000000000,10645.0153405086
2025-07-11,23443.3747248814,768.2400962102,-44.2343013970,2711.3362258101,26878.7167455048,26939.9835449106,40581.8013530750,41182.4081598242,599.8216294727,751.5561457356,150.9493389865,13209.0632948942,10832.9962850742,6887.3856294769,1348.5055735666,1200.0000000000,0.7069465278,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-07-12,23044.9065767897,1582.6081166963,0.0000000000,104.2457914922,24731.7604849782,24696.0224099006,40870.2043903336,42059.1855620990,39.2639515978,1188.9811717653,0.0000000000,14185.7974713575,11412.5324699443,8240.9411789503,1200.0000000000,1286.6260909502,0.6942819444,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-07-13,59237.7784624488,39.8396732384,-2798.0331705769,3122.9693982432,59602.5543633534,59598.4261152308,80140.3234006337,73065.2324861903,372.1866629232,16.4609743780,7091.5518888214,20464.1569260305,16566.9612361840,272.5030592671,1286.6260909502,1296.6326175066,0.8542875000,0.0000000000,0.0000000000,1200.0000000000,10685.1228413350
2025-07-14,53606.3094506246,5088.0165558798,-38.5291826835,0.0000000000,58655.7968238208,58505.6542867523,73605.0601914093,76411.3468204161,0.0000000000,2973.5153969077,167.2287679010,19373.0200952092,15364.6066729570,595.2541814972,1296.6326175066,1660.5655110204,0.8722152778,0.0000000000,0.0000000000,1291.0155076168,10800.0000000000
2025-07-15,60146.1417987692,791.4666382622,-1876.5605227016,2568.5658747111,61629.6137890410,61504.3927762830,81843.0804046969,76482.4642454591,299.6608651115,329.6747430855,5690.2909023233,19443.1804191699,15475.8034480813,65.6975561487,1660.5655110204,1964.0907237385,0.8721083333,0.0000000000,0.0000000000,1200.0000000000,10762.9402385238
2025-07-16,57917.1526942249,755.1470497563,-41.2854722353,0.0000000000,58631.0142717459,58462.0592695014,76311.5483040373,76885.8284293561,0.0000000000,632.7546510089,58.4745256901,19149.5559989871,15142.5609037039,744.2699507397,1964.0907237385,2373.6234520447,0.8758020833,0.0000000000,0.0000000000,1651.8995215939,10800.0000000000
2025-07-17,58074.8338620203,1212.7352671498,-517.8346735451,165.6728241354,58935.4072797604,58907.8443762989,77909.6720547767,77223.6431427117,19.6251256729,974.6413247124,1660.6702367775,20354.1550055546,16426.7364087846,595.4336049479,2373.6234520447,2440.4336139498,0.8748208333,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-07-18,25230.5514705469,0.0000000000,-283.0538980660,0.0000000000,24947.4975724810,24902.7461937329,43932.9435176990,42981.1865652136,0.0000000000,0.0000000000,951.7569524854,13153.8705009807,10557.0088822933,9110.0768465262,2440.4336139498,2548.9071956176,0.6942027778,0.0000000000,0.0000000000,1604.5888816255,10800.0000000000
2025-07-19,25091.1925280478,205.1815005012,-709.6906428613,0.0000000000,24586.6833856877,24878.8187373762,43740.5860360542,41592.9591485442,0.0000000000,113.1951015518,2260.8219890618,13510.3902280110,11580.7164748524,12480.4663453856,2548.9071956176,1840.7956509915,0.6802993056,0.0000000000,0.0000000000,1423.6970937509,10800.0000000000
2025-07-20,59361.3779331041,579.8655946641,-1365.5238386978,0.0000000000,58575.7196890704,58361.0260079279,81896.8672568765,77851.1774990636,0.0000000000,309.8996616510,4355.5894194639,20365.3664640458,16027.5873375593,1423.4201559104,1840.7956509915,2361.1950935669,0.8676125000,0.0000000000,0.0000000000,1788.1666789646,10800.0000000000
2025-07-21,60171.9878308596,1664.9454556954,-206.3760128999,0.0000000000,61630.5572736551,61459.2550688869,80381.7141654218,80463.3597407737,0.0000000000,804.3587599359,722.7131845840,20662.9493749185,16363.2890586927,2173.9500745479,2361.1950935669,2776.4172435572,0.8791791667,0.0000000000,0.0000000000,1934.8506852438,10800.0000000000
2025-07-22,61057.2248663071,1274.8067644803,-1341.9746567484,1327.1580550163,62317.2150290553,62658.8626406694,81530.9414944186,80377.8235189813,160.1959149190,1664.0472173578,2817.1651927951,19522.4862665536,16558.5264679024,3778.9150185824,2776.4172435572,1948.2921413416,0.8751333333,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-07-23,67805.7462534265,0.0000000000,-4106.8491546328,330.8008114667,64029.6979102605,63990.7252704857,91489.6023877675,80824.9075848502,41.8835025045,0.0000000000,10664.6948029173,21788.5537275814,17563.7087557602,2425.3989988668,1948.2921413416,2042.7585453203,0.8755840278,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-07-24,69026.1386983285,0.0000000000,-2328.2428094922,0.0000000000,66697.8958888363,65832.7904860506,92135.8676927301,85764.5892007742,0.0000000000,0.0000000000,6371.2784919558,21145.8749909385,15240.9102205583,6243.1524303940,2042.7585453203,4139.7013476557,0.8774458333,0.0000000000,0.0000000000,2042.7585453203,10800.0000000000
2025-07-25,24539.9373800261,0.0000000000,0.0000000000,0.0000000000,24539.9373800261,24893.2207230678,41919.6277236009,41919.6277236009,0.0000000000,0.0000000000,0.0000000000,13411.6747522967,11634.1527730710,13636.7861777085,4139.7013476557,3283.3722101994,0.6769687500,0.0000000000,0.0000000000,2229.6540071317,10800.0000000000
2025-07-26,24015.6331485255,26.3174954947,-415.7301277131,610.2181625635,24236.4386788706,24673.8622729356,41609.6076532685,40888.7210160996,94.1041194485,21.8670672193,742.7537043882,14250.6554410854,12497.2811394165,10760.3592672124,3283.3722101994,2223.0941744913,0.6880090278,0.0000000000,0.0000000000,1200.0000000000,10800.0000000000
2025-07-27,60988.6891693182,1590.9609184366,-1427.2297678459,0.0000000000,61152.4203199088,61136.9918031237,82997.3953706178,79292.1427881348,0.0000000000,782.7470364277,4487.9996189107,20855.8315893028,16859.5659019167,1610.6873007487,2223.0941744913,2260.4916027341,0.8771312500,0.0000000000,0.0000000000,1234.5907978279,10800.0000000000
2025-07-28,63883.9881634128,111.3539974355,-743.9496354035,0.0000000000,63251.3925254448,63042.1230320372,86021.1122007726,84294.4729961935,0.0000000000,54.5799283622,1781.2191329413,21519.9312373313,16974.6178016724,1794.2823272012,2260.4916027341,2767.7432700296,0.8862368056,0.0000000000,0.0000000000,1978.2727305032,10800.0000000000
