method,seed,target,period,MAE_kW,RMSE_kW,WAPE,MASE,R2,bias_actual_minus_forecast_kW,underestimate_frequency,peak_MAE_kW,price_weighted_MAE_kW,daily_energy_MAE_kWh,ramp_MAE_kW
ManualWeekly,0,load,full_334,174.9850109508067,244.38366763526767,0.03790198970441341,0.9897581784817738,0.9698624685764118,3.8329376311952448,0.4927852628077179,224.25510641995803,177.21975755452777,2424.3974879990033,120.18217717578827
ManualWeekly,0,load,forecast_common_275,181.69673118156567,255.7171588043217,0.03902105655716429,0.9880411166469789,0.9668973069503543,13.414713146716329,0.5071464646464646,237.39353866666625,184.74768764717982,2697.510797121214,118.89564374748888
ManualWeekly,0,load,development_184,208.17218334088167,287.6383295139499,0.043868205032773416,1.02317853060046,0.95755634453147,0.09851428064526345,0.4778834541062802,251.19903858867886,213.66378483351164,3425.762958496382,126.51424421746734
ManualWeekly,0,load,holdout_61,141.81644666097432,193.6123953242873,0.031393466694934,0.9232715435812243,0.981449160545585,61.90204774248553,0.6065573770491803,229.4113546302609,139.12437462770637,1671.5003918852367,105.28646147884902
ManualWeekly,0,pv,full_334,162.2687010767156,321.1929825033676,0.06821298503588322,0.7558341695513031,0.9885115178603283,4.422254019045241,0.2823935462408516,493.19451422334424,170.05773327481546,2400.664014321357,54.66256635998732
ManualWeekly,0,pv,forecast_common_275,156.26436407539683,309.5377555563109,0.06432600464451824,0.7105177776602951,0.9895838095288579,-15.433205073232324,0.2582828282828283,471.2678722113997,163.86083477903443,2211.972359333333,53.77198166778677
ManualWeekly,0,pv,development_184,176.103340203373,337.54381560165064,0.06688829810859143,0.7009964390418275,0.9885023498313099,-15.926749318495508,0.2689085144927536,479.93830920215635,185.11475159055178,2528.41968136646,60.35410711788212
ManualWeekly,0,pv,holdout_61,88.34403193143376,185.48667180212888,0.05254459497635311,0.6891303949859844,0.9939869447082351,-39.802026288056204,0.1662112932604736,293.3373158946855,91.16147483670464,1216.3146850117096,30.98910783315046
ManualWeekly,0,net,full_334,279.29813789287493,401.20554539503013,0.09307031677779778,0.8521141240327811,0.9736527988961541,-0.5893163878499909,0.49800399201596807,256.03199173477856,284.5116847001705,3683.9919336149114,145.21710273083204
ManualWeekly,0,net,forecast_common_275,280.1657755958513,399.1766571366373,0.092592355557367,0.8263549860400071,0.9749189870988132,28.847918219948657,0.5283838383838384,262.7413862016592,285.9760529661834,3671.453574826838,143.9251545411316
ManualWeekly,0,net,development_184,315.4023547768935,437.13826445053394,0.10399016241978115,0.8324633082503896,0.9727049442558133,16.0252635991408,0.5064160628019324,284.6790340695416,323.99606415936245,4200.551236638199,155.1207098808257
ManualWeekly,0,net,holdout_61,197.80989538072444,281.7599339158687,0.06337453204842868,0.8128973014128457,0.9787833017102132,101.70407403054175,0.6361566484517304,182.1455793661625,196.23534415581005,2684.8870986299626,117.4116439396669
EqualWeekly,0,load,full_334,187.85316318716733,261.2809102442806,0.04068924885836734,1.0625436064946168,0.9655508365274552,6.737347296032936,0.4996465402528277,241.76834636694386,190.66983189136923,2936.1306879990016,118.20531912608348
EqualWeekly,0,load,forecast_common_275,197.32568698863636,275.261241431866,0.042377519628961156,1.073029167049567,0.9616439642744298,16.94225070328283,0.5154797979797979,257.88738101641417,201.083414296289,3319.034029121212,116.49465978893834
EqualWeekly,0,load,development_184,229.19177084654285,311.28555140166804,0.048297670870160264,1.1264910400468005,0.9502907522811499,0.13399845825784318,0.4820727657004831,271.4460518207547,235.9087392234324,4235.086371286232,124.11846502261328
EqualWeekly,0,load,holdout_61,150.08695899931698,204.73304061999397,0.033224284345192125,0.9771152893005315,0.979256925656294,78.15779623747723,0.6326275045537341,258.02930372582483,146.86758454346352,2034.433716939891,103.02368611429554
EqualWeekly,0,pv,full_334,240.38802813591568,435.6251696855067,0.10105205044001936,1.1197075246833097,0.9788672270828171,-30.367343761955258,0.2681719893546241,614.3055412889812,255.29858989086293,4542.685776085329,59.78007752083246
EqualWeekly,0,pv,forecast_common_275,251.143837667298,448.328617857506,0.10338300586840127,1.1419248557934103,0.978148835930202,-57.68675292361112,0.241010101010101,611.6217391666665,267.38972972361574,4813.5551536212115,59.987431586776864
EqualWeekly,0,pv,development_184,258.66066971524003,463.1727699433845,0.09824556402451189,1.029623902540178,0.9783511506557285,-48.51154438311443,0.2601147342995169,631.882975981132,275.40276077102277,4600.8818937273545,66.82412987040134
EqualWeekly,0,pv,holdout_61,223.52886324852005,404.81814224972425,0.13294880625364605,1.743643916329015,0.9713588985942005,-216.53173202698093,0.05714936247723133,637.2303367178613,234.14362142441504,5227.570749931693,37.106868686231806
EqualWeekly,0,net,full_334,351.5704194252121,500.6621550002412,0.11715355695696691,1.072610516648899,0.9589710728592844,37.10469105798819,0.520978875582169,312.0554219282744,361.4988299118266,5326.503244298902,146.34326687534025
EqualWeekly,0,net,forecast_common_275,367.9437466205808,517.9601601312634,0.12160221261767513,1.0852580011084707,0.9577713195702882,74.62900362689393,0.5562878787878788,324.7507829734849,379.480440241431,5666.358221257577,145.2929320839161
EqualWeekly,0,net,development_184,383.5290230742376,530.7575720183753,0.1264519582626522,1.0122747485010533,0.9597617823264628,48.64554284137228,0.5306461352657005,323.1246038207547,395.71990298052106,5219.426203374094,156.85370717448313
EqualWeekly,0,net,holdout_61,347.96424255179875,505.4339752262104,0.11148113191639168,1.4299547209916033,0.9317271251429834,294.6895282644581,0.751252276867031,306.7727910409556,353.51600547869504,7156.670780942623,118.88229474664679
SimplexWeekly,0,load,full_334,169.3762745883748,236.2797179001171,0.036687129833224634,0.9580337887440397,0.9718280955327634,2.0967110201577714,0.489042747837658,214.64409532299035,171.03511217526528,2051.0588056407523,125.97359094340398
SimplexWeekly,0,load,forecast_common_275,174.88466592683014,246.2930784802375,0.03755810242558717,0.950998069602642,0.9692922497139066,11.305987008219907,0.5026010101010101,226.11830745078476,177.236154713821,2244.0739974570106,125.92957901433847
SimplexWeekly,0,load,development_184,197.32827032330445,275.16266198282614,0.041583063031674854,0.9698800600304731,0.9611582964496388,2.476699246887111,0.48388435990338163,241.88109961362142,201.73742622721647,2860.295367360379,132.91448121364886
SimplexWeekly,0,load,holdout_61,140.57081282301408,190.49630745948295,0.031117724597830337,0.9151620590793323,0.9820414869503934,44.846314799895424,0.5658014571948998,207.3376437805724,138.0680779756483,1325.780416450493,114.21600809596946
SimplexWeekly,0,pv,full_334,211.93175202829553,401.7939974579832,0.08908986966562364,0.9871605474929441,0.9820221626936004,-18.089419224574126,0.2699392880904857,606.2385248034396,223.69261009212963,3615.17675896421,62.48281152399133
SimplexWeekly,0,pv,forecast_common_275,216.58239686749752,408.15366921513487,0.08915583760413519,0.9847775864520544,0.9818895573836541,-42.774655485482754,0.24315656565656565,601.5595923485234,229.00283062260874,3687.053292826834,63.27002488515889
SimplexWeekly,0,pv,development_184,239.71210203800314,442.3326343093901,0.09104844077822855,0.9541972896698804,0.9802554725807072,-37.91040055364377,0.25769927536231885,624.7053334207742,253.9231716119682,3941.484008183612,70.82735332779825
SimplexWeekly,0,pv,holdout_61,149.51640608424123,296.0123606335949,0.08892823689679306,1.16630742030981,0.9846859707393852,-125.72598107871845,0.10223132969034608,449.7203927423025,155.39166525906393,3114.7211291418894,36.97153941743864
SimplexWeekly,0,net,full_334,316.28807884517533,463.6332570249644,0.105396448086783,0.9649671898297437,0.9648156287979682,20.186130244731906,0.511581004657352,254.1986686567618,323.6331949716548,4405.423164748112,155.6548701801785
SimplexWeekly,0,net,forecast_common_275,325.0917402433725,474.2522537457027,0.10743999668538842,0.9588650858556607,0.9645975266413599,54.08064249370266,0.5448737373737373,260.82738115446705,333.49090544136783,4547.664597366797,156.60229755233783
SimplexWeekly,0,net,development_184,356.4276027696437,510.14423786534303,0.11751644761538693,0.9407440903960893,0.9628265978969843,40.387099800530876,0.5295516304347826,274.0918920522464,367.0441937867176,4829.25611770595,168.0234545178605
SimplexWeekly,0,net,holdout_61,257.0005374078969,381.11522591661634,0.08233808911870678,1.0561405076244137,0.961182109890177,170.57229587861391,0.668943533697632,213.45929417235226,258.1105662189125,4282.786954232896,129.26084011174004
WeeklyTrend,0,load,full_334,148.3961456783977,199.36645216272572,0.0321428055758357,0.8393650292804679,0.979942930448277,-4.535636661001088,0.4834705588822355,188.14371639367383,149.18674114488044,1349.57679077185,125.69587634467331
WeeklyTrend,0,load,forecast_common_275,149.40334572343977,202.8029236828498,0.03208575281125031,0.8124342555831228,0.9791794590317947,3.2506992791033236,0.49583333333333335,194.11252350063126,150.7003149896445,1392.0922048525986,125.5922820107892
WeeklyTrend,0,load,development_184,164.17325005029062,222.5755359615139,0.03459629273479677,0.8069211844470766,0.9745859359317091,-0.032347587358411894,0.4899984903381642,204.30094324959566,166.64109956546545,1707.1595569846677,133.55935617478988
WeeklyTrend,0,load,holdout_61,126.18797231358151,165.30344589271994,0.027933839828873756,0.8215250538455761,0.986477373128226,15.107777764075715,0.5155965391621129,177.95299119169502,124.62019532072031,968.8247740056602,111.14860175541672
WeeklyTrend,0,pv,full_334,180.22458000412868,361.60438588107985,0.07576110794840163,0.8394711663819412,0.9854387742213871,13.41905277056007,0.3050981370592149,565.6217550926641,188.24584809130198,2656.776573918591,61.555627668319715
WeeklyTrend,0,pv,forecast_common_275,178.07259520905484,359.6197043907491,0.07330333217208906,0.809677531782562,0.9859405408637671,-4.506184044119767,0.28585858585858587,550.7909077034633,185.95112695614898,2523.032704444156,62.143917947725015
WeeklyTrend,0,pv,development_184,203.88459683768983,395.4677808558689,0.07744028975986549,0.8115824276452978,0.9842176745944933,-9.67273086072291,0.28532608695652173,565.676882915364,213.5930805566843,3022.8030775103525,69.89531548820746
WeeklyTrend,0,pv,holdout_61,96.57066990762425,207.56127405728694,0.05743757247608401,0.7533025428265866,0.9924705641839149,15.552042202380958,0.2724271402550091,357.4233933707134,98.78765243792668,1126.593826682279,36.22906747383764
WeeklyTrend,0,net,full_334,275.9853281444626,412.4994220038528,0.09196639157788267,0.842007032026538,0.9721485813929612,-17.95468943156116,0.4771290751829674,200.82315748849126,280.72016840809465,3248.8126554606856,155.3866817746176
WeeklyTrend,0,net,forecast_common_275,276.1422175741432,412.9207367435334,0.09126260457632959,0.8144874150428415,0.973162121348113,7.7568833232230965,0.503030303030303,202.90428281863277,281.37108408780756,3142.9085606322515,156.2765705434021
WeeklyTrend,0,net,development_184,309.69632476868475,452.7860565048636,0.10210884803408005,0.8174029875341111,0.9707158632043803,9.640383273364499,0.5058876811594203,223.713328624663,317.2100795432888,3726.3308050824917,168.91860142076675
WeeklyTrend,0,net,holdout_61,187.78437045086037,269.0951729190817,0.06016254434808077,0.7716975315780354,0.9806477644363507,-0.4442644383052456,0.4939663023679417,146.2268190959695,186.34599914124377,1785.588538322601,126.28761409373412
SeasonalEWMA,0,load,full_334,168.82976491489302,236.41709882363654,0.03656875509983966,0.9549425958698108,0.9717953258355322,1.6372563598686494,0.48854374584165006,214.29661227545546,170.54447412298617,2045.2786332156752,125.07003527713654
SeasonalEWMA,0,load,forecast_common_275,174.22090508703772,246.45314465929678,0.03741555363507487,0.9473886320686244,0.9692523227333603,10.747958438996024,0.5019949494949495,225.78539900902467,176.6402524975983,2237.0537153116443,124.83216958694459
SeasonalEWMA,0,load,development_184,196.95462280421714,275.72302487334457,0.04150432414488291,0.9680435604876104,0.9609999347623831,0.244698409776286,0.47905344202898553,240.29376755102115,201.46002300474916,2825.7365178404402,132.68495501209995
SeasonalEWMA,0,load,holdout_61,139.2732659224069,189.4835988538424,0.03083049066715157,0.9067146035267578,0.982231920026516,49.761842509816105,0.5792349726775956,211.7949977128661,136.76969162388482,1397.2242296013478,110.57999923410541
SeasonalEWMA,0,pv,full_334,212.96818911650118,400.1598014248896,0.08952555730667393,0.9919881856058894,0.9821681059586423,-16.07930658084212,0.27143629407850967,600.1464507749159,225.0310198827811,3673.833373971094,61.40613781075699
SeasonalEWMA,0,pv,forecast_common_275,217.84119682190004,406.1990835688963,0.08967402082647465,0.9905012186532478,0.9820625983486307,-40.3332823109137,0.24497474747474748,595.0477166049849,230.62839015016365,3758.294417962468,61.96235572072157
SeasonalEWMA,0,pv,development_184,237.88948784356742,437.05319278942034,0.09035616792619985,0.9469421969580043,0.9807239797330253,-37.19266024841441,0.26071859903381644,617.7676425961071,252.0133654406317,3901.033477105336,69.50501340674478
SeasonalEWMA,0,pv,holdout_61,155.49216313682288,304.2847851876952,0.09248245246903102,1.2129215008306315,0.9838180723681031,-135.10568712871213,0.08822859744990892,456.7406741145482,161.84009337417265,3308.181067932681,36.66583776072663
SeasonalEWMA,0,net,full_334,316.71403581855486,462.59784423744736,0.10553838942139136,0.9662667471987447,0.9649726048911403,17.71656294071077,0.5087533266799734,255.11535615360592,324.2540159333126,4460.941571440027,153.93243579764746
SeasonalEWMA,0,net,forecast_common_275,325.6090843492226,473.0226345553362,0.10761097441916945,0.9603910034323468,0.9647808684261665,51.081240749909725,0.5414393939393939,261.8704174710312,334.24492071843594,4615.094225858069,154.51032270228197
SeasonalEWMA,0,net,development_184,353.648241081614,505.25905376171784,0.1166000743893025,0.9334083283429548,0.9635351402910316,37.43735865819068,0.5238903985507246,271.86914880904106,364.01273052746075,4748.8230291301315,166.74207418550924
SeasonalEWMA,0,net,holdout_61,263.5065880276314,391.34442989460837,0.08442250412087579,1.0828770416155888,0.9590703867828826,184.86752963852828,0.6847677595628415,222.9979537938929,265.0966223797462,4574.887654582745,125.59994705070783
A0 原人工权重+PV-MA7,0,load,full_334,174.9850109508067,244.38366763526767,0.03790198970441341,0.9897581784817738,0.9698624685764118,3.8329376311952448,0.4927852628077179,224.25510641995803,177.21975755452777,2424.3974879990033,120.18217717578827
A0 原人工权重+PV-MA7,0,load,forecast_common_275,181.69673118156567,255.7171588043217,0.03902105655716429,0.9880411166469789,0.9668973069503543,13.414713146716329,0.5071464646464646,237.39353866666625,184.74768764717982,2697.510797121214,118.89564374748888
A0 原人工权重+PV-MA7,0,load,development_184,208.17218334088167,287.6383295139499,0.043868205032773416,1.02317853060046,0.95755634453147,0.09851428064526345,0.4778834541062802,251.19903858867886,213.66378483351164,3425.762958496382,126.51424421746734
A0 原人工权重+PV-MA7,0,load,holdout_61,141.81644666097432,193.6123953242873,0.031393466694934,0.9232715435812243,0.981449160545585,61.90204774248553,0.6065573770491803,229.4113546302609,139.12437462770637,1671.5003918852367,105.28646147884902
A0 原人工权重+PV-MA7,0,pv,full_334,162.2687010767156,321.1929825033676,0.06821298503588322,0.7558341695513031,0.9885115178603283,4.422254019045241,0.2823935462408516,493.19451422334424,170.05773327481546,2400.664014321357,54.66256635998732
A0 原人工权重+PV-MA7,0,pv,forecast_common_275,156.26436407539683,309.5377555563109,0.06432600464451824,0.7105177776602951,0.9895838095288579,-15.433205073232324,0.2582828282828283,471.2678722113997,163.86083477903443,2211.972359333333,53.77198166778677
A0 原人工权重+PV-MA7,0,pv,development_184,176.103340203373,337.54381560165064,0.06688829810859143,0.7009964390418275,0.9885023498313099,-15.926749318495508,0.2689085144927536,479.93830920215635,185.11475159055178,2528.41968136646,60.35410711788212
A0 原人工权重+PV-MA7,0,pv,holdout_61,88.34403193143376,185.48667180212888,0.05254459497635311,0.6891303949859844,0.9939869447082351,-39.802026288056204,0.1662112932604736,293.3373158946855,91.16147483670464,1216.3146850117096,30.98910783315046
A0 原人工权重+PV-MA7,0,net,full_334,279.29813789287493,401.20554539503013,0.09307031677779778,0.8521141240327811,0.9736527988961541,-0.5893163878499909,0.49800399201596807,256.03199173477856,284.5116847001705,3683.9919336149114,145.21710273083204
A0 原人工权重+PV-MA7,0,net,forecast_common_275,280.1657755958513,399.1766571366373,0.092592355557367,0.8263549860400071,0.9749189870988132,28.847918219948657,0.5283838383838384,262.7413862016592,285.9760529661834,3671.453574826838,143.9251545411316
A0 原人工权重+PV-MA7,0,net,development_184,315.4023547768935,437.13826445053394,0.10399016241978115,0.8324633082503896,0.9727049442558133,16.0252635991408,0.5064160628019324,284.6790340695416,323.99606415936245,4200.551236638199,155.1207098808257
