date,t,plan,adjusted,charge,discharge,emergency,spill,soc_end,soc_start
2025-02-01,88,0.0,0.0,0.0,0.0,0.0,93.76723333333332,10800.0,10800.0
2025-02-01,89,98.62087276283384,0.0,0.0,0.0,0.0,35.801666666666655,10800.0,10800.0
2025-02-01,90,251.40093787897916,57.630513184197106,0.0,0.0,0.0,29.20136318419717,10800.0,10800.0
2025-02-01,91,215.54806916866013,92.86367085903801,0.0,5.070395807628685,0.0,0.0,10794.366226880413,10800.0
2025-02-01,92,253.55105134435505,157.57989892052964,0.0,0.43760107947034044,0.0,0.0,10793.880003458778,10794.366226880413
2025-02-01,93,289.37699166240577,178.98433127570502,0.0,4.176018724295005,0.0,0.0,10789.239982654006,10793.880003458778
2025-02-01,94,368.9808448394755,252.39595940190875,11.955574828882366,0.0,0.0,46.30233457302637,10800.0,10789.239982654006
2025-02-01,95,389.47400589433556,260.81864677620933,0.0,0.0,0.0,40.99989677620937,10800.0,10800.0
2025-02-01,96,402.0645689516307,288.58012500901293,0.0,0.0,0.0,15.671775009012947,10800.0,10800.0
2025-02-01,97,430.39965586536715,346.36408065866,0.0,0.0,0.0,27.769530658660074,10800.0,10800.0
2025-02-01,98,474.4905586469446,430.84990408699775,0.0,0.0,0.0,70.10573742033108,10800.0,10800.0
2025-02-01,99,493.00040246153355,445.434036732302,0.0,0.0,0.0,20.666770065635376,10800.0,10800.0
2025-02-01,100,464.8125112020851,427.69132628905174,0.0,0.0,0.0,1.5847762890517743,10800.0,10800.0
2025-02-01,101,417.67668100456746,392.5771906558134,0.0,0.0,0.0,5.503440655813506,10800.0,10800.0
2025-02-01,102,428.8250991780799,398.65339259105065,0.0,18.99269074228272,0.0,0.0,10778.897010286353,10800.0
2025-02-01,103,440.3869769509921,437.2518830547574,0.0,2.5289169452425995,0.0,0.0,10776.087102569418,10778.897010286353
2025-02-01,104,456.2369233730532,442.9671322870567,6.830465620390044,0.0,0.0,0.0,10782.234521627768,10776.087102569418
2025-02-01,105,469.9117208589628,467.41935861315443,19.73942041359098,0.0,0.0,2.374221532896822,10800.0,10782.234521627768
2025-02-01,106,352.54814761904055,352.54814761904055,0.0,87.34448571429272,0.0,0.0,10702.950571428564,10800.0
2025-02-01,107,0.0,0.0,0.0,428.47,0.0,0.0,10226.872793650786,10702.950571428564
2025-02-01,108,0.0,0.0,0.0,454.13505,0.0,0.0,9722.278293650787,10226.872793650786
2025-02-01,109,0.0,0.0,0.0,472.26531666666665,0.0,0.0,9197.539052910046,9722.278293650787
2025-02-01,110,0.0,0.0,0.0,454.16833333333335,0.0,0.0,8692.907571428565,9197.539052910046
2025-02-01,111,0.0,0.0,0.0,418.3726333333333,0.0,0.0,8228.049089947082,8692.907571428565
2025-02-01,112,0.0,0.0,0.0,414.0822333333333,0.0,0.0,7767.957719576712,8228.049089947082
2025-02-01,113,0.0,0.0,0.0,432.1383333333333,0.0,0.0,7287.804015873009,7767.957719576712
2025-02-01,114,0.0,0.0,0.0,424.0141166666667,0.0,0.0,6816.677219576713,7287.804015873009
2025-02-01,115,0.0,0.0,0.0,442.41246666666666,0.0,0.0,6325.107812169305,6816.677219576713
2025-02-01,116,0.0,0.0,0.0,483.74666666666667,0.0,0.0,5787.611515873009,6325.107812169305
2025-02-01,117,0.0,0.0,0.0,481.18446666666665,0.0,0.0,5252.962108465602,5787.611515873009
2025-02-01,118,0.0,0.0,0.0,444.76593333333335,0.0,0.0,4758.777738095231,5252.962108465602
2025-02-01,119,0.0,0.0,0.0,418.095,0.0,0.0,4294.227738095231,4758.777738095231
2025-02-01,120,0.0,0.0,0.0,436.7405166666666,0.0,0.0,3808.96049735449,4294.227738095231
2025-02-01,121,0.0,0.0,0.0,452.69785,0.0,0.0,3305.962886243379,3808.96049735449
2025-02-01,122,0.0,0.0,0.0,449.9683333333333,0.0,0.0,2805.9980714285643,3305.962886243379
2025-02-01,123,0.0,0.0,0.0,455.06669999999997,0.0,0.0,2300.3684047618976,2805.9980714285643
2025-02-01,124,0.0,0.0,0.0,454.01236666666665,0.0,0.0,1795.9102195767125,2300.3684047618976
2025-02-01,125,515.603902715284,515.603902715284,56.19890271528402,0.0,0.0,0.0,1846.489232020468,1795.9102195767125
2025-02-01,126,486.1878640342781,486.1878640342781,0.0,11.232902632388573,0.0,0.0,1834.0082290955918,1846.489232020468
2025-02-01,127,463.3888876841352,463.3888876841352,0.0,39.894245649198126,0.0,0.0,1789.6812894853717,1834.0082290955918
2025-02-01,128,472.4175985597146,472.4175985597146,0.0,5.139068106952095,0.0,0.0,1783.9712138109805,1789.6812894853717
2025-02-01,129,469.84096443613123,469.84096443613123,0.0,9.29498556386875,0.0,0.0,1773.6434520733485,1783.9712138109805
2025-02-01,130,445.18663036843355,445.18663036843355,0.0,5.017469631566428,0.0,0.0,1768.0684858160525,1773.6434520733485
2025-02-01,131,1146.5343841436102,1146.5343841436102,754.4493841436101,0.0,0.0,0.0,2447.072931545302,1768.0684858160525
2025-02-01,132,1222.7321827417024,1222.7321827417024,833.3333333333333,0.0,0.0,17.62903274170253,3197.072931545302,2447.072931545302
2025-02-01,133,464.5190815329973,464.5190815329973,100.94086486633063,0.0,0.0,0.0,3287.9197099249996,3197.072931545302
2025-02-01,134,1196.7423179563407,1196.7423179563407,833.3333333333333,0.0,0.0,4.252317956340789,4037.9197099249996,3287.9197099249996
2025-02-01,135,1191.4585366796082,1191.4585366796082,809.4078200129416,0.0,0.0,0.0,4766.386747936647,4037.9197099249996
2025-02-01,136,477.00740944051046,477.00740944051046,59.83899277384381,0.0,0.0,0.0,4820.241841433107,4766.386747936647
2025-02-01,137,1150.6171380197638,1150.6171380197638,718.8204713530972,0.0,0.0,0.0,5467.180265650894,4820.241841433107
2025-02-01,138,463.83314233458555,463.83314233458555,57.368192334585615,0.0,0.0,0.0,5518.811638752021,5467.180265650894
2025-02-01,139,469.4982383163568,469.4982383163568,68.53837164969013,0.0,0.0,0.0,5580.496173236743,5518.811638752021
2025-02-01,140,1191.7680566052281,1191.7680566052281,781.8230566052282,0.0,0.0,0.0,6284.136924181448,5580.496173236743
2025-02-01,141,721.4316061034933,721.4316061034933,334.19490610349334,0.0,0.0,0.0,6584.912339674593,6284.136924181448
2025-02-01,142,567.0916616591823,567.0916616591823,112.38151165918225,0.0,0.0,0.0,6686.055700167857,6584.912339674593
2025-02-01,143,658.1540551070079,658.1540551070079,77.33072177367467,0.0,0.0,0.0,6755.653349764164,6686.055700167857
2025-02-02,0,1398.074841059873,1398.074841059873,799.4107910598731,0.0,0.0,0.0,7475.12306171805,6755.653349764164
2025-02-02,1,1406.4092454230206,1406.4092454230206,824.6747620896873,0.0,0.0,0.0,8217.330347598769,7475.12306171805
2025-02-02,2,772.7125053635199,772.7125053635199,188.11917203018663,0.0,0.0,0.0,8386.637602425937,8217.330347598769
2025-02-02,3,686.9572681020436,686.9572681020436,100.85440143537699,0.0,0.0,0.0,8477.406563717775,8386.637602425937
2025-02-02,4,692.1707903818678,692.1707903818678,104.97392371520118,0.0,0.0,0.0,8571.883095061457,8477.406563717775
2025-02-02,5,683.5344723384187,683.5344723384187,87.46113900508544,0.0,0.0,0.0,8650.598120166034,8571.883095061457
2025-02-02,6,682.0364240940332,682.0364240940332,69.98160742736661,0.0,0.0,0.0,8713.581566850664,8650.598120166034
2025-02-02,7,695.8726419832193,695.8726419832193,97.5483419832193,0.0,0.0,0.0,8801.375074635562,8713.581566850664
2025-02-02,8,705.8275943967121,705.8275943967121,133.59426106337878,0.0,0.0,0.0,8921.609909592602,8801.375074635562
2025-02-02,9,683.8688985416791,683.8688985416791,92.21616520834573,0.0,0.0,0.0,9004.604458280113,8921.609909592602
2025-02-02,10,662.0786942897414,662.0786942897414,37.78299428974151,0.0,0.0,0.0,9038.60915314088,9004.604458280113
2025-02-02,11,681.3619833804175,681.3619833804175,52.69698338041758,0.0,0.0,0.0,9086.036438183255,9038.60915314088
2025-02-02,12,749.3350971207255,749.3350971207255,150.26098045405888,0.0,0.0,0.0,9221.271320591908,9086.036438183255
2025-02-02,13,771.386786515492,771.386786515492,159.5262031821586,0.0,0.0,0.0,9364.84490345585,9221.271320591908
2025-02-02,14,742.3669047430262,742.3669047430262,95.2285714096929,0.0,0.0,0.0,9450.550617724575,9364.84490345585
2025-02-02,15,742.2028786276863,742.2028786276863,123.66764529435306,0.0,0.0,0.0,9561.851498489494,9450.550617724575
2025-02-02,16,733.8457063543799,733.8457063543799,101.0031896877133,0.0,0.0,0.0,9652.754369208436,9561.851498489494
2025-02-02,17,706.64905282623,706.64905282623,23.90738615956343,0.0,0.0,0.0,9674.271016752044,9652.754369208436
2025-02-02,18,699.8077958742635,699.8077958742635,49.51652920759693,0.0,0.0,0.0,9718.83589303888,9674.271016752044
2025-02-02,19,722.7272727750319,722.7272727750319,97.44357277503195,0.0,0.0,0.0,9806.53510853641,9718.83589303888
2025-02-02,20,742.295238236131,742.295238236131,93.46857156946442,0.0,0.0,0.0,9890.656822948928,9806.53510853641
2025-02-02,21,719.3103204068439,719.3103204068439,52.073353740177254,0.0,0.0,0.0,9937.522841315087,9890.656822948928
2025-02-02,22,723.9491902424944,723.9491902424944,65.39369024249447,0.0,0.0,0.0,9996.377162533332,9937.522841315087
2025-02-02,23,762.0729969904593,762.0729969904593,124.4179969904593,0.0,0.0,0.0,10108.353359824745,9996.377162533332
2025-02-02,24,764.7395172145549,764.7395172145549,128.08493388122167,0.0,0.0,0.0,10223.629800317845,10108.353359824745
2025-02-02,25,733.3668192548593,733.3668192548593,87.46015258819261,0.0,0.0,0.0,10302.343937647218,10223.629800317845
2025-02-02,26,720.2745341438134,720.2745341438134,67.3095341438135,0.0,0.0,0.0,10362.92251837665,10302.343937647218
2025-02-02,27,773.5255184819432,773.5255184819432,117.27003514860985,0.0,0.0,0.0,10468.4655500104,10362.92251837665
2025-02-02,28,799.3955940217394,799.3955940217394,134.00849402173947,0.0,0.0,0.0,10589.073194629966,10468.4655500104
2025-02-02,29,769.3751048224599,769.3751048224599,88.34177148912659,0.0,0.0,0.0,10668.58078897018,10589.073194629966
2025-02-02,30,744.5765766060983,744.5765766060983,53.5558099394317,0.0,0.0,0.0,10716.781017915668,10668.58078897018
2025-02-02,31,759.3538042060734,759.3538042060734,80.13383753940684,0.0,0.0,0.0,10788.901471701134,10716.781017915668
2025-02-02,32,745.7218939825025,745.7218939825025,12.331698109850953,0.0,0.0,85.44352920598493,10800.0,10788.901471701134
2025-02-02,33,1490.4026607271512,1490.4026607271512,0.0,0.0,0.0,856.9079607271512,10800.0,10800.0
2025-02-02,34,787.0074586561899,787.0074586561899,0.0,0.0,0.0,63.26939198952334,10800.0,10800.0
2025-02-02,35,880.0269028270174,880.0269028270174,0.0,0.0,0.0,24.49356949368405,10800.0,10800.0
2025-02-02,36,126.22186359768466,126.22186359768466,0.0,741.0276530689819,0.0,0.0,9976.635941034465,10800.0
2025-02-02,37,875.4670231343985,856.172157039075,1.503340372408502,0.0,0.0,0.0,9977.988947369633,9976.635941034465
2025-02-02,38,900.223254236393,849.7838865155086,0.0,23.71778015115808,0.0,0.0,9951.635858312791,9977.988947369633
2025-02-02,39,869.0372356448926,835.293580090103,0.0,40.718786576563616,0.0,0.0,9906.39276211661,9951.635858312791
2025-02-02,40,848.743008759099,831.7720865141497,0.0,2.981246819183525,0.0,0.0,9903.08026565085,9906.39276211661
2025-02-02,41,852.5439901956671,816.7972278729403,48.875977872940325,0.0,0.0,0.0,9947.068645736495,9903.08026565085
2025-02-02,42,806.6574561938354,767.5766882143199,32.0797048809867,0.0,0.0,0.0,9975.940380129383,9947.068645736495
2025-02-02,43,761.0414999072664,761.0414999072664,52.36736657393317,0.0,0.0,0.0,10023.071010045922,9975.940380129383
2025-02-02,44,757.1394824978245,745.5507838353202,88.9741171686536,0.0,0.0,0.0,10103.14771549771,10023.071010045922
2025-02-02,45,1413.9814355590402,1413.9814355590402,774.2803161136565,0.0,0.0,40.654569445383686,10800.0,10103.14771549771
2025-02-02,46,701.0433859955415,701.0433859955415,0.0,0.0,0.0,32.39581932887495,10800.0,10800.0
2025-02-02,47,61.43685435351176,61.43685435351176,0.0,749.7123123131548,0.0,0.0,9966.986319652051,10800.0
2025-02-02,48,0.0,0.0,0.0,822.83135,0.0,0.0,9052.729264096495,9966.986319652051
2025-02-02,49,0.0,0.0,0.0,758.8758666666665,0.0,0.0,8209.533856689088,9052.729264096495
2025-02-02,50,0.0,0.0,0.0,692.56625,0.0,0.0,7440.0158011335325,8209.533856689088
2025-02-02,51,0.0,0.0,0.0,640.1275,0.0,0.0,6728.763023355755,7440.0158011335325
2025-02-02,52,0.0,0.0,0.0,586.0843,0.0,0.0,6077.558245577977,6728.763023355755
2025-02-02,53,0.0,0.0,0.0,521.2029166666666,0.0,0.0,5498.443893726125,6077.558245577977
2025-02-02,54,0.0,0.0,0.0,454.83883333333324,0.0,0.0,4993.0674122446435,5498.443893726125
2025-02-02,55,0.0,0.0,0.0,413.7835666666666,0.0,0.0,4533.307893726125,4993.0674122446435
2025-02-02,56,0.0,0.0,0.0,374.2824999999999,0.0,0.0,4117.438449281681,4533.307893726125
2025-02-02,57,116.75675354181485,116.75675354181485,0.0,172.2159631248518,0.0,0.0,3926.0873791429567,4117.438449281681
2025-02-02,58,0.0,0.0,0.0,231.40539999999993,0.0,0.0,3668.9702680318455,3926.0873791429567
2025-02-02,59,0.0,0.0,0.0,222.36291666666676,0.0,0.0,3421.9003606244382,3668.9702680318455
2025-02-02,60,0.0,0.0,0.0,210.75953333333337,0.0,0.0,3187.723101365179,3421.9003606244382
2025-02-02,61,0.0,0.0,0.0,192.03328333333334,0.0,0.0,2974.3527865503643,3187.723101365179
2025-02-02,62,0.0,0.0,0.0,165.07499999999996,0.0,0.0,2790.9361198836978,2974.3527865503643
2025-02-02,63,0.0,0.0,0.0,126.60864999999997,0.0,0.0,2650.25984210592,2790.9361198836978
2025-02-02,64,229.04341162448688,229.04341162448688,129.24316162448696,0.0,0.0,0.0,2766.5786875679582,2650.25984210592
2025-02-02,65,962.4417228332364,846.2992782908433,760.8355282908433,0.0,0.0,0.0,3451.3306630297175,2766.5786875679587
2025-02-02,66,970.8549830552101,850.7141253699945,790.1932087033277,0.0,0.0,0.0,4162.504550862713,3451.3306630297175
2025-02-02,67,977.6028581478785,836.9974225144942,812.9527058478275,0.0,0.0,0.0,4894.161986125758,4162.504550862713
2025-02-02,68,998.1654152471808,822.8047834107883,808.4006167441216,0.0,0.0,0.0,5621.722541195467,4894.161986125758
2025-02-02,69,933.6618218679105,764.5298923935156,709.4842090601823,0.0,0.0,0.0,6260.258329349631,5621.722541195467
2025-02-02,70,890.7761060405279,746.6018675537188,759.2192008870522,0.0,0.0,0.0,6943.555610147978,6260.258329349631
2025-02-02,71,874.3385407401021,712.2449384400272,833.3333333333333,0.0,0.0,12.314521773360639,7693.555610147978,6943.555610147978
2025-02-02,72,866.19162420768,748.3867647542193,833.3333333333333,0.0,0.0,1.6901647542192677,8443.555610147978,7693.555610147978
2025-02-02,73,882.5561159225133,754.8020817512916,776.6964150846248,0.0,0.0,0.0,9142.58238372414,8443.555610147978
2025-02-02,74,886.6029803695902,741.7960737642557,781.3348237642557,0.0,0.0,0.0,9845.78372511197,9142.58238372414
2025-02-02,75,886.3586354383862,735.3765348346996,819.3049515013662,0.0,0.0,0.0,10583.1581814632,9845.78372511197
2025-02-02,76,884.241053281331,87.79670517880267,146.9707718454693,0.0,0.0,0.0,10715.431876124123,10583.1581814632
2025-02-02,77,141.42451903806602,42.4525224616023,22.99002246160236,0.0,0.0,0.0,10736.122896339564,10715.431876124123
2025-02-02,78,117.90779014772599,26.3914463857214,0.0,19.078386947611847,0.0,0.0,10714.924688619996,10736.122896339564
2025-02-02,79,136.5721629873771,50.609766699268995,23.838583365935712,0.0,0.0,0.0,10736.379413649338,10714.924688619996
2025-02-02,80,227.86837925137635,79.41181796326383,56.83598462993051,0.0,0.0,0.0,10787.531799816275,10736.379413649338
2025-02-02,81,236.74627111165344,126.9289424113934,13.853555759693942,0.0,0.0,34.613303318366114,10800.0,10787.531799816275
2025-02-02,82,0.0,0.0,0.0,105.30015000000003,0.0,0.0,10682.999833333333,10800.0
2025-02-02,83,0.0,0.0,0.0,99.86166666666668,0.0,0.0,10572.042425925925,10682.999833333333
2025-02-02,84,0.0,0.0,0.0,146.23006666666666,0.0,0.0,10409.564574074073,10572.042425925925
2025-02-02,85,0.0,0.0,0.0,200.45355,0.0,0.0,10186.838407407406,10409.564574074073
2025-02-02,86,0.0,0.0,0.0,230.0970833333334,0.0,0.0,9931.17498148148,10186.838407407406
2025-02-02,87,0.0,0.0,0.0,252.98985000000008,0.0,0.0,9650.075148148146,9931.17498148148
2025-02-02,88,0.0,0.0,0.0,306.11745,0.0,0.0,9309.944648148146,9650.075148148146
2025-02-02,89,1219.9486185659061,1219.9486185659061,833.3333333333333,0.0,0.0,13.454035232572892,10059.944648148146,9309.944648148146
2025-02-02,90,1276.088037813917,1251.1745023902936,822.2837242798373,0.0,0.0,23.659411443789622,10800.0,10059.944648148146
2025-02-02,91,1332.8371275314028,879.9504060960893,0.0,0.0,0.0,429.1727894294227,10800.0,10800.0
2025-02-02,92,1169.0325362826347,612.2201003414048,0.0,0.0,0.0,92.18343367473813,10800.0,10800.0
2025-02-02,93,629.200388151041,629.200388151041,0.0,0.0,0.0,53.85357148437447,10800.0,10800.0
2025-02-02,94,680.4016538376661,680.4016538376661,0.0,0.0,0.0,42.22000383766613,10800.0,10800.0
2025-02-02,95,739.223664527063,739.223664527063,0.0,0.0,0.0,39.13449786039632,10800.0,10800.0
2025-02-02,96,760.1922013207818,760.1922013207818,0.0,0.0,0.0,31.330434654115265,10800.0,10800.0
