grid_size,month,weekday,soc,relative_future_cost
9,6,2,3900.0,1000.4666900000047
9,6,2,4050.0,928.7833550000057
9,6,2,4200.0,857.2333533333392
9,6,2,4350.0,785.6833516666725
9,6,2,4500.0,714.133350000006
9,6,2,4650.0,642.583348333339
9,6,2,4800.0,571.0333466666725
9,6,2,4950.0,499.48334500000556
9,6,2,5100.0,427.93334333333905
9,6,2,5250.0,356.5833416666651
9,6,2,5400.0,285.2666733333317
9,6,2,5550.0,213.95000499999833
9,6,2,5700.0,142.63333666666495
9,6,2,5850.0,71.31666833333156
9,6,2,6000.0,-1.3642420526593924e-12
9,6,2,6150.0,-71.31666833333475
9,6,2,6300.0,-142.63333666666813
9,6,2,6450.0,-213.90000500000997
9,6,2,6600.0,-285.0833400000097
9,6,2,6750.0,-356.26667500000985
9,6,2,6900.0,-427.45001000001
9,6,2,7050.0,-498.63334500000974
9,6,2,7200.0,-569.8166800000099
9,6,2,7350.0,-641.0000150000096
9,6,2,7500.0,-712.1833500000098
9,6,2,7650.0,-783.36668500001
9,6,2,7800.0,-854.5500200000097
9,6,2,7950.0,-925.7000216666947
9,6,2,8100.0,-996.8500233333616
9,6,2,8250.0,-1068.000025000028
9,6,2,8400.0,-1139.1500266666949
9,6,2,8550.0,-1210.3000283333613
9,6,2,8700.0,-1281.300030000024
9,6,2,8850.0,-1352.0500316666903
9,6,2,9000.0,-1422.8000333333575
9,6,2,9150.0,-1493.5500350000239
9,6,2,9300.0,-1564.3000366666902
9,6,2,9450.0,-1635.0500383333574
9,6,2,9600.0,-1705.8000400000237
9,6,2,9750.0,-1776.550041666691
9,6,2,9900.0,-1847.3000433333573
9,6,2,10050.0,-1918.0500450000236
9,6,2,10200.0,-1988.8000466666908
9,6,2,10350.0,-2054.45072405004
9,6,2,10500.0,-2112.1227227000404
9,6,2,10650.0,-2169.79472135004
9,6,2,10800.0,-2227.4667200000404
9,6,1,1200.0,2292.3500533333354
9,6,1,1350.0,2220.5000516666687
9,6,1,1500.0,2148.650050000002
9,6,1,1650.0,2076.8000483333353
9,6,1,1800.0,2004.950046666669
9,6,1,1950.0,1933.1000450000024
9,6,1,2100.0,1861.2500433333357
9,6,1,2250.0,1789.400041666669
9,6,1,2400.0,1717.5500400000024
9,6,1,2550.0,1645.7000383333357
9,6,1,2700.0,1573.9333700000047
9,6,1,2850.0,1502.2500350000048
9,6,1,3000.0,1430.5667000000049
9,6,1,3150.0,1358.8833650000047
9,6,1,3300.0,1287.2000300000047
9,6,1,3450.0,1215.5166950000048
9,6,1,3600.0,1143.8333600000049
9,6,1,3750.0,1072.150025000005
9,6,1,3900.0,1000.4666900000047
9,6,1,4050.0,928.7833550000048
9,6,1,4200.0,857.1000200000049
9,6,1,4350.0,785.4166850000047
9,6,1,4500.0,713.8666833333364
9,6,1,4650.0,642.4500150000031
9,6,1,4800.0,571.0333466666693
9,6,1,4950.0,499.61667833333604
9,6,1,5100.0,428.20001000000275
9,6,1,5250.0,356.78334166666946
9,6,1,5400.0,285.36667333333617
9,6,1,5550.0,213.95000500000288
9,6,1,5700.0,142.63333666666495
9,6,1,5850.0,71.31666833333156
9,6,1,6000.0,-1.3642420526593924e-12
9,6,1,6150.0,-71.31666833333475
9,6,1,6300.0,-142.63333666666813
9,6,1,6450.0,-213.9000050000027
9,6,1,6600.0,-285.0833400000024
9,6,1,6750.0,-356.2666750000026
9,6,1,6900.0,-427.45001000000275
9,6,1,7050.0,-498.63334500000246
9,6,1,7200.0,-569.8166800000026
9,6,1,7350.0,-641.0000150000023
9,6,1,7500.0,-712.1833500000025
9,6,1,7650.0,-783.3666850000027
9,6,1,7800.0,-854.5500200000024
9,6,1,7950.0,-925.7000216666802
9,6,1,8100.0,-996.850023333347
9,6,1,8250.0,-1068.0000250000135
9,6,1,8400.0,-1139.1500266666803
9,6,1,8550.0,-1210.3000283333467
9,6,1,8700.0,-1281.3000300000094
9,6,1,8850.0,-1352.0500316666757
9,6,1,9000.0,-1422.800033333343
9,6,1,9150.0,-1493.5500350000093
9,6,1,9300.0,-1564.3000366666756
9,6,1,9450.0,-1635.0500383333429
9,6,1,9600.0,-1705.8000400000092
9,6,1,9750.0,-1776.5500416666764
9,6,1,9900.0,-1847.3000433333427
9,6,1,10050.0,-1918.050045000009
9,6,1,10200.0,-1988.8000466666763
9,6,1,10350.0,-2055.4227240500195
9,6,1,10500.0,-2112.770722700019
9,6,1,10650.0,-2170.1187213500193
9,6,1,10800.0,-2227.4667200000194
9,6,0,1200.0,2292.3500533333645
9,6,0,1350.0,2220.500051666698
9,6,0,1500.0,2148.650050000031
9,6,0,1650.0,2076.8000483333644
9,6,0,1800.0,2004.9500466666982
9,6,0,1950.0,1933.1000450000315
9,6,0,2100.0,1861.2500433333648
9,6,0,2250.0,1789.4000416666981
9,6,0,2400.0,1717.5500400000315
9,6,0,2550.0,1645.7000383333648
9,6,0,2700.0,1573.933370000012
9,6,0,2850.0,1502.250035000012
9,6,0,3000.0,1430.5667000000121
9,6,0,3150.0,1358.883365000012
9,6,0,3300.0,1287.200030000012
9,6,0,3450.0,1215.516695000012
9,6,0,3600.0,1143.8333600000121
9,6,0,3750.0,1072.1500250000122
9,6,0,3900.0,1000.466690000012
9,6,0,4050.0,928.783355000013
9,6,0,4200.0,857.2333533333465
9,6,0,4350.0,785.6833516666798
9,6,0,4500.0,714.1333500000133
9,6,0,4650.0,642.5833483333463
9,6,0,4800.0,571.0333466666798
9,6,0,4950.0,499.48334500001283
9,6,0,5100.0,427.93334333334633
9,6,0,5250.0,356.5833416666651
9,6,0,5400.0,285.2666733333317
9,6,0,5550.0,213.95000499999833
9,6,0,5700.0,142.63333666666495
9,6,0,5850.0,71.31666833333156
9,6,0,6000.0,-1.3642420526593924e-12
9,6,0,6150.0,-71.31666833333475
9,6,0,6300.0,-142.63333666666813
9,6,0,6450.0,-213.9000050000027
9,6,0,6600.0,-285.0833400000024
9,6,0,6750.0,-356.2666750000026
9,6,0,6900.0,-427.45001000000275
9,6,0,7050.0,-498.63334500000246
9,6,0,7200.0,-569.8166800000026
9,6,0,7350.0,-641.0000150000023
9,6,0,7500.0,-712.1833500000025
9,6,0,7650.0,-783.3666850000027
9,6,0,7800.0,-854.5500199999992
9,6,0,7950.0,-925.7000216666656
9,6,0,8100.0,-996.8500233333325
9,6,0,8250.0,-1068.000024999999
9,6,0,8400.0,-1139.1500266666658
9,6,0,8550.0,-1210.3000283333322
9,6,0,8700.0,-1281.3000300000022
9,6,0,8850.0,-1352.0500316666694
9,6,0,9000.0,-1422.8000333333357
9,6,0,9150.0,-1493.550035000003
9,6,0,9300.0,-1564.3000366666693
9,6,0,9450.0,-1635.0500383333356
9,6,0,9600.0,-1705.8000400000028
9,6,0,9750.0,-1776.5500416666691
9,6,0,9900.0,-1847.3000433333364
9,6,0,10050.0,-1918.0500450000027
9,6,0,10200.0,-1988.800046666669
9,6,0,10350.0,-2055.4227240500127
9,6,0,10500.0,-2112.770722700013
9,6,0,10650.0,-2170.1187213500125
9,6,0,10800.0,-2227.466720000013
9,7,6,1200.0,2292.35005333335
9,7,6,1350.0,2220.5000516666832
9,7,6,1500.0,2148.6500500000166
9,7,6,1650.0,2076.80004833335
9,7,6,1800.0,2004.9500466666836
9,7,6,1950.0,1933.100045000017
9,7,6,2100.0,1861.2500433333503
9,7,6,2250.0,1789.4000416666836
9,7,6,2400.0,1717.550040000017
9,7,6,2550.0,1645.7000383333502
9,7,6,2700.0,1573.9333700000193
9,7,6,2850.0,1502.2500350000194
9,7,6,3000.0,1430.5667000000194
9,7,6,3150.0,1358.8833650000192
9,7,6,3300.0,1287.2000300000193
9,7,6,3450.0,1215.5166950000194
9,7,6,3600.0,1143.8333600000194
9,7,6,3750.0,1072.1500250000195
9,7,6,3900.0,1000.4666900000193
9,7,6,4050.0,928.7833550000194
9,7,6,4200.0,857.1000200000194
9,7,6,4350.0,785.4166850000192
9,7,6,4500.0,713.8666833333432
9,7,6,4650.0,642.4500150000099
9,7,6,4800.0,571.0333466666766
9,7,6,4950.0,499.6166783333433
9,7,6,5100.0,428.20001000001
9,7,6,5250.0,356.78334166667673
9,7,6,5400.0,285.366673333343
9,7,6,5550.0,213.9500050000097
9,7,6,5700.0,142.63333666666495
9,7,6,5850.0,71.31666833333156
9,7,6,6000.0,-1.3642420526593924e-12
9,7,6,6150.0,-71.31666833333475
9,7,6,6300.0,-142.63333666666813
9,7,6,6450.0,-213.90000499998087
9,7,6,6600.0,-285.0833399999806
9,7,6,6750.0,-356.26667499998075
9,7,6,6900.0,-427.4500099999809
9,7,6,7050.0,-498.63334499998064
9,7,6,7200.0,-569.8166799999808
9,7,6,7350.0,-641.0000149999805
9,7,6,7500.0,-712.1833499999807
9,7,6,7650.0,-783.3666849999809
9,7,6,7800.0,-854.5500199999806
9,7,6,7950.0,-925.7000216666584
9,7,6,8100.0,-996.8500233333252
9,7,6,8250.0,-1068.0000249999916
9,7,6,8400.0,-1139.1500266666585
9,7,6,8550.0,-1210.300028333325
9,7,6,8700.0,-1281.3000299999949
9,7,6,8850.0,-1352.050031666662
9,7,6,9000.0,-1422.8000333333284
9,7,6,9150.0,-1493.5500349999957
9,7,6,9300.0,-1564.300036666662
9,7,6,9450.0,-1635.0500383333283
9,7,6,9600.0,-1705.8000399999955
9,7,6,9750.0,-1776.5500416666619
9,7,6,9900.0,-1847.300043333329
9,7,6,10050.0,-1918.0500449999954
9,7,6,10200.0,-1988.8000466666617
9,7,6,10350.0,-2055.422724050012
9,7,6,10500.0,-2112.770722700012
9,7,6,10650.0,-2170.118721350012
9,7,6,10800.0,-2227.466720000012
9,7,5,1200.0,2038.6182355634571
9,7,5,1350.0,1967.4682338967905
9,7,5,1500.0,1896.5512791437052
9,7,5,1650.0,1825.8012774770386
9,7,5,1800.0,1755.0512758103719
9,7,5,1950.0,1684.301274143705
9,7,5,2100.0,1613.5512724770385
9,7,5,2250.0,1542.8012708103718
9,7,5,2400.0,1472.0512691437052
9,7,5,2550.0,1401.3012674770384
9,7,5,2700.0,1330.551265810372
9,7,5,2850.0,1259.801264143705
9,7,5,3000.0,1192.3145172049997
9,7,5,3150.0,1132.3880185549995
9,7,5,3300.0,1072.4615199049995
9,7,5,3450.0,1012.5350212549995
9,7,5,3600.0,952.6085226049995
9,7,5,3750.0,892.6820239549995
9,7,5,3900.0,832.7555253049995
9,7,5,4050.0,772.8290266549996
9,7,5,4200.0,712.9025280049996
9,7,5,4350.0,652.9940776299959
9,7,5,4500.0,593.5805789799958
9,7,5,4650.0,534.1670803299958
9,7,5,4800.0,474.75358167999593
9,7,5,4950.0,415.34008302999587
9,7,5,5100.0,355.9265843799958
9,7,5,5250.0,296.52749325000104
9,7,5,5400.0,237.22199460000093
9,7,5,5550.0,177.9164959500008
9,7,5,5700.0,118.61099730000069
9,7,5,5850.0,59.30549865000103
9,7,5,6000.0,9.094947017729282e-13
9,7,5,6150.0,-59.30549864999921
9,7,5,6300.0,-118.61099729999933
9,7,5,6450.0,-177.916495949999
9,7,5,6600.0,-237.2219945999991
9,7,5,6750.0,-296.340690239997
9,7,5,6900.0,-355.38968888999716
9,7,5,7050.0,-414.43868753999686
9,7,5,7200.0,-473.487686189997
9,7,5,7350.0,-532.5366848399972
9,7,5,7500.0,-591.5856834899969
9,7,5,7650.0,-650.634682139997
9,7,5,7800.0,-709.6836807899972
9,7,5,7950.0,-768.7326794399969
9,7,5,8100.0,-827.7078012716597
9,7,5,8250.0,-886.6622999216597
9,7,5,8400.0,-945.6167985716597
9,7,5,8550.0,-1004.5712972216597
9,7,5,8700.0,-1063.5257958716597
9,7,5,8850.0,-1122.4802945216597
9,7,5,9000.0,-1181.4347931716597
9,7,5,9150.0,-1240.3021934766607
9,7,5,9300.0,-1299.1621921266606
9,7,5,9450.0,-1358.0221907766609
9,7,5,9600.0,-1416.8821894266607
9,7,5,9750.0,-1475.7421880766606
9,7,5,9900.0,-1534.6021867266609
9,7,5,10050.0,-1593.4621853766607
9,7,5,10200.0,-1652.3221840266606
9,7,5,10350.0,-1711.182182676661
9,7,5,10500.0,-1770.0421813266603
9,7,5,10650.0,-1828.9021799766606
9,7,5,10800.0,-1887.4240733449924
9,7,4,1200.0,2051.338253842512
9,7,4,1350.0,1980.1882521758453
9,7,4,1500.0,1909.0382505091786
9,7,4,1650.0,1838.0924434104188
9,7,4,1800.0,1767.3424417437523
9,7,4,1950.0,1696.5924400770855
9,7,4,2100.0,1625.8424384104187
9,7,4,2250.0,1555.0924367437522
9,7,4,2400.0,1484.3424350770854
9,7,4,2550.0,1413.5924334104188
9,7,4,2700.0,1342.842431743752
9,7,4,2850.0,1272.0924300770855
9,7,4,3000.0,1202.543741332234
9,7,4,3150.0,1140.660406332234
9,7,4,3300.0,1078.777071332234
9,7,4,3450.0,1016.8937363322341
9,7,4,3600.0,955.0104013322341
9,7,4,3750.0,893.1270663322341
9,7,4,3900.0,831.3560694733374
9,7,4,4050.0,771.9425708233373
9,7,4,4200.0,712.5290721733372
9,7,4,4350.0,653.1155735233374
9,7,4,4500.0,593.7020748733373
9,7,4,4650.0,534.2885762233373
9,7,4,4800.0,474.8750775733374
9,7,4,4950.0,415.46157892333736
9,7,4,5100.0,356.0480802733373
9,7,4,5250.0,296.63458162333745
9,7,4,5400.0,237.22199460000093
9,7,4,5550.0,177.9164959500008
9,7,4,5700.0,118.61099730000069
9,7,4,5850.0,59.30549865000103
9,7,4,6000.0,9.094947017729282e-13
9,7,4,6150.0,-59.30549864999921
9,7,4,6300.0,-118.61099729999933
9,7,4,6450.0,-177.916495949999
9,7,4,6600.0,-237.2219945999991
9,7,4,6750.0,-296.4342447883305
9,7,4,6900.0,-355.5372434383303
9,7,4,7050.0,-414.6402420883305
9,7,4,7200.0,-473.7432407383303
9,7,4,7350.0,-532.8462393883306
9,7,4,7500.0,-591.9492380383303
9,7,4,7650.0,-651.0522366883306
9,7,4,7800.0,-710.1552353383304
9,7,4,7950.0,-769.152685388327
9,7,4,8100.0,-828.107184038327
9,7,4,8250.0,-887.061682688327
9,7,4,8400.0,-946.016181338327
9,7,4,8550.0,-1004.970679988327
9,7,4,8700.0,-1063.925178638327
9,7,4,8850.0,-1122.879677288327
9,7,4,9000.0,-1181.834175938327
9,7,4,9150.0,-1240.788674588327
9,7,4,9300.0,-1299.6534420333273
9,7,4,9450.0,-1358.5134406833276
9,7,4,9600.0,-1417.3734393333275
9,7,4,9750.0,-1476.2334379833273
9,7,4,9900.0,-1535.0934366333277
9,7,4,10050.0,-1593.9534352833275
9,7,4,10200.0,-1652.8134339333274
9,7,4,10350.0,-1711.6734325833277
9,7,4,10500.0,-1770.533431233327
9,7,4,10650.0,-1829.3934298833274
9,7,4,10800.0,-1887.9739425199923
9,7,3,1200.0,2292.3500533333354
9,7,3,1350.0,2220.5000516666687
9,7,3,1500.0,2148.650050000002
9,7,3,1650.0,2076.8000483333353
9,7,3,1800.0,2004.950046666669
9,7,3,1950.0,1933.1000450000024
9,7,3,2100.0,1861.2500433333357
9,7,3,2250.0,1789.400041666669
9,7,3,2400.0,1717.5500400000024
9,7,3,2550.0,1645.7000383333357
9,7,3,2700.0,1573.9333700000047
9,7,3,2850.0,1502.2500350000048
9,7,3,3000.0,1430.5667000000049
9,7,3,3150.0,1358.8833650000047
9,7,3,3300.0,1287.2000300000047
9,7,3,3450.0,1215.5166950000048
9,7,3,3600.0,1143.8333600000049
9,7,3,3750.0,1072.150025000005
9,7,3,3900.0,1000.4666900000047
9,7,3,4050.0,928.7833550000059
9,7,3,4200.0,857.2333533333394
9,7,3,4350.0,785.6833516666725
9,7,3,4500.0,714.133350000006
9,7,3,4650.0,642.5833483333395
9,7,3,4800.0,571.0333466666725
9,7,3,4950.0,499.483345000006
9,7,3,5100.0,427.9333433333395
9,7,3,5250.0,356.5833416666651
9,7,3,5400.0,285.2666733333317
9,7,3,5550.0,213.95000499999833
9,7,3,5700.0,142.63333666666495
9,7,3,5850.0,71.31666833333156
9,7,3,6000.0,-1.3642420526593924e-12
9,7,3,6150.0,-71.31666833333475
9,7,3,6300.0,-142.63333666666813
9,7,3,6450.0,-213.9000050000027
9,7,3,6600.0,-285.0833400000024
9,7,3,6750.0,-356.2666750000026
9,7,3,6900.0,-427.45001000000275
9,7,3,7050.0,-498.63334500000246
9,7,3,7200.0,-569.8166800000026
9,7,3,7350.0,-641.0000150000023
9,7,3,7500.0,-712.1833500000025
9,7,3,7650.0,-783.3666850000027
9,7,3,7800.0,-854.5500200000024
9,7,3,7950.0,-925.7000216666729
9,7,3,8100.0,-996.8500233333398
9,7,3,8250.0,-1068.0000250000062
9,7,3,8400.0,-1139.150026666673
9,7,3,8550.0,-1210.3000283333395
9,7,3,8700.0,-1281.3000300000167
9,7,3,8850.0,-1352.050031666684
9,7,3,9000.0,-1422.8000333333503
9,7,3,9150.0,-1493.5500350000175
9,7,3,9300.0,-1564.3000366666838
9,7,3,9450.0,-1635.0500383333501
9,7,3,9600.0,-1705.8000400000174
9,7,3,9750.0,-1776.5500416666837
9,7,3,9900.0,-1847.300043333351
9,7,3,10050.0,-1918.0500450000172
9,7,3,10200.0,-1988.8000466666836
9,7,3,10350.0,-2055.4227240500195
9,7,3,10500.0,-2112.770722700019
9,7,3,10650.0,-2170.1187213500193
9,7,3,10800.0,-2227.4667200000194
9,7,2,1200.0,2292.35005333335
9,7,2,1350.0,2220.5000516666832
9,7,2,1500.0,2148.6500500000166
9,7,2,1650.0,2076.80004833335
9,7,2,1800.0,2004.9500466666836
9,7,2,1950.0,1933.100045000017
9,7,2,2100.0,1861.2500433333503
9,7,2,2250.0,1789.4000416666836
9,7,2,2400.0,1717.550040000017
9,7,2,2550.0,1645.7000383333502
9,7,2,2700.0,1573.9333700000047
9,7,2,2850.0,1502.2500350000048
9,7,2,3000.0,1430.5667000000049
9,7,2,3150.0,1358.8833650000047
9,7,2,3300.0,1287.2000300000047
9,7,2,3450.0,1215.5166950000048
9,7,2,3600.0,1143.8333600000049
9,7,2,3750.0,1072.150025000005
9,7,2,3900.0,1000.4666900000047
9,7,2,4050.0,928.7833550000048
9,7,2,4200.0,857.2333533333319
9,7,2,4350.0,785.6833516666652
9,7,2,4500.0,714.1333499999987
9,7,2,4650.0,642.5833483333317
9,7,2,4800.0,571.0333466666652
9,7,2,4950.0,499.4833449999983
9,7,2,5100.0,427.9333433333318
9,7,2,5250.0,356.5833416666651
9,7,2,5400.0,285.2666733333317
9,7,2,5550.0,213.95000499999833
9,7,2,5700.0,142.63333666666495
9,7,2,5850.0,71.31666833333156
9,7,2,6000.0,-1.3642420526593924e-12
9,7,2,6150.0,-71.31666833333475
9,7,2,6300.0,-142.63333666666813
9,7,2,6450.0,-213.90000500001725
9,7,2,6600.0,-285.08334000001696
9,7,2,6750.0,-356.26667500001713
9,7,2,6900.0,-427.4500100000173
9,7,2,7050.0,-498.633345000017
9,7,2,7200.0,-569.8166800000172
9,7,2,7350.0,-641.0000150000169
9,7,2,7500.0,-712.1833500000171
9,7,2,7650.0,-783.3666850000172
9,7,2,7800.0,-854.5500200000138
9,7,2,7950.0,-925.7000216666802
9,7,2,8100.0,-996.850023333347
9,7,2,8250.0,-1068.0000250000135
9,7,2,8400.0,-1139.1500266666803
9,7,2,8550.0,-1210.3000283333467
9,7,2,8700.0,-1281.3000300000085
9,7,2,8850.0,-1352.0500316666757
9,7,2,9000.0,-1422.800033333342
9,7,2,9150.0,-1493.5500350000084
9,7,2,9300.0,-1564.3000366666756
9,7,2,9450.0,-1635.050038333342
9,7,2,9600.0,-1705.8000400000092
9,7,2,9750.0,-1776.5500416666755
9,7,2,9900.0,-1847.3000433333418
9,7,2,10050.0,-1918.050045000009
9,7,2,10200.0,-1988.8000466666754
9,7,2,10350.0,-2055.4227240500195
9,7,2,10500.0,-2112.770722700019
9,7,2,10650.0,-2170.1187213500193
9,7,2,10800.0,-2227.4667200000194
9,7,1,1200.0,2292.3500533333354
9,7,1,1350.0,2220.5000516666687
9,7,1,1500.0,2148.650050000002
9,7,1,1650.0,2076.8000483333353
9,7,1,1800.0,2004.950046666669
9,7,1,1950.0,1933.1000450000024
9,7,1,2100.0,1861.2500433333357
9,7,1,2250.0,1789.400041666669
9,7,1,2400.0,1717.5500400000024
9,7,1,2550.0,1645.7000383333357
9,7,1,2700.0,1573.9333699999902
9,7,1,2850.0,1502.2500349999902
9,7,1,3000.0,1430.5666999999903
9,7,1,3150.0,1358.8833649999901
9,7,1,3300.0,1287.2000299999902
9,7,1,3450.0,1215.5166949999902
9,7,1,3600.0,1143.8333599999903
9,7,1,3750.0,1072.1500249999904
9,7,1,3900.0,1000.4666899999902
9,7,1,4050.0,928.7833549999903
9,7,1,4200.0,857.1000199999903
9,7,1,4350.0,785.4166849999901
9,7,1,4500.0,713.8666833333359
9,7,1,4650.0,642.4500150000026
9,7,1,4800.0,571.0333466666693
9,7,1,4950.0,499.61667833333604
9,7,1,5100.0,428.20001000000275
9,7,1,5250.0,356.78334166666946
9,7,1,5400.0,285.3666733333357
9,7,1,5550.0,213.95000500000242
9,7,1,5700.0,142.63333666666495
9,7,1,5850.0,71.31666833333156
9,7,1,6000.0,-1.3642420526593924e-12
9,7,1,6150.0,-71.31666833333475
9,7,1,6300.0,-142.63333666666813
9,7,1,6450.0,-213.90000499999542
9,7,1,6600.0,-285.08333999999513
9,7,1,6750.0,-356.2666749999953
9,7,1,6900.0,-427.4500099999955
9,7,1,7050.0,-498.6333449999952
9,7,1,7200.0,-569.8166799999954
9,7,1,7350.0,-641.0000149999951
9,7,1,7500.0,-712.1833499999952
9,7,1,7650.0,-783.3666849999954
9,7,1,7800.0,-854.5500199999951
9,7,1,7950.0,-925.7000216666729
9,7,1,8100.0,-996.8500233333398
9,7,1,8250.0,-1068.0000250000062
9,7,1,8400.0,-1139.150026666673
9,7,1,8550.0,-1210.3000283333395
9,7,1,8700.0,-1281.3000300000085
9,7,1,8850.0,-1352.0500316666757
9,7,1,9000.0,-1422.800033333342
9,7,1,9150.0,-1493.5500350000084
9,7,1,9300.0,-1564.3000366666756
9,7,1,9450.0,-1635.050038333342
9,7,1,9600.0,-1705.8000400000092
9,7,1,9750.0,-1776.5500416666755
9,7,1,9900.0,-1847.3000433333418
9,7,1,10050.0,-1918.050045000009
9,7,1,10200.0,-1988.8000466666754
9,7,1,10350.0,-2055.422724050012
9,7,1,10500.0,-2112.770722700012
9,7,1,10650.0,-2170.118721350012
9,7,1,10800.0,-2227.466720000012
9,7,0,1200.0,2292.3500533333645
9,7,0,1350.0,2220.500051666698
9,7,0,1500.0,2148.650050000031
9,7,0,1650.0,2076.8000483333644
9,7,0,1800.0,2004.9500466666982
9,7,0,1950.0,1933.1000450000315
9,7,0,2100.0,1861.2500433333648
9,7,0,2250.0,1789.4000416666981
9,7,0,2400.0,1717.5500400000315
9,7,0,2550.0,1645.7000383333648
9,7,0,2700.0,1573.933370000019
9,7,0,2850.0,1502.2500350000191
9,7,0,3000.0,1430.5667000000192
9,7,0,3150.0,1358.8833650000192
9,7,0,3300.0,1287.200030000019
9,7,0,3450.0,1215.5166950000191
9,7,0,3600.0,1143.8333600000192
9,7,0,3750.0,1072.1500250000192
9,7,0,3900.0,1000.4666900000191
9,7,0,4050.0,928.7833550000191
9,7,0,4200.0,857.2333533333465
9,7,0,4350.0,785.6833516666798
9,7,0,4500.0,714.1333500000133
9,7,0,4650.0,642.5833483333463
9,7,0,4800.0,571.0333466666798
9,7,0,4950.0,499.48334500001283
9,7,0,5100.0,427.93334333334633
9,7,0,5250.0,356.5833416666651
9,7,0,5400.0,285.2666733333317
9,7,0,5550.0,213.95000499999833
9,7,0,5700.0,142.63333666666495
9,7,0,5850.0,71.31666833333156
9,7,0,6000.0,-1.3642420526593924e-12
9,7,0,6150.0,-71.31666833333475
9,7,0,6300.0,-142.63333666666813
9,7,0,6450.0,-213.90000499998814
9,7,0,6600.0,-285.08333999998786
9,7,0,6750.0,-356.266674999988
9,7,0,6900.0,-427.4500099999882
9,7,0,7050.0,-498.6333449999879
9,7,0,7200.0,-569.8166799999881
9,7,0,7350.0,-641.0000149999878
9,7,0,7500.0,-712.183349999988
9,7,0,7650.0,-783.3666849999881
9,7,0,7800.0,-854.5500199999879
9,7,0,7950.0,-925.7000216666584
9,7,0,8100.0,-996.8500233333252
9,7,0,8250.0,-1068.0000249999916
9,7,0,8400.0,-1139.1500266666585
9,7,0,8550.0,-1210.300028333325
9,7,0,8700.0,-1281.3000300000022
9,7,0,8850.0,-1352.0500316666685
9,7,0,9000.0,-1422.8000333333357
9,7,0,9150.0,-1493.550035000002
9,7,0,9300.0,-1564.3000366666683
9,7,0,9450.0,-1635.0500383333356
9,7,0,9600.0,-1705.800040000002
9,7,0,9750.0,-1776.5500416666691
9,7,0,9900.0,-1847.3000433333355
9,7,0,10050.0,-1918.0500450000018
9,7,0,10200.0,-1988.800046666669
9,7,0,10350.0,-2055.422724050012
9,7,0,10500.0,-2112.770722700012
9,7,0,10650.0,-2170.118721350012
9,7,0,10800.0,-2227.466720000012
9,8,6,1200.0,2292.3500533333427
9,8,6,1350.0,2220.500051666676
9,8,6,1500.0,2148.6500500000093
9,8,6,1650.0,2076.8000483333426
9,8,6,1800.0,2004.9500466666764
9,8,6,1950.0,1933.1000450000097
9,8,6,2100.0,1861.250043333343
9,8,6,2250.0,1789.4000416666763
9,8,6,2400.0,1717.5500400000096
9,8,6,2550.0,1645.700038333343
9,8,6,2700.0,1573.9333700000047
9,8,6,2850.0,1502.2500350000048
9,8,6,3000.0,1430.5667000000049
9,8,6,3150.0,1358.8833650000047
9,8,6,3300.0,1287.2000300000047
9,8,6,3450.0,1215.5166950000048
9,8,6,3600.0,1143.8333600000049
9,8,6,3750.0,1072.150025000005
9,8,6,3900.0,1000.4666900000047
9,8,6,4050.0,928.7833550000048
9,8,6,4200.0,857.1000200000049
9,8,6,4350.0,785.4166850000047
9,8,6,4500.0,713.8666833333364
9,8,6,4650.0,642.4500150000031
9,8,6,4800.0,571.0333466666693
9,8,6,4950.0,499.61667833333604
9,8,6,5100.0,428.20001000000275
9,8,6,5250.0,356.78334166666946
9,8,6,5400.0,285.36667333333617
9,8,6,5550.0,213.95000500000288
9,8,6,5700.0,142.63333666666495
9,8,6,5850.0,71.31666833333156
9,8,6,6000.0,-1.3642420526593924e-12
9,8,6,6150.0,-71.31666833333475
9,8,6,6300.0,-142.63333666666813
9,8,6,6450.0,-213.9000050000027
9,8,6,6600.0,-285.0833400000024
9,8,6,6750.0,-356.2666750000026
9,8,6,6900.0,-427.45001000000275
9,8,6,7050.0,-498.63334500000246
9,8,6,7200.0,-569.8166800000026
9,8,6,7350.0,-641.0000150000023
9,8,6,7500.0,-712.1833500000025
9,8,6,7650.0,-783.3666850000027
9,8,6,7800.0,-854.5500200000024
9,8,6,7950.0,-925.7000216666729
9,8,6,8100.0,-996.8500233333398
9,8,6,8250.0,-1068.0000250000062
9,8,6,8400.0,-1139.150026666673
9,8,6,8550.0,-1210.3000283333395
9,8,6,8700.0,-1281.3000300000085
9,8,6,8850.0,-1352.0500316666757
9,8,6,9000.0,-1422.800033333342
9,8,6,9150.0,-1493.5500350000084
9,8,6,9300.0,-1564.3000366666756
9,8,6,9450.0,-1635.050038333342
9,8,6,9600.0,-1705.8000400000092
9,8,6,9750.0,-1776.5500416666755
9,8,6,9900.0,-1847.3000433333418
9,8,6,10050.0,-1918.050045000009
9,8,6,10200.0,-1988.8000466666754
9,8,6,10350.0,-2055.422724050012
9,8,6,10500.0,-2112.770722700012
9,8,6,10650.0,-2170.118721350012
9,8,6,10800.0,-2227.466720000012
9,8,5,1200.0,2055.9021423557697
9,8,5,1350.0,1984.7521406891028
9,8,5,1500.0,1913.6021390224362
9,8,5,1650.0,1842.550232318731
