date,plan_cost,up_cost,down_net_cost,emergency_cost,total_cost,inventory_adjusted_cost,plan_kwh,final_kwh,emergency_kwh,up_kwh,down_kwh,charge_kwh,discharge_kwh,spill_kwh,soc_start,soc_end,balance_error,dynamics_error,soc_min,soc_max
2025-06-26,45265.910081425565,1471.0385289727835,0.0,0.0,46736.94861039835,46652.869854123994,71476.16739638192,73206.2795232688,0.0,1730.1121268868637,0.0,19802.77257663382,15856.825930940266,1712.949044241912,8592.814438008254,8796.614278156168,1.1368683772161603e-13,9.094947017729282e-13,1800.7048339552675,10800.0
2025-06-27,21452.252363969303,0.0,0.0,0.0,21452.252363969303,21104.284140666907,36869.519248813456,36869.519248813456,0.0,0.0,0.0,18273.171655087917,14042.167880171604,12866.869607230481,8796.614278156168,9640.06001198907,5.684341886080802e-14,8.757439218243235e-13,2161.581404749975,10800.0
2025-06-28,20057.514554205532,0.0,-366.3144345533053,0.0,19691.20011965223,20036.35061076595,34830.149645962694,34240.92254398595,0.0,0.0,589.2271019767409,18376.6580850295,15638.047257875005,9725.385600164795,9640.06001198907,8803.44422421006,5.684341886080802e-14,9.094947017729282e-13,1635.6370630386727,10800.0
2025-06-29,43632.92944313896,5891.738674991296,-504.00950816028245,104.00144237934273,49124.66005234931,49211.83338344882,69933.67753576081,75034.88084426988,15.05565262372761,5884.220383214638,783.0170747055681,20414.917804491502,16726.254168178937,2093.504327247716,8803.44422421006,8592.143394720262,5.684341886080802e-14,8.970602038971265e-13,1200.0,10800.0
2025-06-30,48215.67184145903,0.0,-543.3126293862385,443.1863140658015,48115.545526138594,48112.99237873853,76682.46890414748,75684.71608976656,65.77056409509248,0.0,997.7528143809305,21115.61322272483,17098.0769571239,1855.266404927389,8592.143394720262,8598.332009479389,1.1368683772161603e-13,8.668621376273222e-13,1552.3564949661113,10800.0
2025-07-01,41929.96075116416,18163.3376203593,0.0,0.0,60093.29837152346,60644.56664952021,67072.25246422667,81190.51479589193,0.0,14118.262331665259,0.0,18284.225280582094,16012.827662236119,52.57314421261481,8598.332009479389,7262.10402618536,5.684341886080802e-14,9.094947017729282e-13,1248.9784505460277,9433.858934220736
2025-07-02,41382.474802136414,12208.360081927229,0.0,3746.080687191755,57336.9155712554,57437.305213839056,65373.468957596364,75561.02799923779,583.0239954714265,10187.559041641416,0.0,18012.616398100403,14809.221734636816,35.89096457896096,7262.10402618536,7018.767968212593,5.684341886080802e-14,8.739675649849232e-13,1200.0,9889.311140723214
2025-07-03,45689.96957779116,13955.116761475918,0.0,435.83703539875944,60080.92337466584,60053.887678915824,73371.73203912552,83562.51065969781,67.09293833072437,10190.778620572295,0.0,19369.96889523807,15630.695775900933,129.9115453580741,7018.767968212593,7084.300222925811,5.684341886080802e-14,9.094947017729282e-13,1200.0,10800.0
2025-07-04,18899.798847548034,2085.8272433168486,0.0,28687.945695902497,49673.57178676738,49705.57833765453,34271.370791249166,35872.988603002916,6010.927439418411,1601.6178117537493,0.0,17352.037358046062,14124.97333089959,9775.984548608185,7084.300222925811,7006.719033056613,0.0,8.668621376273222e-13,1200.0,10800.0
2025-07-05,19646.21525886137,8793.60088226676,0.0,4044.5255857012844,32484.341726829418,32443.71540606345,35989.24334184929,41346.857581211414,1341.4817156652225,5357.614239362133,0.0,17634.603384874434,14195.401432778635,10459.057378114176,7006.719033056613,7105.19382080068,0.0,9.094947017729282e-13,1200.0,10800.0
2025-07-06,42557.28977113362,17693.794445659674,0.0,3005.1663655043944,63256.25058229769,63288.10475792107,66883.490461691,83300.9330636661,482.5864280287673,16417.44260197511,0.0,20710.245386865594,16844.789423891547,124.08197872083622,7105.19382080068,7027.981975766891,5.684341886080802e-14,9.094947017729282e-13,1200.0,10744.615023400498
